epoch,policy,chosen,verdict,correct
11,random,US24->CS24;US64->CS8;US104->CS8;US122->CS26;US102->CS30;US41->CS57;US61->CS45;US119->CS15;US11->CS3;US20->CS4;US36->CS52;US71->CS23;US10->CS50;US79->CS55;US97->CS57;US81->CS17;US17->CS17;US112->CS24;US56->CS40;US0->CS40;US97->CS49;US27->CS27;US125->CS13;US69->CS29;US28->CS20;US25->CS25;US49->CS33;US77->CS13;US70->CS30;US69->CS45;US55->CS47;US105->CS1;US63->CS63;US59->CS27;US72->CS56;US51->CS43;US53->CS45;US49->CS57;US109->CS5;US15->CS23;US90->CS50,-,0
12,random,US67->CS59;US124->CS36;US87->CS23;US43->CS11;US28->CS36;US13->CS37;US27->CS11;US98->CS2;US76->CS36;US95->CS7;US119->CS23;US52->CS36;US19->CS51;US52->CS12;US107->CS43;US59->CS27;US66->CS58;US3->CS3;US56->CS0;US106->CS58;US29->CS53;US39->CS15;US93->CS45;US17->CS25;US39->CS47;US97->CS57;US35->CS59;US99->CS59;US55->CS31;US91->CS35;US85->CS21;US34->CS42;US9->CS41;US90->CS2;US101->CS45;US38->CS22;US44->CS36;US75->CS51;US33->CS25;US99->CS27;US18->CS34,-,0
13,random,US29->CS37;US38->CS38;US84->CS12;US51->CS3;US67->CS27;US49->CS41;US80->CS56;US95->CS39;US122->CS10;US46->CS6;US60->CS20;US93->CS21;US99->CS11;US16->CS56;US33->CS1;US39->CS15;US77->CS61;US86->CS62;US5->CS61;US89->CS1;US25->CS9;US33->CS17;US40->CS16;US103->CS15;US6->CS30;US31->CS63;US45->CS37;US43->CS43;US40->CS48;US80->CS48;US115->CS19;US95->CS55;US57->CS9;US118->CS30;US99->CS3;US20->CS28;US124->CS36;US100->CS12;US66->CS2;US82->CS10;US59->CS27,-,0
14,random,US63->CS7;US77->CS45;US51->CS27;US62->CS14;US105->CS57;US92->CS20;US81->CS17;US87->CS7;US40->CS56;US55->CS7;US8->CS8;US22->CS46;US119->CS47;US124->CS28;US59->CS59;US46->CS54;US67->CS59;US21->CS61;US30->CS22;US91->CS59;US118->CS6;US75->CS19;US93->CS5;US106->CS2;US84->CS52;US93->CS13;US104->CS40;US63->CS23;US82->CS50;US114->CS34;US102->CS30;US49->CS9;US39->CS39;US26->CS10;US15->CS55;US27->CS43;US52->CS20;US36->CS36;US82->CS58;US50->CS42;US121->CS57,-,0
15,random,US86->CS6;US33->CS57;US100->CS20;US52->CS60;US92->CS28;US109->CS29;US91->CS51;US32->CS0;US42->CS42;US48->CS56;US110->CS38;US48->CS48;US26->CS42;US101->CS37;US114->CS58;US64->CS16;US103->CS31;US104->CS48;US115->CS51;US96->CS32;US120->CS24;US14->CS14;US110->CS6;US74->CS26;US97->CS17;US112->CS32;US44->CS60;US7->CS39;US5->CS13;US1->CS41;US35->CS51;US2->CS10;US127->CS15;US45->CS13;US69->CS53;US100->CS44;US60->CS4;US122->CS50;US97->CS33;US115->CS3;US124->CS12,-,0
16,random,US34->CS26;US64->CS32;US113->CS33;US12->CS4;US88->CS0;US111->CS39;US77->CS37;US112->CS40;US42->CS34;US126->CS6;US23->CS15;US54->CS38;US63->CS7;US93->CS61;US109->CS13;US28->CS60;US8->CS16;US9->CS49;US126->CS62;US127->CS7;US35->CS51;US98->CS42;US59->CS43;US17->CS41;US117->CS53;US18->CS34;US85->CS61;US118->CS54;US1->CS57;US114->CS10;US37->CS29;US97->CS57;US62->CS62;US8->CS32;US25->CS33;US116->CS4;US26->CS58;US4->CS28;US113->CS57;US99->CS19;US78->CS62,-,0
17,random,US3->CS3;US87->CS31;US34->CS2;US124->CS60;US85->CS61;US41->CS1;US90->CS34;US14->CS38;US126->CS30;US104->CS48;US87->CS63;US50->CS58;US21->CS13;US57->CS49;US7->CS39;US90->CS18;US30->CS22;US29->CS29;US65->CS17;US111->CS63;US12->CS52;US120->CS56;US107->CS35;US111->CS23;US102->CS22;US9->CS17;US5->CS5;US102->CS62;US42->CS18;US95->CS23;US103->CS55;US29->CS61;US84->CS12;US15->CS47;US66->CS42;US102->CS14;US31->CS39;US19->CS43;US63->CS15;US116->CS36;US91->CS43,-,0
18,random,US94->CS54;US80->CS24;US123->CS19;US120->CS16;US4->CS28;US119->CS15;US1->CS57;US28->CS4;US85->CS21;US69->CS21;US82->CS10;US45->CS21;US127->CS39;US125->CS45;US118->CS14;US90->CS18;US114->CS10;US20->CS4;US55->CS39;US87->CS23;US93->CS29;US69->CS13;US119->CS63;US49->CS17;US21->CS5;US0->CS0;US43->CS11;US63->CS7;US43->CS43;US11->CS43;US55->CS47;US11->CS27;US16->CS0;US121->CS9;US57->CS17;US45->CS61;US39->CS47;US33->CS25;US85->CS29;US17->CS49;US85->CS5,US0->CS0,1
19,random,US101->CS13;US92->CS12;US102->CS30;US53->CS37;US46->CS54;US122->CS26;US11->CS43;US122->CS50;US37->CS61;US17->CS57;US23->CS31;US3->CS35;US103->CS39;US93->CS37;US3->CS51;US13->CS37;US112->CS32;US52->CS52;US116->CS60;US123->CS51;US68->CS52;US48->CS8;US74->CS50;US126->CS6;US42->CS42;US1->CS49;US19->CS59;US89->CS49;US107->CS19;US59->CS59;US60->CS20;US127->CS63;US46->CS30;US24->CS24;US102->CS22;US70->CS54;US68->CS20;US9->CS17;US25->CS1;US97->CS41;US13->CS21,-,0
20,random,US72->CS40;US69->CS61;US88->CS32;US95->CS63;US89->CS25;US50->CS2;US18->CS10;US28->CS20;US114->CS34;US122->CS50;US69->CS37;US70->CS22;US36->CS60;US106->CS18;US44->CS28;US94->CS30;US2->CS2;US79->CS63;US111->CS55;US54->CS22;US68->CS52;US51->CS51;US98->CS34;US122->CS42;US28->CS4;US81->CS41;US99->CS11;US17->CS57;US45->CS29;US22->CS6;US2->CS50;US18->CS18;US69->CS5;US126->CS46;US89->CS33;US85->CS45;US24->CS0;US65->CS1;US124->CS28;US80->CS56;US93->CS13,-,0
21,random,US20->CS52;US17->CS25;US123->CS35;US110->CS22;US69->CS37;US120->CS56;US74->CS58;US49->CS17;US119->CS63;US127->CS47;US61->CS45;US76->CS52;US2->CS58;US88->CS32;US69->CS21;US106->CS58;US69->CS45;US73->CS57;US29->CS45;US121->CS41;US3->CS43;US42->CS50;US102->CS46;US34->CS26;US57->CS57;US99->CS19;US53->CS45;US125->CS37;US0->CS56;US86->CS30;US6->CS14;US59->CS59;US89->CS25;US96->CS48;US115->CS11;US2->CS42;US98->CS58;US5->CS45;US82->CS42;US61->CS53;US53->CS13,-,0
22,random,US18->CS26;US38->CS46;US12->CS20;US98->CS18;US42->CS34;US45->CS29;US20->CS44;US21->CS29;US111->CS15;US27->CS43;US53->CS13;US6->CS6;US53->CS21;US121->CS33;US32->CS0;US105->CS25;US24->CS40;US109->CS61;US73->CS17;US121->CS49;US37->CS21;US75->CS35;US49->CS33;US119->CS15;US97->CS25;US123->CS51;US105->CS33;US127->CS39;US113->CS9;US41->CS33;US119->CS39;US56->CS16;US2->CS42;US54->CS14;US10->CS18;US83->CS3;US104->CS16;US2->CS10;US100->CS12;US14->CS14;US7->CS63,-,0
23,random,US7->CS47;US16->CS0;US119->CS15;US14->CS62;US29->CS37;US39->CS39;US29->CS21;US32->CS0;US67->CS43;US66->CS50;US111->CS47;US55->CS63;US77->CS61;US22->CS46;US10->CS10;US113->CS57;US105->CS49;US9->CS25;US10->CS2;US116->CS12;US16->CS24;US87->CS63;US49->CS33;US89->CS25;US77->CS29;US30->CS62;US121->CS33;US103->CS15;US65->CS33;US68->CS4;US18->CS42;US62->CS38;US23->CS47;US123->CS19;US109->CS29;US116->CS52;US73->CS17;US123->CS51;US70->CS22;US8->CS0;US14->CS46,-,0
24,random,US41->CS49;US81->CS33;US32->CS40;US5->CS29;US45->CS13;US16->CS24;US37->CS13;US43->CS35;US84->CS28;US3->CS51;US39->CS15;US42->CS42;US110->CS6;US15->CS55;US82->CS2;US10->CS10;US87->CS39;US82->CS42;US121->CS9;US58->CS50;US101->CS53;US71->CS31;US50->CS50;US26->CS18;US66->CS18;US96->CS32;US13->CS53;US70->CS46;US63->CS55;US108->CS20;US106->CS18;US102->CS6;US82->CS58;US8->CS32;US6->CS22;US74->CS34;US26->CS34;US53->CS61;US18->CS34;US60->CS36;US86->CS54,-,0
25,random,US125->CS53;US97->CS1;US88->CS24;US102->CS22;US15->CS31;US64->CS40;US58->CS10;US77->CS5;US46->CS30;US90->CS34;US127->CS63;US68->CS4;US59->CS59;US99->CS35;US68->CS28;US25->CS9;US93->CS21;US114->CS58;US74->CS26;US31->CS39;US30->CS14;US68->CS44;US11->CS11;US42->CS26;US8->CS56;US1->CS49;US92->CS4;US19->CS43;US50->CS2;US122->CS58;US12->CS12;US78->CS22;US89->CS57;US29->CS13;US97->CS9;US106->CS58;US21->CS61;US6->CS6;US26->CS58;US16->CS0;US38->CS46,-,0
26,random,US50->CS42;US66->CS42;US82->CS58;US36->CS60;US77->CS5;US89->CS1;US70->CS46;US104->CS8;US82->CS2;US59->CS35;US2->CS26;US108->CS36;US56->CS16;US105->CS25;US99->CS11;US123->CS27;US109->CS13;US79->CS23;US23->CS23;US26->CS26;US74->CS42;US84->CS28;US44->CS36;US92->CS36;US58->CS26;US65->CS9;US57->CS33;US8->CS48;US124->CS36;US88->CS16;US114->CS10;US18->CS34;US112->CS0;US67->CS3;US59->CS59;US17->CS57;US59->CS3;US101->CS37;US57->CS49;US121->CS25;US104->CS16,-,0
27,random,US62->CS6;US115->CS3;US84->CS4;US123->CS3;US104->CS16;US115->CS51;US26->CS18;US41->CS9;US106->CS18;US75->CS11;US17->CS9;US13->CS37;US66->CS10;US111->CS15;US110->CS14;US5->CS37;US37->CS21;US104->CS32;US103->CS15;US16->CS32;US19->CS43;US81->CS41;US65->CS49;US55->CS47;US85->CS37;US8->CS56;US43->CS51;US99->CS3;US1->CS9;US112->CS24;US8->CS48;US103->CS39;US71->CS39;US74->CS50;US71->CS31;US118->CS54;US39->CS15;US47->CS47;US79->CS31;US64->CS48;US61->CS29,-,0
28,random,US24->CS48;US43->CS3;US67->CS35;US112->CS32;US61->CS29;US69->CS21;US47->CS55;US98->CS34;US73->CS33;US116->CS36;US18->CS42;US112->CS8;US108->CS60;US33->CS17;US20->CS36;US117->CS53;US100->CS44;US125->CS45;US74->CS10;US31->CS39;US49->CS17;US35->CS11;US83->CS35;US123->CS19;US29->CS37;US121->CS41;US33->CS41;US51->CS27;US36->CS28;US119->CS23;US5->CS5;US5->CS61;US29->CS53;US42->CS58;US107->CS35;US96->CS56;US33->CS1;US16->CS0;US37->CS37;US118->CS54;US76->CS12,-,0
29,random,US105->CS9;US38->CS62;US37->CS13;US69->CS21;US99->CS43;US69->CS53;US79->CS55;US59->CS27;US74->CS34;US17->CS33;US35->CS51;US33->CS25;US15->CS47;US52->CS44;US33->CS1;US36->CS60;US80->CS8;US28->CS36;US96->CS56;US73->CS33;US119->CS39;US95->CS23;US85->CS21;US64->CS16;US108->CS20;US40->CS32;US37->CS45;US121->CS25;US68->CS28;US110->CS22;US46->CS54;US94->CS54;US42->CS2;US60->CS60;US63->CS15;US54->CS30;US111->CS47;US62->CS38;US90->CS50;US13->CS61;US113->CS33,-,0
30,random,US74->CS10;US55->CS63;US69->CS13;US39->CS23;US7->CS7;US55->CS55;US115->CS19;US32->CS8;US7->CS63;US62->CS54;US67->CS3;US35->CS35;US77->CS61;US120->CS16;US33->CS1;US124->CS60;US102->CS62;US102->CS46;US119->CS15;US98->CS34;US80->CS16;US9->CS57;US81->CS9;US92->CS20;US27->CS43;US27->CS3;US107->CS11;US59->CS19;US103->CS47;US45->CS53;US86->CS46;US97->CS25;US30->CS14;US102->CS6;US14->CS38;US5->CS5;US17->CS41;US120->CS8;US60->CS36;US121->CS33;US45->CS61,-,0
31,random,US23->CS7;US121->CS57;US58->CS26;US42->CS42;US6->CS54;US45->CS37;US119->CS7;US61->CS45;US16->CS56;US57->CS17;US67->CS27;US45->CS21;US38->CS6;US108->CS20;US46->CS62;US27->CS27;US105->CS1;US6->CS46;US79->CS55;US121->CS17;US55->CS55;US59->CS11;US88->CS40;US62->CS38;US69->CS53;US24->CS0;US51->CS59;US26->CS18;US58->CS58;US79->CS63;US92->CS60;US112->CS16;US0->CS56;US35->CS43;US65->CS25;US119->CS23;US126->CS54;US75->CS43;US34->CS34;US106->CS26;US58->CS34,-,0
32,random,US113->CS1;US96->CS56;US2->CS58;US113->CS9;US17->CS41;US110->CS6;US72->CS8;US65->CS33;US16->CS24;US78->CS22;US127->CS39;US105->CS49;US85->CS29;US104->CS0;US91->CS27;US23->CS63;US77->CS21;US62->CS62;US7->CS47;US0->CS48;US28->CS28;US44->CS60;US115->CS35;US107->CS19;US1->CS33;US121->CS9;US45->CS53;US43->CS35;US82->CS58;US96->CS32;US20->CS20;US118->CS14;US35->CS27;US62->CS54;US33->CS33;US97->CS1;US101->CS53;US110->CS38;US23->CS39;US14->CS46;US37->CS61,-,0
33,random,US123->CS3;US13->CS21;US99->CS19;US50->CS2;US4->CS12;US62->CS30;US82->CS26;US78->CS46;US38->CS22;US66->CS58;US96->CS32;US19->CS59;US48->CS16;US82->CS10;US84->CS36;US55->CS31;US91->CS11;US111->CS7;US24->CS32;US25->CS25;US110->CS30;US97->CS33;US92->CS20;US18->CS10;US98->CS26;US60->CS20;US19->CS3;US123->CS51;US127->CS63;US26->CS50;US36->CS36;US116->CS20;US35->CS51;US127->CS31;US1->CS17;US31->CS63;US18->CS2;US47->CS63;US44->CS12;US48->CS8;US81->CS49,-,0
34,random,US9->CS57;US67->CS51;US124->CS28;US123->CS3;US77->CS5;US54->CS14;US72->CS48;US80->CS24;US11->CS3;US76->CS52;US68->CS20;US51->CS19;US17->CS25;US18->CS10;US55->CS23;US47->CS31;US106->CS50;US109->CS29;US63->CS7;US89->CS33;US113->CS57;US25->CS41;US21->CS13;US1->CS9;US22->CS14;US92->CS52;US111->CS39;US90->CS18;US63->CS31;US3->CS51;US100->CS52;US67->CS35;US115->CS43;US84->CS4;US52->CS12;US112->CS8;US55->CS47;US21->CS21;US82->CS42;US55->CS39;US61->CS45,-,0
35,random,US62->CS14;US13->CS37;US80->CS8;US11->CS43;US31->CS55;US115->CS11;US14->CS62;US41->CS41;US52->CS52;US48->CS56;US81->CS57;US127->CS23;US73->CS49;US35->CS11;US108->CS52;US4->CS44;US123->CS35;US52->CS36;US89->CS1;US45->CS45;US9->CS33;US15->CS23;US24->CS8;US75->CS27;US20->CS4;US32->CS32;US85->CS53;US117->CS21;US61->CS13;US53->CS53;US97->CS9;US23->CS55;US87->CS39;US2->CS10;US67->CS59;US25->CS9;US13->CS21;US75->CS19;US90->CS34;US55->CS63;US17->CS49,-,0
