epoch,policy,chosen,verdict,correct
1,random,US87->CS47;US62->CS62;US15->CS7;US70->CS14;US47->CS15;US33->CS41;US98->CS34;US46->CS14;US5->CS45;US38->CS38;US27->CS51;US43->CS51;US26->CS58;US75->CS19;US39->CS55;US49->CS1;US47->CS47;US115->CS19;US99->CS27;US126->CS46;US19->CS3;US85->CS37;US124->CS12;US88->CS16;US66->CS18;US82->CS42;US36->CS28;US50->CS42;US79->CS31;US53->CS53;US56->CS32;US104->CS8;US19->CS27;US68->CS60;US1->CS41;US48->CS24;US55->CS31;US55->CS39;US70->CS30;US24->CS56;US85->CS13,-,0
12,random,US28->CS28;US103->CS39;US58->CS50;US90->CS10;US33->CS9;US17->CS17;US107->CS27;US31->CS55;US4->CS20;US96->CS32;US34->CS18;US24->CS40;US1->CS49;US71->CS39;US104->CS16;US88->CS24;US93->CS21;US96->CS16;US64->CS40;US35->CS35;US118->CS30;US52->CS36;US117->CS45;US45->CS13;US115->CS11;US83->CS35;US23->CS47;US116->CS28;US77->CS5;US97->CS9;US96->CS24;US72->CS48;US103->CS63;US67->CS43;US102->CS54;US78->CS22;US4->CS28;US115->CS43;US29->CS13;US47->CS7;US63->CS39,-,0
13,random,US10->CS18;US112->CS16;US16->CS40;US64->CS24;US118->CS54;US58->CS26;US119->CS55;US95->CS23;US73->CS49;US46->CS62;US69->CS45;US60->CS52;US97->CS33;US66->CS42;US25->CS17;US49->CS41;US94->CS62;US63->CS7;US81->CS57;US67->CS43;US49->CS17;US112->CS48;US32->CS24;US113->CS57;US107->CS35;US79->CS63;US108->CS20;US62->CS46;US124->CS52;US124->CS60;US8->CS48;US101->CS13;US54->CS62;US119->CS7;US22->CS38;US61->CS21;US107->CS59;US51->CS19;US103->CS55;US120->CS40;US103->CS31,-,0
14,random,US74->CS18;US47->CS55;US37->CS29;US69->CS21;US31->CS47;US122->CS42;US60->CS4;US58->CS10;US32->CS48;US2->CS18;US0->CS0;US65->CS57;US43->CS35;US77->CS21;US35->CS19;US6->CS30;US22->CS14;US8->CS0;US17->CS33;US13->CS61;US55->CS63;US105->CS49;US123->CS35;US66->CS34;US125->CS21;US116->CS60;US112->CS40;US17->CS1;US88->CS8;US72->CS32;US90->CS50;US29->CS37;US73->CS25;US16->CS40;US52->CS44;US62->CS38;US7->CS47;US49->CS1;US11->CS19;US14->CS6;US5->CS5,-,0
15,random,US61->CS61;US55->CS15;US21->CS13;US72->CS24;US69->CS29;US65->CS25;US48->CS48;US9->CS41;US15->CS7;US114->CS50;US46->CS14;US96->CS48;US123->CS19;US123->CS35;US110->CS30;US95->CS39;US64->CS56;US87->CS47;US79->CS63;US85->CS45;US57->CS57;US114->CS26;US66->CS10;US82->CS42;US81->CS25;US71->CS63;US36->CS36;US17->CS49;US42->CS42;US121->CS9;US73->CS25;US28->CS60;US60->CS4;US18->CS34;US78->CS30;US99->CS35;US94->CS54;US14->CS14;US23->CS55;US1->CS57;US58->CS50,-,0
16,random,US52->CS52;US20->CS20;US58->CS34;US54->CS54;US122->CS18;US62->CS30;US113->CS57;US83->CS43;US68->CS4;US16->CS8;US13->CS21;US83->CS59;US90->CS34;US127->CS7;US26->CS34;US121->CS1;US16->CS48;US95->CS23;US67->CS43;US126->CS62;US36->CS28;US57->CS57;US44->CS36;US42->CS10;US35->CS3;US102->CS46;US2->CS18;US46->CS30;US57->CS33;US33->CS33;US20->CS52;US15->CS63;US127->CS39;US92->CS44;US91->CS59;US70->CS46;US26->CS42;US33->CS17;US101->CS45;US98->CS26;US87->CS39,-,0
17,random,US21->CS5;US98->CS2;US99->CS3;US123->CS35;US72->CS32;US49->CS1;US15->CS47;US64->CS8;US75->CS51;US48->CS0;US28->CS20;US1->CS9;US68->CS4;US105->CS41;US12->CS36;US104->CS24;US88->CS24;US103->CS47;US77->CS37;US49->CS33;US46->CS54;US96->CS32;US85->CS21;US65->CS49;US8->CS24;US37->CS13;US18->CS2;US58->CS2;US60->CS52;US104->CS48;US107->CS35;US87->CS47;US14->CS38;US64->CS32;US105->CS33;US23->CS15;US84->CS20;US107->CS51;US31->CS47;US8->CS16;US112->CS8,-,0
18,random,US74->CS58;US78->CS38;US71->CS7;US14->CS62;US95->CS23;US52->CS4;US97->CS1;US55->CS39;US0->CS56;US45->CS37;US38->CS6;US107->CS43;US87->CS39;US110->CS54;US20->CS44;US111->CS31;US85->CS29;US22->CS30;US107->CS11;US41->CS1;US47->CS15;US60->CS12;US120->CS40;US35->CS19;US17->CS33;US83->CS11;US59->CS19;US60->CS36;US111->CS47;US71->CS31;US123->CS27;US119->CS7;US39->CS15;US6->CS62;US63->CS63;US7->CS15;US122->CS10;US31->CS15;US46->CS22;US32->CS48;US24->CS24,-,0
19,random,US26->CS42;US14->CS62;US20->CS60;US31->CS31;US62->CS30;US3->CS3;US55->CS15;US41->CS33;US99->CS11;US67->CS35;US90->CS34;US102->CS38;US12->CS60;US105->CS57;US48->CS48;US45->CS45;US67->CS59;US126->CS6;US31->CS15;US18->CS2;US75->CS19;US120->CS56;US14->CS46;US112->CS8;US115->CS11;US71->CS7;US28->CS4;US124->CS44;US21->CS61;US46->CS62;US89->CS25;US85->CS45;US6->CS38;US92->CS28;US94->CS38;US1->CS1;US102->CS62;US87->CS39;US86->CS38;US37->CS29;US111->CS23,-,0
20,random,US100->CS4;US46->CS54;US40->CS40;US77->CS13;US69->CS29;US101->CS53;US28->CS12;US36->CS44;US4->CS44;US52->CS52;US0->CS48;US84->CS4;US60->CS4;US87->CS55;US94->CS6;US17->CS41;US75->CS35;US77->CS53;US83->CS59;US124->CS36;US124->CS20;US90->CS50;US96->CS8;US19->CS11;US76->CS52;US90->CS10;US85->CS53;US16->CS48;US98->CS2;US53->CS13;US75->CS51;US0->CS0;US62->CS30;US16->CS0;US85->CS5;US39->CS31;US15->CS63;US115->CS11;US93->CS53;US65->CS49;US125->CS13,US0->CS0,1
21,random,US68->CS44;US10->CS18;US105->CS9;US97->CS49;US121->CS25;US88->CS24;US111->CS47;US55->CS7;US48->CS32;US126->CS54;US82->CS18;US52->CS20;US0->CS56;US39->CS39;US53->CS45;US11->CS27;US12->CS28;US51->CS51;US110->CS14;US98->CS50;US75->CS11;US93->CS45;US30->CS6;US29->CS53;US74->CS26;US6->CS38;US85->CS61;US23->CS23;US109->CS45;US81->CS17;US74->CS10;US71->CS47;US73->CS25;US119->CS63;US123->CS3;US0->CS16;US74->CS34;US70->CS38;US126->CS30;US61->CS61;US21->CS13,-,0
22,random,US73->CS57;US101->CS21;US93->CS45;US119->CS47;US71->CS23;US38->CS22;US126->CS22;US119->CS39;US44->CS36;US24->CS16;US92->CS36;US15->CS47;US11->CS3;US78->CS6;US102->CS22;US41->CS9;US19->CS43;US109->CS5;US31->CS7;US87->CS63;US43->CS3;US12->CS52;US73->CS33;US58->CS42;US76->CS20;US125->CS61;US118->CS38;US76->CS28;US47->CS15;US74->CS2;US22->CS46;US16->CS48;US83->CS43;US109->CS61;US103->CS39;US41->CS25;US62->CS62;US78->CS30;US48->CS24;US3->CS11;US52->CS28,-,0
23,random,US15->CS31;US30->CS62;US86->CS30;US2->CS34;US33->CS1;US80->CS8;US34->CS50;US104->CS8;US22->CS22;US29->CS5;US120->CS40;US66->CS26;US123->CS51;US122->CS58;US34->CS42;US84->CS44;US18->CS34;US88->CS24;US100->CS52;US94->CS30;US120->CS16;US124->CS60;US33->CS9;US111->CS31;US92->CS4;US114->CS26;US61->CS53;US122->CS50;US101->CS21;US84->CS12;US102->CS22;US63->CS7;US67->CS35;US37->CS61;US91->CS3;US92->CS12;US98->CS2;US118->CS14;US53->CS61;US19->CS11;US124->CS52,-,0
24,random,US2->CS58;US61->CS37;US111->CS63;US11->CS51;US2->CS10;US10->CS26;US81->CS25;US15->CS15;US35->CS59;US70->CS54;US112->CS24;US39->CS23;US17->CS1;US95->CS63;US64->CS40;US106->CS34;US79->CS15;US6->CS6;US109->CS37;US83->CS35;US44->CS52;US108->CS36;US20->CS36;US9->CS49;US56->CS48;US119->CS15;US99->CS11;US103->CS15;US49->CS41;US78->CS6;US64->CS56;US41->CS33;US119->CS55;US13->CS5;US55->CS23;US2->CS18;US55->CS39;US61->CS13;US7->CS39;US51->CS27;US82->CS26,-,0
25,random,US51->CS43;US123->CS35;US114->CS42;US53->CS13;US75->CS19;US78->CS22;US41->CS57;US34->CS34;US67->CS19;US74->CS18;US86->CS14;US24->CS0;US123->CS11;US11->CS51;US24->CS40;US30->CS46;US101->CS37;US62->CS14;US51->CS11;US35->CS35;US112->CS8;US71->CS7;US42->CS18;US108->CS4;US96->CS48;US37->CS37;US32->CS40;US12->CS28;US74->CS50;US87->CS31;US90->CS50;US35->CS51;US51->CS35;US113->CS25;US43->CS51;US49->CS41;US59->CS43;US79->CS31;US18->CS2;US100->CS28;US41->CS25,-,0
26,random,US19->CS59;US50->CS10;US71->CS47;US4->CS20;US10->CS50;US61->CS37;US120->CS24;US65->CS49;US83->CS59;US5->CS61;US46->CS46;US50->CS26;US100->CS28;US74->CS42;US14->CS22;US24->CS40;US26->CS26;US62->CS30;US20->CS36;US62->CS54;US113->CS9;US36->CS52;US11->CS43;US60->CS4;US104->CS8;US27->CS3;US39->CS15;US63->CS31;US99->CS19;US64->CS16;US80->CS48;US7->CS63;US8->CS16;US92->CS20;US97->CS33;US85->CS21;US71->CS55;US48->CS48;US96->CS48;US106->CS34;US53->CS61,-,0
27,random,US126->CS22;US1->CS1;US68->CS36;US36->CS44;US62->CS14;US55->CS7;US126->CS30;US79->CS47;US64->CS24;US17->CS25;US66->CS58;US47->CS55;US101->CS29;US100->CS4;US20->CS20;US124->CS28;US18->CS50;US50->CS26;US123->CS19;US38->CS30;US63->CS63;US125->CS61;US35->CS3;US45->CS13;US117->CS29;US54->CS62;US45->CS5;US119->CS23;US16->CS16;US105->CS9;US7->CS15;US111->CS7;US16->CS32;US29->CS53;US35->CS27;US2->CS50;US83->CS3;US56->CS32;US92->CS44;US86->CS54;US40->CS40,-,0
28,random,US63->CS23;US74->CS10;US125->CS45;US109->CS37;US1->CS41;US85->CS13;US116->CS28;US93->CS45;US34->CS26;US59->CS35;US16->CS40;US12->CS20;US47->CS15;US19->CS51;US79->CS55;US105->CS57;US34->CS58;US99->CS3;US92->CS60;US7->CS55;US46->CS6;US116->CS52;US94->CS14;US76->CS52;US57->CS17;US0->CS0;US111->CS31;US77->CS61;US46->CS38;US92->CS20;US54->CS54;US57->CS49;US12->CS28;US45->CS29;US54->CS6;US113->CS25;US3->CS27;US113->CS41;US4->CS12;US46->CS62;US62->CS38,-,0
29,random,US73->CS17;US121->CS1;US2->CS50;US18->CS50;US57->CS25;US14->CS62;US3->CS27;US124->CS28;US109->CS61;US77->CS37;US60->CS36;US51->CS35;US96->CS32;US88->CS56;US105->CS1;US124->CS36;US61->CS61;US120->CS40;US45->CS61;US29->CS61;US94->CS30;US58->CS18;US91->CS19;US101->CS21;US69->CS61;US88->CS16;US63->CS55;US12->CS20;US108->CS28;US15->CS39;US62->CS22;US111->CS39;US75->CS59;US110->CS14;US57->CS9;US100->CS52;US121->CS41;US39->CS47;US117->CS61;US64->CS32;US67->CS51,-,0
30,random,US72->CS48;US18->CS50;US62->CS54;US33->CS33;US40->CS40;US55->CS39;US84->CS60;US84->CS52;US64->CS48;US62->CS38;US8->CS24;US37->CS13;US83->CS27;US121->CS57;US76->CS12;US30->CS54;US74->CS2;US12->CS36;US60->CS36;US36->CS4;US95->CS39;US95->CS23;US75->CS51;US31->CS15;US127->CS55;US90->CS18;US86->CS22;US101->CS5;US77->CS5;US52->CS12;US7->CS15;US0->CS32;US93->CS61;US68->CS4;US30->CS22;US121->CS9;US96->CS56;US68->CS20;US57->CS1;US108->CS44;US59->CS27,-,0
31,random,US55->CS7;US12->CS28;US92->CS20;US101->CS5;US47->CS55;US10->CS50;US22->CS14;US112->CS24;US24->CS32;US82->CS2;US118->CS22;US102->CS14;US84->CS36;US64->CS0;US104->CS32;US80->CS48;US33->CS57;US31->CS47;US16->CS40;US16->CS48;US19->CS43;US81->CS49;US121->CS41;US97->CS49;US77->CS61;US24->CS8;US118->CS46;US46->CS46;US73->CS57;US79->CS47;US95->CS7;US26->CS42;US110->CS46;US117->CS53;US18->CS58;US54->CS62;US112->CS48;US0->CS24;US101->CS29;US72->CS56;US57->CS9,-,0
32,random,US32->CS32;US27->CS19;US44->CS4;US116->CS60;US71->CS63;US29->CS5;US41->CS25;US112->CS0;US22->CS22;US36->CS28;US32->CS16;US40->CS24;US125->CS53;US105->CS1;US40->CS32;US63->CS39;US86->CS38;US23->CS39;US22->CS14;US121->CS25;US10->CS42;US4->CS28;US66->CS18;US12->CS60;US13->CS53;US120->CS8;US59->CS59;US42->CS26;US89->CS41;US9->CS33;US65->CS49;US20->CS36;US12->CS44;US107->CS3;US105->CS33;US107->CS19;US28->CS20;US16->CS0;US116->CS4;US37->CS21;US98->CS58,-,0
33,random,US62->CS46;US98->CS58;US125->CS37;US82->CS50;US29->CS29;US81->CS49;US35->CS11;US116->CS44;US117->CS37;US71->CS31;US9->CS57;US29->CS45;US81->CS25;US117->CS61;US55->CS47;US30->CS6;US12->CS20;US35->CS3;US33->CS57;US53->CS61;US49->CS17;US40->CS40;US41->CS17;US108->CS12;US29->CS53;US4->CS60;US48->CS56;US83->CS51;US74->CS58;US115->CS35;US72->CS32;US18->CS2;US104->CS32;US62->CS62;US60->CS60;US124->CS44;US86->CS14;US78->CS30;US77->CS5;US33->CS9;US124->CS28,-,0
34,random,US9->CS33;US39->CS15;US117->CS37;US114->CS42;US47->CS47;US105->CS17;US51->CS59;US49->CS49;US78->CS30;US14->CS46;US103->CS39;US53->CS45;US110->CS62;US37->CS29;US53->CS53;US102->CS62;US78->CS46;US17->CS49;US69->CS13;US70->CS22;US38->CS30;US77->CS13;US111->CS55;US107->CS51;US78->CS62;US13->CS53;US3->CS59;US70->CS30;US30->CS22;US86->CS14;US85->CS21;US52->CS28;US108->CS52;US75->CS11;US63->CS7;US75->CS51;US106->CS2;US44->CS44;US14->CS38;US6->CS22;US80->CS16,-,0
35,random,US50->CS42;US69->CS45;US69->CS61;US44->CS20;US110->CS46;US4->CS44;US42->CS10;US10->CS42;US45->CS21;US9->CS17;US43->CS35;US88->CS32;US75->CS51;US78->CS62;US48->CS8;US5->CS53;US65->CS33;US111->CS63;US36->CS44;US123->CS19;US44->CS12;US18->CS34;US116->CS4;US4->CS36;US105->CS1;US26->CS58;US100->CS60;US89->CS25;US112->CS16;US22->CS54;US109->CS37;US68->CS36;US97->CS17;US34->CS2;US38->CS62;US23->CS7;US2->CS42;US24->CS24;US122->CS50;US43->CS27;US6->CS6,-,0
