epoch,policy,chosen,verdict,correct
11,random,US28->CS28;US72->CS16;US33->CS25;US108->CS52;US30->CS54;US52->CS44;US81->CS9;US75->CS59;US52->CS36;US23->CS15;US15->CS15;US49->CS57;US53->CS29;US115->CS27;US127->CS31;US69->CS29;US97->CS25;US44->CS44;US111->CS31;US33->CS41;US16->CS24;US100->CS60;US85->CS13;US85->CS29;US16->CS56;US82->CS58;US102->CS54;US26->CS10;US22->CS46;US8->CS24;US6->CS6;US124->CS60;US89->CS49;US106->CS42;US114->CS2;US12->CS60;US31->CS47;US116->CS44;US109->CS29;US27->CS3;US53->CS45,-,0
12,random,US48->CS16;US15->CS55;US24->CS16;US32->CS32;US63->CS15;US57->CS57;US29->CS37;US58->CS58;US31->CS47;US5->CS13;US112->CS8;US41->CS17;US43->CS27;US68->CS44;US107->CS35;US17->CS49;US49->CS25;US49->CS17;US125->CS37;US110->CS6;US21->CS53;US110->CS30;US33->CS25;US53->CS61;US71->CS47;US89->CS49;US8->CS8;US45->CS5;US89->CS1;US101->CS5;US44->CS20;US49->CS41;US36->CS36;US68->CS52;US74->CS18;US109->CS5;US39->CS23;US112->CS16;US70->CS38;US44->CS60;US45->CS53,-,0
13,random,US30->CS30;US117->CS45;US11->CS27;US83->CS19;US45->CS61;US5->CS37;US60->CS12;US106->CS2;US43->CS59;US45->CS45;US18->CS26;US97->CS25;US61->CS21;US80->CS24;US45->CS21;US119->CS47;US127->CS15;US28->CS52;US78->CS22;US47->CS7;US28->CS36;US102->CS22;US57->CS17;US118->CS38;US124->CS20;US112->CS24;US86->CS6;US95->CS39;US58->CS2;US35->CS35;US17->CS49;US78->CS46;US112->CS16;US120->CS56;US1->CS25;US83->CS59;US76->CS44;US83->CS3;US20->CS52;US3->CS3;US73->CS17,-,0
14,random,US35->CS19;US124->CS44;US60->CS44;US114->CS34;US103->CS39;US76->CS20;US62->CS46;US30->CS6;US1->CS57;US4->CS20;US119->CS63;US123->CS27;US74->CS18;US126->CS46;US27->CS19;US22->CS62;US10->CS50;US113->CS9;US31->CS63;US46->CS62;US108->CS20;US96->CS48;US42->CS34;US116->CS28;US21->CS5;US121->CS17;US100->CS4;US86->CS14;US69->CS37;US41->CS33;US3->CS59;US49->CS17;US90->CS42;US8->CS32;US110->CS54;US45->CS45;US23->CS47;US82->CS42;US21->CS21;US40->CS48;US115->CS3,-,0
15,random,US112->CS24;US109->CS29;US28->CS28;US57->CS49;US20->CS52;US7->CS63;US107->CS27;US70->CS62;US26->CS42;US68->CS12;US44->CS4;US41->CS41;US35->CS19;US11->CS35;US66->CS10;US107->CS59;US26->CS2;US110->CS22;US63->CS55;US37->CS45;US0->CS56;US24->CS32;US125->CS37;US127->CS55;US41->CS17;US121->CS57;US82->CS18;US59->CS3;US55->CS47;US71->CS15;US81->CS25;US34->CS42;US125->CS61;US18->CS58;US51->CS59;US114->CS26;US16->CS56;US118->CS62;US61->CS61;US30->CS22;US126->CS14,-,0
16,random,US65->CS9;US120->CS40;US78->CS62;US82->CS34;US126->CS46;US112->CS56;US34->CS34;US116->CS4;US12->CS36;US69->CS13;US44->CS20;US28->CS52;US116->CS12;US117->CS29;US3->CS59;US49->CS25;US95->CS7;US50->CS2;US1->CS17;US10->CS2;US93->CS61;US3->CS43;US111->CS55;US92->CS60;US114->CS50;US125->CS61;US67->CS43;US98->CS50;US75->CS51;US46->CS46;US29->CS29;US85->CS13;US78->CS14;US91->CS35;US27->CS59;US83->CS27;US105->CS17;US57->CS33;US78->CS6;US84->CS60;US94->CS38,-,0
17,random,US85->CS61;US87->CS23;US15->CS15;US104->CS0;US41->CS9;US89->CS49;US108->CS60;US13->CS21;US82->CS26;US34->CS2;US10->CS26;US48->CS48;US12->CS20;US60->CS60;US72->CS24;US8->CS0;US23->CS47;US43->CS43;US35->CS19;US19->CS3;US42->CS18;US14->CS30;US106->CS10;US8->CS16;US27->CS51;US89->CS41;US73->CS57;US80->CS40;US23->CS63;US58->CS34;US34->CS34;US113->CS33;US79->CS15;US54->CS54;US63->CS7;US78->CS38;US86->CS38;US84->CS36;US87->CS63;US114->CS34;US92->CS20,-,0
18,random,US78->CS46;US52->CS52;US115->CS3;US50->CS26;US86->CS38;US109->CS13;US116->CS52;US47->CS63;US118->CS14;US12->CS60;US30->CS62;US19->CS35;US82->CS10;US4->CS20;US22->CS46;US97->CS41;US32->CS32;US33->CS25;US17->CS49;US67->CS51;US123->CS11;US117->CS21;US44->CS60;US125->CS53;US1->CS9;US99->CS11;US116->CS4;US15->CS7;US36->CS28;US66->CS18;US55->CS63;US75->CS27;US24->CS40;US87->CS7;US81->CS1;US3->CS43;US60->CS60;US10->CS10;US65->CS33;US65->CS9;US126->CS38,-,0
19,random,US95->CS7;US125->CS5;US10->CS58;US36->CS36;US117->CS21;US114->CS10;US94->CS14;US8->CS32;US62->CS22;US58->CS26;US97->CS17;US15->CS47;US47->CS31;US61->CS29;US24->CS16;US112->CS8;US64->CS40;US83->CS43;US33->CS41;US103->CS47;US49->CS41;US44->CS52;US127->CS7;US31->CS63;US93->CS53;US7->CS31;US4->CS36;US122->CS34;US87->CS47;US70->CS62;US5->CS37;US19->CS35;US73->CS57;US121->CS9;US110->CS62;US3->CS35;US102->CS6;US55->CS39;US118->CS62;US113->CS41;US80->CS56,-,0
20,random,US28->CS52;US72->CS8;US103->CS7;US1->CS41;US93->CS53;US14->CS38;US83->CS43;US2->CS26;US31->CS47;US105->CS41;US38->CS22;US109->CS61;US55->CS23;US62->CS54;US29->CS13;US123->CS11;US82->CS10;US32->CS48;US10->CS2;US21->CS13;US4->CS44;US73->CS1;US64->CS16;US114->CS18;US80->CS48;US88->CS16;US87->CS31;US84->CS36;US17->CS17;US38->CS54;US31->CS39;US90->CS34;US127->CS31;US57->CS9;US2->CS2;US90->CS2;US92->CS44;US110->CS30;US52->CS28;US88->CS56;US59->CS11,-,0
21,random,US61->CS61;US75->CS51;US84->CS36;US65->CS57;US0->CS48;US40->CS0;US118->CS62;US126->CS14;US44->CS36;US6->CS14;US78->CS46;US24->CS8;US109->CS29;US127->CS39;US18->CS58;US27->CS19;US72->CS56;US119->CS15;US34->CS34;US65->CS33;US98->CS58;US64->CS48;US70->CS6;US43->CS43;US108->CS28;US20->CS4;US90->CS34;US111->CS63;US34->CS50;US79->CS23;US97->CS1;US32->CS32;US56->CS56;US121->CS9;US29->CS37;US70->CS62;US90->CS26;US8->CS0;US68->CS60;US94->CS38;US127->CS31,-,0
22,random,US70->CS54;US84->CS4;US35->CS3;US82->CS58;US51->CS43;US14->CS6;US115->CS27;US94->CS46;US11->CS51;US22->CS22;US76->CS60;US4->CS20;US18->CS10;US39->CS31;US8->CS32;US40->CS32;US123->CS3;US36->CS36;US55->CS47;US67->CS43;US31->CS31;US56->CS56;US89->CS17;US100->CS60;US57->CS17;US93->CS5;US101->CS45;US125->CS29;US84->CS36;US73->CS17;US77->CS45;US28->CS36;US16->CS32;US20->CS20;US110->CS6;US116->CS36;US51->CS35;US41->CS9;US118->CS30;US107->CS51;US29->CS13,-,0
23,random,US68->CS60;US121->CS25;US33->CS25;US14->CS30;US127->CS31;US66->CS2;US69->CS53;US3->CS3;US0->CS0;US87->CS55;US2->CS18;US7->CS55;US26->CS42;US58->CS18;US26->CS58;US45->CS5;US112->CS8;US34->CS10;US46->CS6;US123->CS59;US124->CS12;US47->CS15;US44->CS60;US59->CS27;US82->CS50;US5->CS37;US91->CS51;US121->CS17;US110->CS54;US43->CS11;US17->CS17;US73->CS49;US106->CS50;US15->CS47;US110->CS14;US63->CS63;US101->CS45;US75->CS3;US71->CS39;US100->CS52;US69->CS5,US0->CS0,1
24,random,US11->CS35;US93->CS45;US3->CS19;US32->CS48;US37->CS53;US92->CS52;US124->CS36;US6->CS54;US29->CS53;US34->CS26;US119->CS39;US122->CS18;US53->CS5;US4->CS12;US108->CS36;US15->CS47;US45->CS21;US37->CS21;US72->CS56;US125->CS5;US53->CS37;US106->CS42;US74->CS2;US19->CS19;US24->CS56;US32->CS24;US14->CS30;US12->CS52;US11->CS3;US26->CS10;US13->CS5;US43->CS11;US115->CS43;US60->CS36;US13->CS61;US46->CS54;US76->CS44;US126->CS54;US43->CS27;US42->CS10;US66->CS50,-,0
25,random,US27->CS19;US68->CS44;US115->CS11;US97->CS9;US39->CS55;US74->CS50;US90->CS10;US88->CS24;US123->CS35;US119->CS47;US106->CS26;US94->CS14;US13->CS13;US50->CS58;US79->CS7;US127->CS15;US21->CS29;US40->CS40;US38->CS22;US42->CS42;US13->CS53;US106->CS18;US85->CS61;US5->CS21;US118->CS62;US7->CS7;US90->CS42;US122->CS50;US4->CS60;US90->CS18;US25->CS17;US80->CS40;US29->CS13;US114->CS42;US91->CS59;US84->CS20;US52->CS36;US24->CS48;US52->CS44;US117->CS5;US67->CS11,-,0
26,random,US12->CS4;US114->CS34;US75->CS11;US114->CS26;US90->CS34;US13->CS5;US31->CS31;US34->CS2;US23->CS15;US65->CS25;US68->CS4;US50->CS10;US91->CS59;US65->CS1;US76->CS12;US0->CS16;US71->CS7;US27->CS51;US18->CS18;US85->CS29;US40->CS0;US51->CS43;US84->CS36;US74->CS58;US118->CS54;US106->CS34;US44->CS28;US113->CS57;US39->CS23;US107->CS43;US100->CS44;US56->CS32;US107->CS19;US1->CS1;US50->CS50;US118->CS6;US63->CS7;US95->CS23;US78->CS46;US85->CS21;US54->CS62,-,0
27,random,US44->CS44;US16->CS0;US85->CS53;US4->CS12;US41->CS17;US125->CS5;US26->CS2;US23->CS55;US125->CS29;US57->CS57;US27->CS51;US76->CS44;US69->CS5;US25->CS49;US87->CS31;US35->CS43;US112->CS40;US100->CS36;US106->CS18;US125->CS37;US49->CS17;US74->CS10;US114->CS10;US120->CS24;US59->CS35;US42->CS18;US93->CS53;US91->CS3;US101->CS45;US67->CS19;US60->CS36;US5->CS5;US95->CS7;US116->CS44;US103->CS39;US8->CS56;US14->CS22;US117->CS45;US15->CS47;US104->CS24;US14->CS46,-,0
28,random,US115->CS35;US39->CS47;US43->CS51;US97->CS57;US26->CS50;US119->CS47;US45->CS37;US47->CS23;US77->CS29;US117->CS45;US6->CS54;US35->CS19;US111->CS31;US36->CS28;US69->CS53;US120->CS0;US118->CS30;US106->CS34;US34->CS34;US58->CS10;US89->CS33;US42->CS18;US28->CS60;US44->CS36;US49->CS41;US47->CS7;US85->CS53;US96->CS16;US78->CS30;US6->CS38;US37->CS37;US64->CS32;US92->CS12;US95->CS31;US28->CS4;US32->CS40;US119->CS7;US60->CS4;US78->CS46;US43->CS11;US84->CS28,-,0
29,random,US12->CS4;US23->CS39;US114->CS34;US59->CS59;US15->CS7;US96->CS48;US79->CS55;US64->CS8;US46->CS6;US20->CS12;US49->CS9;US22->CS62;US13->CS37;US48->CS48;US67->CS43;US87->CS47;US19->CS59;US38->CS62;US76->CS44;US10->CS2;US85->CS37;US71->CS7;US37->CS61;US32->CS24;US106->CS58;US93->CS29;US123->CS51;US78->CS30;US89->CS17;US30->CS6;US110->CS62;US13->CS61;US31->CS47;US108->CS28;US25->CS57;US45->CS5;US50->CS34;US120->CS24;US117->CS21;US30->CS54;US120->CS0,-,0
30,random,US21->CS53;US20->CS28;US122->CS42;US89->CS49;US6->CS54;US109->CS37;US62->CS62;US3->CS11;US121->CS49;US86->CS62;US57->CS33;US48->CS40;US96->CS8;US23->CS39;US39->CS7;US31->CS63;US122->CS10;US28->CS12;US66->CS58;US100->CS28;US111->CS47;US53->CS37;US85->CS61;US127->CS55;US76->CS28;US125->CS21;US8->CS48;US118->CS62;US49->CS41;US123->CS59;US123->CS35;US105->CS25;US57->CS9;US113->CS9;US16->CS16;US62->CS6;US42->CS10;US28->CS52;US43->CS51;US99->CS59;US45->CS37,-,0
31,random,US113->CS33;US64->CS0;US15->CS23;US111->CS23;US79->CS7;US79->CS47;US82->CS10;US90->CS58;US62->CS38;US107->CS3;US61->CS61;US41->CS33;US80->CS16;US35->CS43;US127->CS47;US83->CS43;US109->CS61;US45->CS21;US15->CS47;US14->CS6;US64->CS24;US54->CS6;US73->CS25;US104->CS56;US99->CS43;US45->CS13;US18->CS10;US88->CS0;US102->CS14;US48->CS8;US28->CS28;US14->CS22;US75->CS59;US76->CS4;US68->CS52;US103->CS55;US53->CS37;US88->CS32;US91->CS3;US121->CS57;US125->CS53,-,0
32,random,US9->CS9;US72->CS8;US37->CS21;US94->CS6;US113->CS1;US112->CS0;US107->CS11;US59->CS27;US119->CS23;US65->CS17;US48->CS32;US102->CS46;US34->CS50;US77->CS53;US103->CS7;US44->CS20;US56->CS16;US53->CS53;US27->CS3;US76->CS4;US0->CS56;US51->CS51;US92->CS20;US76->CS28;US93->CS61;US50->CS10;US79->CS15;US44->CS44;US68->CS60;US4->CS44;US22->CS62;US8->CS0;US111->CS31;US56->CS24;US35->CS59;US47->CS31;US49->CS25;US53->CS45;US97->CS9;US38->CS6;US10->CS58,-,0
33,random,US33->CS1;US36->CS4;US104->CS8;US74->CS58;US65->CS17;US124->CS52;US46->CS30;US92->CS4;US37->CS45;US62->CS38;US64->CS24;US107->CS51;US108->CS36;US66->CS50;US20->CS52;US77->CS13;US40->CS24;US22->CS6;US23->CS31;US0->CS24;US10->CS58;US3->CS19;US97->CS49;US17->CS57;US34->CS58;US126->CS54;US85->CS37;US52->CS4;US98->CS42;US102->CS6;US15->CS15;US65->CS25;US77->CS61;US5->CS5;US78->CS22;US67->CS43;US53->CS61;US25->CS41;US18->CS50;US36->CS60;US73->CS57,-,0
34,random,US82->CS10;US25->CS41;US50->CS10;US41->CS33;US127->CS7;US70->CS46;US23->CS31;US105->CS1;US124->CS20;US124->CS28;US22->CS46;US24->CS24;US32->CS16;US27->CS19;US99->CS35;US65->CS25;US108->CS4;US123->CS43;US79->CS39;US43->CS19;US122->CS50;US107->CS11;US78->CS6;US12->CS60;US105->CS57;US38->CS6;US87->CS63;US53->CS21;US13->CS37;US47->CS31;US34->CS42;US91->CS3;US41->CS9;US57->CS33;US50->CS2;US96->CS40;US38->CS30;US64->CS48;US121->CS49;US0->CS32;US125->CS61,-,0
35,random,US106->CS50;US84->CS28;US123->CS51;US77->CS5;US119->CS31;US47->CS31;US99->CS3;US60->CS52;US75->CS3;US70->CS14;US99->CS27;US22->CS22;US92->CS12;US66->CS10;US56->CS56;US64->CS40;US105->CS25;US87->CS31;US74->CS58;US77->CS29;US86->CS30;US58->CS58;US34->CS18;US100->CS60;US118->CS6;US91->CS51;US6->CS6;US59->CS51;US16->CS48;US116->CS20;US87->CS39;US59->CS3;US80->CS32;US14->CS62;US69->CS29;US13->CS21;US66->CS34;US43->CS59;US65->CS9;US112->CS48;US113->CS9,-,0
