epoch,policy,chosen,verdict,correct
1,random,US100->CS4;US81->CS17;US45->CS29;US80->CS48;US36->CS12;US8->CS16;US63->CS63;US80->CS56;US24->CS56;US29->CS45;US122->CS18;US111->CS7;US77->CS37;US93->CS45;US123->CS3;US86->CS38;US16->CS40;US122->CS34;US2->CS18;US85->CS37;US19->CS11;US112->CS32;US82->CS26;US13->CS45;US63->CS31;US61->CS61;US44->CS4;US55->CS7;US65->CS57;US27->CS51;US68->CS60;US61->CS29;US86->CS46;US24->CS40;US5->CS13;US3->CS3;US52->CS44;US56->CS8;US12->CS36;US106->CS10;US38->CS14,-,0
12,random,US8->CS8;US113->CS49;US3->CS59;US22->CS38;US70->CS14;US100->CS12;US74->CS10;US52->CS12;US13->CS53;US112->CS32;US28->CS12;US37->CS37;US125->CS5;US44->CS60;US40->CS16;US19->CS19;US48->CS16;US74->CS42;US64->CS56;US35->CS43;US37->CS21;US104->CS48;US90->CS42;US70->CS62;US21->CS5;US12->CS44;US112->CS0;US66->CS2;US42->CS58;US50->CS10;US13->CS21;US119->CS31;US69->CS5;US73->CS9;US96->CS40;US81->CS33;US116->CS12;US69->CS29;US78->CS46;US44->CS12;US38->CS6,-,0
13,random,US92->CS36;US18->CS10;US120->CS24;US107->CS27;US64->CS40;US8->CS8;US72->CS56;US7->CS55;US75->CS11;US106->CS42;US41->CS25;US31->CS31;US38->CS46;US49->CS57;US105->CS33;US51->CS43;US108->CS36;US4->CS12;US121->CS25;US125->CS37;US38->CS62;US90->CS34;US73->CS25;US69->CS61;US48->CS32;US91->CS19;US12->CS28;US39->CS7;US40->CS24;US89->CS17;US65->CS41;US94->CS54;US86->CS22;US87->CS47;US72->CS16;US63->CS15;US104->CS0;US100->CS28;US75->CS43;US45->CS61;US37->CS21,-,0
14,random,US32->CS24;US111->CS23;US78->CS54;US66->CS34;US121->CS57;US63->CS23;US79->CS39;US22->CS46;US75->CS43;US75->CS35;US12->CS52;US7->CS23;US107->CS11;US70->CS22;US96->CS40;US104->CS24;US115->CS27;US109->CS45;US45->CS5;US26->CS18;US112->CS16;US27->CS51;US85->CS29;US78->CS38;US21->CS29;US109->CS29;US106->CS50;US73->CS41;US99->CS3;US44->CS20;US84->CS20;US71->CS39;US32->CS32;US53->CS21;US6->CS6;US30->CS62;US54->CS30;US61->CS53;US49->CS17;US98->CS18;US101->CS61,-,0
15,random,US98->CS18;US36->CS36;US48->CS16;US103->CS63;US67->CS35;US116->CS44;US62->CS54;US119->CS55;US28->CS28;US53->CS13;US67->CS11;US8->CS16;US82->CS50;US110->CS38;US126->CS46;US24->CS40;US70->CS30;US22->CS14;US1->CS33;US105->CS57;US121->CS33;US16->CS32;US17->CS25;US97->CS57;US116->CS36;US61->CS21;US33->CS49;US117->CS13;US11->CS11;US71->CS7;US22->CS54;US5->CS13;US51->CS43;US20->CS12;US100->CS52;US14->CS30;US81->CS33;US34->CS18;US31->CS39;US78->CS6;US19->CS51,-,0
16,random,US34->CS42;US76->CS28;US82->CS50;US16->CS16;US105->CS17;US63->CS23;US13->CS61;US92->CS52;US45->CS45;US2->CS10;US58->CS34;US108->CS44;US46->CS54;US44->CS28;US34->CS26;US111->CS15;US10->CS18;US49->CS17;US27->CS11;US94->CS14;US52->CS60;US89->CS9;US98->CS34;US37->CS29;US64->CS8;US60->CS36;US9->CS57;US95->CS31;US24->CS32;US109->CS13;US14->CS38;US91->CS27;US12->CS44;US29->CS37;US101->CS13;US4->CS4;US80->CS56;US9->CS25;US73->CS33;US21->CS13;US20->CS12,-,0
17,random,US102->CS6;US22->CS62;US86->CS6;US122->CS18;US34->CS50;US122->CS10;US121->CS17;US95->CS39;US111->CS15;US5->CS5;US90->CS2;US69->CS53;US83->CS19;US92->CS20;US81->CS25;US6->CS14;US44->CS28;US56->CS48;US12->CS12;US45->CS53;US15->CS15;US74->CS34;US110->CS6;US99->CS19;US2->CS34;US48->CS32;US92->CS60;US54->CS22;US86->CS38;US104->CS48;US56->CS32;US37->CS21;US42->CS18;US57->CS17;US20->CS44;US78->CS46;US51->CS19;US78->CS38;US6->CS38;US89->CS9;US47->CS23,-,0
18,random,US63->CS47;US122->CS34;US16->CS24;US11->CS19;US67->CS35;US23->CS15;US119->CS7;US42->CS10;US52->CS4;US48->CS16;US39->CS31;US100->CS44;US13->CS45;US11->CS35;US94->CS54;US88->CS56;US92->CS20;US98->CS10;US35->CS43;US77->CS45;US12->CS20;US116->CS36;US86->CS6;US19->CS11;US78->CS62;US32->CS56;US20->CS60;US33->CS1;US98->CS34;US115->CS35;US13->CS61;US122->CS58;US76->CS52;US72->CS32;US57->CS49;US36->CS52;US35->CS35;US90->CS58;US86->CS62;US69->CS29;US78->CS14,-,0
19,random,US97->CS49;US91->CS11;US82->CS50;US102->CS14;US60->CS44;US87->CS47;US114->CS2;US93->CS53;US4->CS44;US56->CS0;US52->CS52;US114->CS10;US109->CS13;US99->CS27;US18->CS10;US101->CS61;US124->CS52;US58->CS58;US84->CS4;US127->CS39;US18->CS34;US81->CS1;US103->CS15;US30->CS14;US88->CS16;US62->CS14;US30->CS38;US41->CS41;US115->CS51;US69->CS45;US43->CS27;US53->CS5;US75->CS11;US103->CS55;US116->CS36;US67->CS3;US97->CS41;US38->CS30;US73->CS49;US29->CS61;US102->CS30,-,0
20,random,US19->CS3;US59->CS59;US82->CS2;US122->CS34;US55->CS39;US84->CS44;US90->CS34;US1->CS41;US121->CS57;US85->CS37;US85->CS29;US59->CS27;US46->CS38;US105->CS33;US118->CS14;US84->CS4;US47->CS23;US97->CS33;US41->CS25;US6->CS54;US5->CS5;US111->CS7;US55->CS63;US84->CS20;US23->CS15;US87->CS63;US102->CS62;US40->CS48;US3->CS19;US64->CS8;US0->CS40;US88->CS48;US47->CS39;US117->CS21;US6->CS6;US53->CS61;US69->CS37;US72->CS40;US126->CS22;US71->CS31;US29->CS37,-,0
21,random,US23->CS15;US59->CS51;US28->CS60;US21->CS53;US32->CS0;US103->CS15;US88->CS24;US106->CS10;US81->CS49;US43->CS59;US98->CS2;US89->CS57;US14->CS46;US38->CS46;US117->CS5;US34->CS2;US19->CS19;US96->CS48;US24->CS56;US78->CS46;US40->CS8;US11->CS51;US49->CS25;US116->CS60;US121->CS41;US80->CS24;US46->CS22;US1->CS41;US89->CS9;US113->CS49;US114->CS2;US61->CS45;US43->CS3;US10->CS58;US112->CS8;US123->CS27;US21->CS37;US71->CS47;US16->CS48;US66->CS42;US6->CS54,-,0
22,random,US80->CS48;US98->CS26;US12->CS60;US14->CS22;US124->CS28;US54->CS30;US100->CS20;US20->CS44;US44->CS60;US127->CS31;US60->CS20;US52->CS12;US28->CS60;US47->CS15;US18->CS50;US51->CS19;US38->CS6;US101->CS37;US23->CS39;US74->CS2;US120->CS24;US127->CS23;US39->CS39;US1->CS25;US92->CS12;US69->CS45;US89->CS49;US90->CS42;US96->CS40;US9->CS17;US13->CS13;US113->CS57;US116->CS28;US52->CS44;US18->CS2;US19->CS27;US57->CS1;US116->CS60;US29->CS45;US95->CS47;US93->CS13,-,0
23,random,US95->CS63;US41->CS9;US67->CS19;US116->CS12;US61->CS37;US79->CS39;US125->CS61;US71->CS47;US24->CS48;US123->CS51;US76->CS28;US17->CS17;US58->CS26;US16->CS48;US107->CS43;US53->CS29;US124->CS52;US103->CS39;US14->CS46;US18->CS58;US124->CS44;US109->CS45;US119->CS7;US3->CS3;US70->CS6;US14->CS22;US57->CS1;US89->CS9;US126->CS6;US120->CS24;US96->CS40;US61->CS21;US50->CS58;US95->CS7;US18->CS18;US93->CS29;US34->CS34;US38->CS22;US30->CS22;US114->CS34;US73->CS41,-,0
24,random,US124->CS36;US106->CS18;US72->CS24;US105->CS25;US96->CS32;US120->CS16;US9->CS1;US103->CS23;US25->CS17;US92->CS60;US112->CS40;US101->CS53;US32->CS40;US5->CS37;US60->CS12;US58->CS10;US122->CS58;US63->CS31;US70->CS46;US76->CS12;US122->CS18;US42->CS10;US44->CS36;US4->CS4;US18->CS2;US59->CS59;US54->CS14;US117->CS29;US68->CS60;US9->CS41;US117->CS61;US30->CS6;US95->CS39;US52->CS36;US91->CS51;US94->CS30;US91->CS11;US93->CS13;US33->CS49;US125->CS61;US28->CS60,-,0
25,random,US106->CS18;US71->CS7;US108->CS12;US126->CS62;US116->CS44;US97->CS1;US8->CS40;US49->CS9;US13->CS21;US3->CS43;US92->CS4;US92->CS44;US19->CS51;US59->CS11;US36->CS28;US67->CS19;US36->CS44;US108->CS20;US76->CS28;US99->CS43;US104->CS32;US68->CS12;US42->CS18;US25->CS33;US14->CS14;US117->CS13;US50->CS50;US26->CS10;US104->CS16;US26->CS58;US109->CS45;US100->CS52;US37->CS37;US93->CS5;US42->CS50;US112->CS32;US32->CS16;US1->CS41;US27->CS27;US86->CS6;US73->CS57,-,0
26,random,US121->CS41;US11->CS59;US88->CS56;US57->CS25;US21->CS21;US111->CS39;US96->CS56;US79->CS31;US123->CS43;US92->CS60;US38->CS6;US125->CS29;US98->CS26;US17->CS57;US56->CS16;US51->CS35;US47->CS39;US66->CS50;US117->CS29;US68->CS20;US126->CS22;US79->CS15;US91->CS59;US51->CS43;US71->CS55;US124->CS12;US30->CS54;US65->CS41;US123->CS51;US15->CS55;US92->CS52;US32->CS56;US110->CS62;US95->CS63;US99->CS43;US119->CS23;US79->CS39;US0->CS8;US117->CS13;US121->CS57;US123->CS59,-,0
27,random,US114->CS42;US51->CS3;US80->CS56;US32->CS8;US13->CS13;US12->CS60;US4->CS20;US70->CS14;US14->CS22;US3->CS35;US29->CS13;US33->CS33;US6->CS14;US25->CS57;US40->CS32;US13->CS29;US35->CS27;US77->CS61;US82->CS2;US98->CS34;US76->CS60;US23->CS23;US119->CS7;US46->CS6;US115->CS35;US17->CS33;US32->CS0;US73->CS17;US54->CS6;US11->CS43;US25->CS9;US3->CS19;US101->CS45;US120->CS32;US125->CS13;US77->CS21;US79->CS63;US123->CS43;US121->CS1;US80->CS32;US103->CS55,-,0
28,random,US64->CS56;US78->CS22;US113->CS49;US41->CS41;US53->CS21;US36->CS28;US28->CS52;US5->CS37;US74->CS50;US106->CS42;US110->CS6;US6->CS14;US26->CS50;US85->CS45;US64->CS0;US112->CS16;US23->CS63;US33->CS57;US113->CS33;US11->CS59;US15->CS55;US20->CS52;US43->CS35;US29->CS61;US60->CS4;US75->CS11;US102->CS62;US109->CS37;US27->CS3;US12->CS44;US33->CS25;US11->CS35;US7->CS63;US70->CS14;US112->CS24;US0->CS24;US34->CS18;US11->CS27;US114->CS18;US38->CS62;US3->CS19,-,0
29,random,US45->CS5;US75->CS51;US16->CS56;US15->CS15;US7->CS31;US29->CS21;US94->CS6;US96->CS32;US107->CS27;US108->CS4;US13->CS29;US103->CS15;US31->CS63;US61->CS37;US34->CS10;US92->CS28;US102->CS62;US29->CS53;US28->CS20;US34->CS18;US70->CS30;US61->CS29;US26->CS2;US83->CS51;US73->CS33;US101->CS53;US85->CS37;US67->CS27;US56->CS32;US49->CS1;US4->CS36;US90->CS2;US93->CS37;US55->CS7;US19->CS51;US32->CS48;US57->CS25;US79->CS55;US102->CS46;US0->CS48;US82->CS26,-,0
30,random,US94->CS54;US80->CS0;US104->CS32;US18->CS58;US15->CS47;US119->CS31;US93->CS61;US51->CS3;US89->CS49;US30->CS38;US5->CS13;US86->CS6;US86->CS46;US92->CS20;US61->CS45;US93->CS5;US18->CS34;US16->CS16;US23->CS23;US22->CS46;US125->CS53;US90->CS2;US103->CS39;US54->CS6;US124->CS20;US67->CS3;US94->CS14;US106->CS58;US0->CS32;US50->CS26;US7->CS7;US72->CS40;US46->CS30;US73->CS1;US75->CS51;US99->CS19;US88->CS32;US38->CS14;US40->CS16;US56->CS24;US50->CS2,-,0
31,random,US83->CS59;US31->CS39;US58->CS2;US41->CS33;US7->CS63;US37->CS37;US44->CS44;US115->CS11;US10->CS50;US79->CS7;US105->CS41;US64->CS24;US61->CS45;US21->CS13;US28->CS36;US39->CS63;US107->CS27;US14->CS14;US70->CS46;US8->CS0;US64->CS0;US118->CS14;US62->CS46;US27->CS43;US40->CS56;US69->CS29;US9->CS33;US35->CS19;US52->CS44;US40->CS32;US119->CS39;US104->CS16;US92->CS60;US68->CS36;US107->CS51;US92->CS36;US74->CS26;US31->CS7;US15->CS23;US60->CS52;US125->CS53,-,0
32,random,US66->CS50;US3->CS3;US120->CS48;US9->CS41;US121->CS49;US62->CS46;US93->CS45;US118->CS14;US28->CS36;US63->CS55;US55->CS63;US115->CS27;US114->CS42;US65->CS1;US25->CS17;US71->CS63;US97->CS57;US89->CS57;US48->CS24;US88->CS48;US33->CS25;US57->CS49;US43->CS19;US67->CS35;US61->CS37;US127->CS39;US79->CS63;US64->CS56;US36->CS52;US62->CS22;US78->CS22;US56->CS0;US101->CS13;US107->CS3;US6->CS38;US44->CS12;US88->CS24;US27->CS27;US103->CS63;US109->CS53;US18->CS2,-,0
33,random,US62->CS54;US92->CS28;US16->CS40;US86->CS38;US126->CS54;US66->CS2;US116->CS28;US44->CS4;US80->CS8;US9->CS33;US96->CS0;US76->CS36;US56->CS8;US32->CS16;US10->CS42;US99->CS59;US109->CS13;US90->CS10;US47->CS63;US116->CS44;US105->CS33;US46->CS46;US52->CS52;US92->CS44;US114->CS26;US49->CS17;US124->CS28;US84->CS20;US45->CS21;US57->CS9;US103->CS31;US53->CS5;US14->CS54;US103->CS63;US120->CS32;US3->CS35;US20->CS44;US61->CS37;US25->CS9;US59->CS11;US64->CS8,-,0
34,random,US103->CS47;US84->CS12;US98->CS10;US4->CS60;US76->CS12;US107->CS27;US46->CS22;US89->CS17;US25->CS1;US119->CS39;US29->CS13;US93->CS13;US125->CS5;US13->CS61;US79->CS31;US41->CS17;US47->CS63;US56->CS40;US95->CS23;US35->CS59;US32->CS56;US67->CS59;US48->CS24;US89->CS9;US123->CS19;US46->CS46;US57->CS33;US68->CS60;US99->CS3;US119->CS23;US5->CS21;US85->CS37;US48->CS0;US110->CS62;US89->CS49;US2->CS26;US55->CS63;US86->CS62;US38->CS54;US3->CS27;US34->CS34,-,0
35,random,US83->CS43;US12->CS28;US19->CS19;US53->CS29;US120->CS24;US51->CS27;US7->CS23;US73->CS1;US37->CS45;US14->CS30;US50->CS42;US68->CS44;US24->CS56;US118->CS46;US86->CS54;US103->CS7;US24->CS24;US42->CS34;US3->CS51;US29->CS13;US80->CS56;US116->CS52;US25->CS1;US120->CS0;US104->CS0;US57->CS17;US104->CS56;US99->CS19;US83->CS51;US81->CS9;US114->CS26;US31->CS15;US127->CS55;US11->CS3;US7->CS31;US83->CS35;US90->CS26;US17->CS25;US16->CS24;US26->CS50;US47->CS23,-,0
