epoch,policy,chosen,verdict,correct
11,random,US125->CS29;US94->CS6;US3->CS27;US66->CS26;US19->CS59;US31->CS31;US42->CS18;US15->CS47;US8->CS16;US34->CS26;US61->CS61;US95->CS23;US67->CS51;US27->CS3;US85->CS21;US75->CS59;US98->CS26;US25->CS57;US67->CS3;US73->CS41;US119->CS7;US64->CS32;US11->CS11;US75->CS43;US115->CS19;US102->CS38;US126->CS62;US40->CS16;US59->CS43;US108->CS60;US71->CS7;US42->CS10;US59->CS19;US14->CS22;US69->CS53;US25->CS17;US109->CS45;US19->CS19;US84->CS36;US82->CS50;US127->CS23,-,0
12,random,US34->CS58;US126->CS38;US83->CS19;US125->CS13;US61->CS13;US71->CS15;US99->CS43;US64->CS16;US36->CS20;US50->CS10;US78->CS38;US109->CS61;US93->CS53;US21->CS37;US118->CS62;US74->CS26;US16->CS16;US63->CS63;US101->CS37;US4->CS20;US93->CS5;US56->CS8;US18->CS50;US15->CS39;US68->CS28;US74->CS50;US29->CS61;US15->CS47;US105->CS17;US121->CS57;US76->CS36;US51->CS11;US66->CS42;US24->CS48;US19->CS35;US90->CS10;US40->CS0;US49->CS25;US94->CS14;US41->CS41;US95->CS39,-,0
13,random,US55->CS39;US37->CS21;US48->CS16;US45->CS5;US15->CS31;US117->CS29;US103->CS7;US120->CS56;US23->CS55;US50->CS34;US25->CS9;US44->CS28;US67->CS59;US66->CS26;US55->CS63;US52->CS4;US45->CS37;US94->CS22;US83->CS51;US59->CS35;US49->CS41;US106->CS42;US67->CS43;US42->CS34;US71->CS39;US102->CS46;US113->CS9;US24->CS8;US114->CS34;US55->CS55;US101->CS37;US59->CS51;US127->CS63;US38->CS46;US94->CS38;US81->CS9;US82->CS42;US94->CS14;US76->CS12;US35->CS19;US118->CS6,-,0
14,random,US72->CS0;US48->CS56;US21->CS45;US8->CS0;US127->CS15;US106->CS2;US87->CS39;US60->CS20;US109->CS37;US20->CS36;US96->CS56;US104->CS40;US68->CS28;US66->CS34;US108->CS4;US73->CS25;US36->CS28;US97->CS17;US38->CS14;US78->CS6;US73->CS1;US11->CS35;US122->CS26;US106->CS58;US44->CS4;US75->CS19;US54->CS14;US98->CS50;US71->CS55;US69->CS45;US127->CS7;US102->CS6;US42->CS10;US122->CS2;US14->CS14;US86->CS62;US13->CS61;US65->CS17;US40->CS16;US103->CS7;US29->CS53,-,0
15,random,US112->CS40;US91->CS59;US2->CS50;US84->CS12;US71->CS7;US44->CS36;US101->CS13;US86->CS38;US92->CS12;US111->CS7;US127->CS55;US88->CS56;US125->CS61;US53->CS53;US104->CS24;US119->CS63;US93->CS37;US73->CS57;US83->CS59;US13->CS61;US12->CS36;US42->CS34;US35->CS43;US83->CS35;US20->CS52;US14->CS46;US34->CS50;US108->CS36;US25->CS9;US10->CS50;US86->CS30;US46->CS62;US83->CS11;US65->CS25;US7->CS63;US42->CS50;US43->CS11;US79->CS39;US125->CS29;US74->CS34;US96->CS56,-,0
16,random,US34->CS50;US6->CS54;US31->CS15;US3->CS3;US13->CS21;US58->CS18;US103->CS39;US108->CS20;US90->CS10;US15->CS39;US85->CS13;US98->CS26;US76->CS44;US47->CS15;US116->CS28;US88->CS40;US18->CS2;US5->CS21;US6->CS62;US16->CS48;US94->CS6;US14->CS14;US5->CS45;US22->CS30;US59->CS59;US31->CS7;US8->CS32;US120->CS0;US116->CS60;US81->CS41;US98->CS34;US65->CS17;US124->CS36;US93->CS13;US53->CS53;US118->CS62;US31->CS23;US99->CS3;US95->CS15;US16->CS8;US30->CS14,-,0
17,random,US27->CS59;US102->CS46;US84->CS36;US3->CS3;US55->CS39;US65->CS49;US11->CS27;US85->CS53;US41->CS1;US104->CS0;US64->CS32;US72->CS16;US92->CS52;US52->CS28;US102->CS30;US116->CS4;US44->CS20;US90->CS50;US78->CS62;US89->CS17;US17->CS1;US98->CS10;US1->CS1;US81->CS17;US111->CS7;US60->CS52;US104->CS32;US55->CS7;US115->CS19;US39->CS63;US119->CS55;US106->CS50;US18->CS10;US103->CS7;US87->CS31;US41->CS25;US13->CS61;US94->CS14;US8->CS40;US93->CS37;US14->CS62,-,0
18,random,US97->CS33;US103->CS7;US18->CS10;US34->CS50;US126->CS54;US4->CS60;US81->CS17;US75->CS59;US94->CS6;US114->CS58;US1->CS1;US98->CS34;US73->CS33;US16->CS8;US30->CS14;US101->CS5;US80->CS16;US49->CS41;US33->CS1;US61->CS37;US97->CS9;US122->CS50;US3->CS27;US58->CS26;US2->CS26;US28->CS4;US8->CS0;US100->CS44;US36->CS12;US112->CS48;US110->CS6;US34->CS42;US66->CS34;US95->CS31;US99->CS35;US61->CS61;US10->CS34;US59->CS35;US57->CS57;US0->CS48;US10->CS2,-,0
19,random,US125->CS29;US51->CS27;US99->CS19;US31->CS55;US55->CS47;US46->CS6;US107->CS43;US3->CS11;US50->CS34;US74->CS42;US85->CS29;US123->CS43;US23->CS31;US59->CS35;US66->CS50;US46->CS22;US33->CS57;US18->CS42;US22->CS54;US60->CS60;US87->CS63;US6->CS14;US122->CS34;US32->CS40;US15->CS47;US33->CS49;US101->CS13;US95->CS47;US107->CS51;US35->CS27;US18->CS10;US19->CS43;US44->CS4;US36->CS36;US24->CS32;US6->CS54;US64->CS16;US74->CS26;US43->CS27;US119->CS15;US111->CS23,-,0
20,random,US70->CS14;US104->CS56;US26->CS58;US56->CS16;US81->CS49;US48->CS56;US86->CS30;US30->CS38;US123->CS27;US51->CS59;US90->CS18;US13->CS5;US47->CS23;US77->CS5;US27->CS43;US125->CS29;US84->CS4;US72->CS48;US34->CS18;US84->CS36;US61->CS21;US48->CS0;US112->CS0;US5->CS13;US29->CS21;US52->CS52;US35->CS35;US74->CS58;US15->CS23;US110->CS54;US18->CS10;US66->CS50;US40->CS48;US41->CS25;US35->CS51;US67->CS19;US98->CS50;US97->CS57;US80->CS24;US113->CS17;US6->CS6,-,0
21,random,US69->CS13;US23->CS7;US89->CS41;US82->CS18;US64->CS8;US58->CS18;US9->CS41;US84->CS12;US86->CS6;US65->CS49;US92->CS36;US31->CS15;US61->CS13;US7->CS39;US14->CS6;US62->CS6;US0->CS8;US83->CS59;US32->CS56;US87->CS63;US19->CS59;US26->CS50;US62->CS38;US104->CS40;US4->CS52;US66->CS2;US51->CS43;US79->CS63;US35->CS3;US87->CS31;US101->CS45;US9->CS57;US113->CS9;US53->CS29;US84->CS36;US30->CS30;US59->CS43;US47->CS15;US92->CS60;US26->CS18;US59->CS27,-,0
22,random,US27->CS35;US80->CS32;US92->CS60;US11->CS59;US56->CS8;US5->CS21;US72->CS40;US31->CS15;US34->CS2;US105->CS49;US51->CS3;US73->CS9;US13->CS61;US60->CS36;US42->CS50;US81->CS33;US94->CS22;US38->CS62;US24->CS40;US89->CS1;US119->CS63;US19->CS51;US93->CS37;US127->CS63;US108->CS44;US44->CS12;US71->CS47;US70->CS38;US117->CS29;US35->CS35;US25->CS17;US48->CS32;US65->CS9;US45->CS61;US124->CS44;US74->CS18;US92->CS4;US67->CS59;US37->CS5;US45->CS29;US62->CS62,-,0
23,random,US29->CS5;US97->CS1;US35->CS59;US18->CS10;US124->CS44;US117->CS45;US74->CS50;US113->CS41;US84->CS12;US122->CS18;US127->CS39;US95->CS15;US5->CS37;US76->CS20;US118->CS30;US64->CS32;US77->CS53;US17->CS17;US112->CS56;US91->CS51;US42->CS2;US82->CS10;US45->CS53;US45->CS21;US16->CS56;US27->CS19;US4->CS44;US99->CS51;US19->CS27;US84->CS20;US6->CS14;US77->CS45;US47->CS39;US115->CS35;US55->CS47;US88->CS40;US70->CS30;US27->CS35;US13->CS13;US72->CS32;US58->CS2,US4->CS44,1
24,random,US102->CS38;US9->CS1;US97->CS57;US39->CS7;US94->CS54;US17->CS33;US38->CS54;US40->CS16;US32->CS32;US14->CS46;US89->CS1;US72->CS56;US50->CS10;US85->CS53;US104->CS56;US5->CS21;US106->CS34;US102->CS14;US121->CS57;US109->CS13;US3->CS59;US92->CS60;US25->CS1;US118->CS54;US94->CS46;US84->CS4;US41->CS25;US30->CS6;US118->CS22;US110->CS38;US45->CS21;US1->CS17;US85->CS45;US111->CS31;US127->CS39;US76->CS36;US2->CS10;US117->CS29;US45->CS45;US123->CS59;US122->CS42,-,0
25,random,US77->CS53;US66->CS18;US12->CS28;US13->CS21;US8->CS32;US110->CS62;US77->CS21;US111->CS23;US86->CS30;US16->CS56;US121->CS41;US107->CS19;US55->CS47;US33->CS33;US105->CS9;US16->CS48;US62->CS14;US88->CS16;US63->CS63;US92->CS28;US14->CS14;US107->CS43;US84->CS44;US0->CS56;US37->CS13;US112->CS40;US114->CS26;US68->CS60;US96->CS40;US6->CS6;US76->CS28;US48->CS32;US54->CS46;US75->CS19;US25->CS49;US89->CS17;US111->CS63;US69->CS29;US50->CS34;US86->CS6;US74->CS58,-,0
26,random,US115->CS3;US22->CS62;US13->CS37;US114->CS10;US33->CS1;US33->CS25;US11->CS27;US25->CS25;US27->CS19;US78->CS30;US41->CS41;US57->CS9;US23->CS23;US71->CS39;US111->CS15;US15->CS15;US42->CS26;US23->CS7;US49->CS9;US15->CS23;US127->CS39;US127->CS55;US67->CS11;US80->CS40;US125->CS5;US105->CS57;US81->CS41;US90->CS18;US78->CS62;US58->CS34;US122->CS26;US121->CS25;US19->CS51;US72->CS32;US36->CS52;US33->CS33;US37->CS37;US103->CS55;US100->CS44;US116->CS44;US18->CS18,-,0
27,random,US64->CS56;US85->CS5;US81->CS17;US41->CS1;US83->CS19;US40->CS16;US66->CS2;US39->CS7;US106->CS42;US65->CS25;US95->CS63;US81->CS57;US43->CS35;US27->CS19;US4->CS12;US116->CS36;US27->CS3;US26->CS2;US56->CS48;US29->CS53;US125->CS53;US107->CS19;US4->CS28;US2->CS58;US10->CS26;US89->CS49;US1->CS25;US87->CS15;US116->CS20;US21->CS45;US116->CS44;US112->CS8;US120->CS24;US72->CS40;US27->CS27;US6->CS46;US43->CS19;US118->CS46;US93->CS53;US100->CS36;US42->CS26,-,0
28,random,US83->CS51;US42->CS34;US56->CS8;US33->CS57;US27->CS59;US8->CS40;US95->CS15;US8->CS0;US37->CS21;US108->CS20;US117->CS61;US4->CS12;US62->CS46;US91->CS35;US57->CS41;US101->CS21;US57->CS9;US3->CS43;US65->CS1;US29->CS29;US12->CS44;US53->CS45;US120->CS48;US43->CS43;US12->CS52;US59->CS43;US61->CS29;US79->CS23;US100->CS20;US106->CS10;US90->CS2;US68->CS44;US90->CS26;US101->CS5;US0->CS0;US75->CS35;US107->CS35;US74->CS42;US25->CS9;US98->CS18;US21->CS53,-,0
29,random,US89->CS33;US11->CS11;US116->CS28;US122->CS10;US62->CS22;US117->CS13;US39->CS39;US92->CS12;US114->CS18;US15->CS31;US19->CS51;US22->CS14;US30->CS54;US68->CS12;US78->CS54;US126->CS14;US26->CS2;US83->CS59;US83->CS51;US112->CS0;US61->CS45;US24->CS0;US96->CS16;US4->CS12;US77->CS37;US65->CS9;US76->CS60;US92->CS44;US25->CS57;US36->CS4;US48->CS32;US21->CS37;US37->CS21;US33->CS33;US77->CS13;US82->CS50;US23->CS31;US24->CS48;US83->CS43;US49->CS17;US69->CS37,-,0
30,random,US84->CS60;US103->CS39;US124->CS60;US95->CS63;US65->CS57;US124->CS12;US15->CS23;US24->CS0;US102->CS54;US120->CS0;US58->CS42;US125->CS21;US110->CS62;US121->CS41;US105->CS9;US99->CS43;US118->CS6;US54->CS14;US15->CS63;US8->CS48;US119->CS7;US20->CS44;US36->CS4;US107->CS19;US114->CS26;US46->CS46;US77->CS53;US83->CS35;US77->CS5;US88->CS40;US10->CS34;US43->CS11;US38->CS46;US104->CS24;US51->CS19;US62->CS38;US35->CS43;US114->CS34;US106->CS50;US63->CS15;US21->CS29,-,0
31,random,US76->CS44;US4->CS52;US59->CS35;US100->CS4;US82->CS10;US9->CS41;US15->CS55;US80->CS32;US84->CS44;US2->CS26;US107->CS51;US59->CS27;US17->CS41;US102->CS62;US70->CS14;US72->CS32;US114->CS2;US31->CS63;US26->CS34;US51->CS43;US67->CS59;US121->CS41;US85->CS37;US5->CS13;US81->CS17;US78->CS46;US127->CS31;US90->CS10;US100->CS44;US119->CS39;US117->CS29;US71->CS7;US9->CS17;US66->CS42;US56->CS8;US65->CS9;US114->CS10;US106->CS50;US49->CS49;US21->CS61;US34->CS10,-,0
32,random,US2->CS2;US40->CS8;US64->CS48;US58->CS50;US10->CS10;US22->CS46;US36->CS20;US93->CS13;US8->CS32;US108->CS44;US61->CS61;US13->CS53;US42->CS10;US23->CS39;US74->CS34;US74->CS18;US38->CS22;US65->CS17;US127->CS63;US17->CS1;US106->CS34;US45->CS13;US118->CS14;US104->CS48;US100->CS44;US27->CS3;US60->CS20;US107->CS19;US46->CS46;US61->CS53;US8->CS48;US9->CS33;US104->CS0;US127->CS31;US42->CS58;US42->CS18;US44->CS60;US33->CS41;US61->CS45;US34->CS18;US110->CS14,-,0
33,random,US2->CS34;US100->CS52;US104->CS56;US71->CS23;US51->CS11;US37->CS53;US72->CS32;US118->CS54;US45->CS21;US79->CS15;US49->CS25;US13->CS37;US75->CS11;US21->CS5;US52->CS36;US64->CS32;US30->CS54;US26->CS10;US110->CS6;US37->CS5;US57->CS1;US20->CS36;US17->CS33;US65->CS57;US36->CS12;US78->CS30;US101->CS13;US15->CS55;US90->CS34;US106->CS2;US101->CS5;US47->CS7;US83->CS43;US106->CS50;US90->CS18;US94->CS62;US124->CS28;US45->CS29;US74->CS42;US93->CS61;US63->CS47,-,0
34,random,US2->CS26;US49->CS1;US111->CS47;US58->CS42;US97->CS49;US101->CS61;US46->CS14;US126->CS54;US54->CS22;US70->CS22;US101->CS45;US119->CS7;US101->CS21;US20->CS12;US121->CS49;US72->CS0;US113->CS9;US114->CS50;US6->CS6;US88->CS48;US65->CS49;US93->CS53;US75->CS43;US43->CS27;US54->CS6;US107->CS35;US111->CS23;US44->CS12;US81->CS49;US7->CS7;US17->CS49;US63->CS7;US77->CS61;US13->CS5;US94->CS6;US82->CS42;US70->CS54;US50->CS50;US109->CS45;US11->CS27;US24->CS56,-,0
35,random,US107->CS19;US23->CS15;US30->CS14;US0->CS40;US81->CS1;US108->CS4;US75->CS11;US80->CS32;US29->CS53;US28->CS60;US117->CS21;US118->CS62;US102->CS62;US86->CS46;US32->CS0;US86->CS30;US116->CS4;US73->CS9;US31->CS23;US91->CS35;US75->CS59;US21->CS61;US44->CS12;US16->CS0;US83->CS51;US127->CS63;US17->CS1;US82->CS42;US48->CS16;US126->CS30;US40->CS24;US118->CS14;US38->CS38;US49->CS9;US100->CS20;US83->CS43;US30->CS62;US112->CS8;US18->CS34;US107->CS43;US58->CS2,-,0
