epoch,policy,chosen,verdict,correct
26,random,US114->CS26;US90->CS10;US101->CS13;US123->CS19;US45->CS21;US54->CS22;US92->CS12;US20->CS12;US59->CS51;US55->CS7;US19->CS19;US16->CS48;US102->CS22;US86->CS46;US84->CS4;US68->CS28;US10->CS42;US87->CS23;US19->CS51;US93->CS61;US82->CS34;US63->CS7;US57->CS17;US88->CS0;US20->CS60;US54->CS38;US78->CS22;US107->CS59;US112->CS48;US31->CS39;US61->CS45;US15->CS63;US17->CS9;US33->CS25;US70->CS38;US30->CS62;US67->CS27;US26->CS42;US21->CS45;US86->CS6;US9->CS17,-,0
27,random,US104->CS24;US22->CS54;US6->CS22;US68->CS28;US17->CS33;US116->CS36;US37->CS61;US114->CS42;US94->CS38;US103->CS31;US73->CS33;US91->CS27;US58->CS10;US74->CS10;US12->CS44;US77->CS37;US115->CS59;US90->CS18;US12->CS60;US38->CS62;US69->CS21;US61->CS61;US6->CS14;US125->CS5;US1->CS41;US100->CS28;US49->CS57;US52->CS4;US111->CS39;US53->CS37;US7->CS31;US76->CS20;US1->CS9;US45->CS21;US39->CS47;US59->CS19;US50->CS50;US118->CS38;US73->CS41;US27->CS3;US101->CS13,-,0
28,random,US31->CS31;US52->CS44;US27->CS11;US107->CS35;US63->CS63;US27->CS35;US26->CS2;US6->CS62;US123->CS51;US64->CS8;US27->CS3;US42->CS10;US51->CS11;US106->CS50;US107->CS43;US101->CS29;US4->CS28;US36->CS36;US78->CS30;US17->CS49;US71->CS39;US43->CS19;US24->CS24;US5->CS53;US58->CS2;US36->CS20;US36->CS4;US45->CS45;US10->CS58;US104->CS24;US113->CS9;US41->CS33;US35->CS43;US11->CS35;US105->CS49;US117->CS5;US126->CS46;US12->CS20;US108->CS52;US79->CS47;US121->CS9,-,0
29,random,US86->CS6;US0->CS8;US27->CS43;US63->CS39;US112->CS48;US60->CS4;US12->CS44;US122->CS10;US1->CS41;US104->CS32;US38->CS62;US41->CS49;US24->CS40;US88->CS56;US69->CS45;US17->CS17;US48->CS56;US6->CS54;US126->CS38;US29->CS61;US29->CS29;US103->CS39;US72->CS16;US101->CS13;US52->CS12;US94->CS6;US70->CS14;US71->CS31;US81->CS9;US55->CS47;US54->CS30;US67->CS51;US0->CS24;US30->CS14;US54->CS6;US117->CS45;US77->CS37;US9->CS49;US101->CS37;US6->CS22;US15->CS55,-,0
30,random,US125->CS21;US53->CS45;US51->CS27;US74->CS50;US36->CS44;US119->CS63;US62->CS6;US4->CS52;US15->CS39;US20->CS28;US49->CS9;US66->CS18;US81->CS41;US47->CS63;US122->CS18;US109->CS5;US99->CS19;US102->CS62;US37->CS13;US124->CS52;US106->CS42;US106->CS10;US118->CS54;US0->CS16;US35->CS51;US82->CS42;US66->CS2;US49->CS57;US14->CS38;US18->CS50;US52->CS12;US53->CS37;US2->CS50;US29->CS45;US41->CS33;US84->CS4;US24->CS40;US87->CS55;US10->CS50;US54->CS6;US26->CS26,-,0
31,random,US25->CS25;US53->CS53;US16->CS32;US96->CS24;US32->CS32;US125->CS45;US114->CS2;US32->CS56;US105->CS25;US99->CS43;US125->CS5;US37->CS45;US56->CS0;US45->CS53;US88->CS24;US11->CS3;US57->CS17;US18->CS58;US40->CS16;US27->CS43;US6->CS22;US122->CS50;US0->CS48;US58->CS42;US53->CS29;US125->CS21;US123->CS11;US101->CS13;US58->CS58;US81->CS17;US1->CS49;US81->CS9;US19->CS27;US40->CS8;US118->CS22;US61->CS29;US4->CS20;US37->CS21;US59->CS43;US11->CS19;US54->CS54,-,0
32,random,US3->CS11;US119->CS15;US14->CS46;US95->CS47;US62->CS22;US9->CS49;US117->CS13;US88->CS16;US51->CS19;US61->CS53;US42->CS26;US118->CS22;US89->CS25;US1->CS17;US30->CS62;US79->CS31;US13->CS37;US67->CS51;US28->CS12;US8->CS40;US4->CS36;US115->CS11;US18->CS42;US22->CS6;US42->CS18;US122->CS42;US81->CS41;US59->CS19;US110->CS46;US43->CS35;US10->CS58;US103->CS23;US12->CS4;US30->CS6;US113->CS57;US54->CS54;US29->CS61;US109->CS5;US28->CS60;US3->CS35;US120->CS48,-,0
33,random,US52->CS36;US89->CS41;US121->CS41;US49->CS9;US18->CS58;US34->CS50;US78->CS62;US93->CS61;US41->CS1;US64->CS24;US43->CS59;US72->CS56;US90->CS34;US69->CS37;US20->CS60;US26->CS2;US52->CS28;US80->CS40;US26->CS58;US3->CS51;US94->CS38;US124->CS4;US37->CS61;US106->CS26;US38->CS6;US101->CS61;US68->CS4;US0->CS48;US90->CS2;US121->CS49;US108->CS52;US50->CS34;US66->CS34;US98->CS2;US104->CS40;US34->CS2;US73->CS57;US77->CS21;US119->CS55;US19->CS3;US54->CS30,-,0
34,random,US23->CS55;US20->CS60;US16->CS56;US105->CS9;US8->CS8;US84->CS4;US57->CS1;US37->CS53;US101->CS5;US126->CS62;US60->CS60;US45->CS21;US12->CS60;US95->CS39;US84->CS20;US122->CS50;US32->CS56;US76->CS20;US57->CS41;US125->CS13;US32->CS8;US0->CS8;US19->CS19;US41->CS25;US35->CS11;US22->CS54;US51->CS3;US104->CS8;US116->CS12;US4->CS52;US68->CS4;US10->CS2;US127->CS63;US116->CS36;US109->CS29;US117->CS53;US127->CS55;US15->CS7;US70->CS6;US48->CS56;US53->CS37,-,0
35,random,US78->CS38;US25->CS25;US104->CS40;US104->CS8;US57->CS41;US24->CS56;US61->CS5;US111->CS47;US100->CS28;US89->CS1;US63->CS47;US11->CS3;US58->CS50;US92->CS12;US63->CS39;US91->CS43;US31->CS31;US68->CS28;US35->CS59;US35->CS51;US116->CS4;US26->CS26;US78->CS6;US19->CS19;US84->CS12;US71->CS39;US94->CS22;US48->CS8;US72->CS8;US75->CS19;US90->CS26;US109->CS21;US17->CS41;US32->CS56;US86->CS54;US93->CS37;US40->CS16;US7->CS15;US125->CS5;US64->CS8;US113->CS1,-,0
