epoch,policy,chosen,verdict,correct
11,random,US18->CS18;US0->CS48;US46->CS22;US52->CS4;US52->CS52;US75->CS3;US126->CS54;US111->CS55;US69->CS5;US95->CS47;US17->CS49;US53->CS37;US77->CS37;US114->CS2;US88->CS56;US34->CS26;US122->CS2;US8->CS8;US107->CS51;US93->CS61;US80->CS48;US65->CS25;US17->CS25;US9->CS57;US6->CS46;US74->CS26;US123->CS51;US32->CS48;US121->CS41;US12->CS4;US113->CS49;US106->CS18;US41->CS17;US110->CS6;US122->CS58;US92->CS28;US2->CS58;US68->CS44;US87->CS63;US79->CS15;US3->CS43,-,0
12,random,US120->CS8;US125->CS5;US1->CS25;US32->CS0;US70->CS54;US26->CS58;US116->CS12;US48->CS48;US94->CS62;US96->CS24;US44->CS4;US119->CS55;US90->CS58;US23->CS47;US99->CS3;US108->CS60;US61->CS45;US69->CS5;US91->CS27;US98->CS50;US106->CS26;US5->CS21;US79->CS15;US96->CS16;US68->CS12;US23->CS39;US54->CS22;US73->CS9;US70->CS38;US62->CS54;US66->CS34;US47->CS7;US38->CS38;US114->CS26;US15->CS47;US36->CS12;US43->CS59;US5->CS53;US35->CS59;US54->CS38;US114->CS50,-,0
13,random,US34->CS26;US68->CS28;US112->CS16;US26->CS50;US33->CS49;US39->CS31;US32->CS0;US96->CS8;US62->CS14;US65->CS33;US73->CS9;US100->CS36;US36->CS44;US83->CS27;US59->CS51;US54->CS14;US61->CS29;US99->CS19;US116->CS28;US103->CS31;US100->CS20;US57->CS49;US57->CS41;US76->CS28;US119->CS23;US49->CS9;US55->CS55;US26->CS2;US10->CS42;US83->CS43;US85->CS13;US7->CS55;US53->CS5;US63->CS39;US2->CS42;US9->CS25;US50->CS34;US60->CS60;US110->CS46;US110->CS38;US13->CS53,-,0
14,random,US107->CS3;US10->CS18;US53->CS21;US62->CS14;US71->CS55;US97->CS57;US55->CS7;US73->CS25;US23->CS39;US16->CS0;US78->CS38;US53->CS13;US91->CS59;US21->CS29;US33->CS1;US65->CS49;US50->CS18;US106->CS2;US17->CS57;US70->CS14;US31->CS47;US77->CS13;US102->CS62;US30->CS30;US12->CS4;US67->CS51;US101->CS21;US14->CS22;US97->CS1;US61->CS37;US24->CS32;US114->CS34;US15->CS47;US54->CS22;US9->CS25;US111->CS31;US39->CS7;US33->CS49;US125->CS13;US45->CS61;US125->CS21,-,0
15,random,US13->CS13;US27->CS19;US0->CS0;US27->CS11;US16->CS56;US22->CS6;US33->CS41;US12->CS4;US83->CS51;US78->CS30;US57->CS1;US23->CS7;US72->CS40;US32->CS32;US120->CS40;US126->CS62;US98->CS18;US119->CS55;US98->CS42;US97->CS33;US43->CS59;US122->CS50;US60->CS12;US122->CS10;US18->CS26;US36->CS44;US59->CS43;US103->CS23;US21->CS53;US83->CS3;US14->CS54;US111->CS47;US104->CS24;US95->CS23;US125->CS45;US66->CS18;US83->CS43;US91->CS11;US71->CS7;US125->CS53;US42->CS18,-,0
16,random,US29->CS21;US8->CS24;US37->CS29;US39->CS7;US110->CS46;US29->CS5;US107->CS43;US9->CS49;US47->CS55;US81->CS57;US83->CS43;US123->CS11;US121->CS25;US89->CS17;US70->CS22;US82->CS34;US99->CS43;US90->CS58;US72->CS40;US2->CS58;US34->CS2;US53->CS37;US39->CS23;US19->CS27;US85->CS5;US76->CS4;US121->CS1;US121->CS17;US41->CS17;US64->CS32;US90->CS50;US0->CS16;US63->CS55;US70->CS30;US76->CS36;US68->CS4;US13->CS5;US8->CS8;US4->CS20;US102->CS6;US116->CS20,-,0
17,random,US52->CS28;US65->CS33;US15->CS63;US89->CS25;US89->CS41;US92->CS36;US38->CS6;US102->CS22;US12->CS36;US82->CS58;US12->CS52;US97->CS17;US48->CS16;US57->CS57;US8->CS8;US67->CS43;US94->CS54;US30->CS54;US8->CS16;US34->CS50;US0->CS0;US71->CS31;US100->CS36;US77->CS45;US22->CS14;US11->CS43;US103->CS39;US34->CS18;US50->CS58;US67->CS59;US19->CS59;US124->CS60;US103->CS7;US16->CS56;US17->CS41;US26->CS18;US67->CS11;US97->CS1;US49->CS1;US62->CS54;US80->CS56,-,0
18,random,US19->CS11;US50->CS58;US77->CS37;US82->CS58;US48->CS40;US77->CS21;US23->CS7;US34->CS18;US77->CS13;US8->CS24;US66->CS50;US81->CS17;US21->CS29;US21->CS61;US101->CS13;US90->CS18;US24->CS16;US97->CS25;US41->CS17;US93->CS37;US21->CS13;US110->CS22;US3->CS3;US27->CS51;US8->CS8;US50->CS10;US0->CS40;US92->CS28;US70->CS30;US109->CS5;US126->CS38;US94->CS6;US34->CS58;US6->CS6;US91->CS3;US11->CS3;US89->CS25;US47->CS31;US82->CS42;US16->CS8;US4->CS52,-,0
19,random,US22->CS6;US64->CS40;US26->CS58;US101->CS53;US65->CS1;US35->CS11;US67->CS59;US118->CS6;US70->CS54;US4->CS28;US77->CS61;US88->CS40;US125->CS21;US117->CS37;US27->CS51;US34->CS50;US119->CS63;US107->CS51;US39->CS31;US85->CS5;US6->CS54;US3->CS35;US44->CS20;US33->CS33;US106->CS58;US70->CS22;US10->CS2;US9->CS33;US116->CS20;US6->CS30;US44->CS44;US117->CS61;US77->CS37;US97->CS9;US60->CS60;US94->CS54;US120->CS16;US95->CS15;US66->CS58;US47->CS47;US30->CS62,-,0
20,random,US105->CS49;US102->CS62;US93->CS21;US116->CS4;US24->CS8;US58->CS34;US72->CS32;US67->CS51;US127->CS23;US105->CS17;US9->CS57;US3->CS3;US39->CS7;US83->CS43;US82->CS10;US87->CS39;US15->CS7;US49->CS41;US7->CS47;US15->CS47;US76->CS44;US53->CS13;US27->CS59;US91->CS3;US115->CS35;US65->CS41;US18->CS58;US107->CS35;US78->CS62;US90->CS34;US24->CS40;US71->CS39;US85->CS5;US87->CS7;US7->CS39;US76->CS28;US95->CS31;US7->CS55;US7->CS23;US98->CS58;US76->CS12,-,0
21,random,US80->CS16;US88->CS16;US35->CS59;US103->CS47;US37->CS13;US65->CS49;US39->CS23;US38->CS22;US72->CS8;US82->CS18;US81->CS49;US43->CS19;US29->CS21;US118->CS14;US53->CS29;US98->CS34;US96->CS0;US47->CS47;US66->CS58;US125->CS53;US9->CS49;US8->CS56;US126->CS62;US45->CS5;US99->CS59;US111->CS47;US37->CS29;US93->CS21;US80->CS8;US34->CS42;US61->CS21;US122->CS42;US91->CS59;US90->CS18;US28->CS12;US85->CS53;US105->CS57;US11->CS11;US8->CS24;US46->CS54;US60->CS52,-,0
22,random,US1->CS33;US114->CS26;US8->CS56;US46->CS46;US71->CS39;US121->CS17;US7->CS39;US87->CS63;US38->CS30;US32->CS48;US75->CS19;US48->CS24;US87->CS7;US75->CS35;US12->CS52;US103->CS55;US89->CS41;US28->CS52;US47->CS47;US48->CS8;US17->CS9;US45->CS37;US30->CS6;US15->CS23;US23->CS31;US78->CS22;US11->CS59;US12->CS12;US103->CS23;US1->CS25;US68->CS4;US21->CS13;US36->CS12;US72->CS8;US79->CS31;US117->CS37;US20->CS12;US68->CS20;US98->CS58;US40->CS40;US82->CS10,-,0
23,random,US126->CS30;US36->CS52;US46->CS46;US96->CS8;US35->CS19;US61->CS61;US27->CS3;US115->CS35;US12->CS60;US105->CS25;US10->CS26;US121->CS9;US65->CS9;US75->CS59;US19->CS19;US3->CS59;US24->CS32;US86->CS54;US26->CS2;US12->CS28;US57->CS1;US82->CS10;US96->CS0;US89->CS9;US70->CS6;US18->CS42;US21->CS37;US51->CS51;US68->CS52;US66->CS18;US77->CS61;US71->CS55;US29->CS13;US54->CS54;US7->CS31;US108->CS52;US119->CS47;US76->CS52;US45->CS61;US30->CS62;US49->CS49,-,0
24,random,US94->CS6;US114->CS10;US96->CS56;US43->CS59;US93->CS61;US34->CS18;US5->CS5;US24->CS8;US20->CS44;US65->CS9;US14->CS22;US115->CS3;US120->CS40;US30->CS54;US81->CS9;US51->CS51;US82->CS10;US68->CS12;US56->CS56;US10->CS34;US24->CS0;US87->CS39;US46->CS38;US33->CS17;US56->CS16;US93->CS13;US92->CS44;US106->CS26;US32->CS8;US110->CS22;US23->CS55;US120->CS32;US115->CS19;US11->CS43;US98->CS58;US112->CS0;US71->CS23;US98->CS18;US68->CS52;US114->CS18;US1->CS25,-,0
25,random,US69->CS45;US85->CS53;US75->CS43;US42->CS18;US116->CS52;US59->CS43;US104->CS24;US61->CS21;US50->CS10;US1->CS49;US125->CS61;US103->CS31;US75->CS59;US99->CS59;US24->CS24;US1->CS41;US104->CS8;US82->CS34;US78->CS14;US96->CS40;US60->CS36;US108->CS4;US69->CS21;US9->CS9;US43->CS19;US112->CS16;US77->CS21;US127->CS39;US13->CS37;US43->CS43;US88->CS24;US38->CS38;US67->CS27;US118->CS54;US46->CS6;US81->CS1;US16->CS40;US25->CS1;US115->CS3;US107->CS19;US70->CS14,-,0
26,random,US71->CS15;US90->CS18;US95->CS39;US21->CS13;US95->CS7;US22->CS14;US127->CS63;US27->CS51;US73->CS41;US70->CS38;US11->CS59;US90->CS34;US10->CS34;US111->CS31;US96->CS8;US119->CS39;US12->CS52;US105->CS49;US6->CS62;US37->CS53;US60->CS28;US17->CS33;US107->CS35;US99->CS19;US28->CS12;US50->CS18;US17->CS9;US94->CS14;US122->CS18;US112->CS56;US3->CS35;US42->CS26;US85->CS61;US57->CS17;US15->CS39;US92->CS36;US113->CS49;US121->CS25;US39->CS15;US37->CS37;US41->CS57,-,0
27,random,US58->CS2;US12->CS60;US116->CS28;US0->CS40;US63->CS63;US84->CS36;US44->CS20;US26->CS26;US47->CS23;US99->CS27;US111->CS7;US61->CS21;US28->CS20;US52->CS12;US112->CS56;US3->CS43;US85->CS29;US114->CS2;US59->CS35;US105->CS17;US39->CS55;US69->CS37;US28->CS60;US126->CS54;US113->CS25;US122->CS10;US77->CS61;US62->CS46;US50->CS42;US124->CS52;US51->CS27;US74->CS58;US24->CS24;US90->CS18;US34->CS2;US125->CS45;US91->CS51;US16->CS48;US79->CS55;US78->CS62;US81->CS9,-,0
28,random,US91->CS27;US19->CS35;US67->CS35;US114->CS42;US112->CS40;US44->CS60;US90->CS26;US64->CS48;US47->CS55;US38->CS54;US44->CS4;US126->CS14;US3->CS11;US61->CS37;US49->CS9;US106->CS2;US50->CS34;US77->CS61;US11->CS27;US52->CS12;US51->CS35;US118->CS30;US116->CS52;US5->CS45;US24->CS0;US99->CS19;US75->CS35;US110->CS30;US99->CS27;US111->CS31;US13->CS45;US104->CS48;US118->CS6;US95->CS55;US100->CS12;US123->CS35;US15->CS31;US109->CS29;US126->CS38;US108->CS28;US108->CS52,-,0
29,random,US109->CS45;US46->CS30;US45->CS61;US76->CS12;US33->CS49;US118->CS14;US71->CS47;US121->CS25;US117->CS53;US29->CS5;US70->CS54;US20->CS20;US95->CS55;US53->CS13;US104->CS56;US29->CS29;US52->CS44;US20->CS28;US62->CS62;US47->CS55;US97->CS1;US53->CS37;US108->CS12;US64->CS56;US72->CS56;US105->CS33;US32->CS40;US73->CS41;US90->CS58;US44->CS20;US9->CS17;US115->CS27;US7->CS23;US8->CS56;US66->CS26;US115->CS35;US9->CS49;US78->CS14;US65->CS17;US94->CS38;US34->CS26,-,0
30,random,US66->CS10;US121->CS9;US44->CS4;US44->CS28;US25->CS57;US3->CS35;US5->CS37;US104->CS32;US81->CS1;US117->CS37;US69->CS53;US42->CS26;US103->CS47;US116->CS28;US57->CS17;US100->CS44;US15->CS55;US28->CS4;US98->CS26;US95->CS47;US86->CS6;US71->CS15;US77->CS29;US70->CS54;US12->CS4;US24->CS8;US98->CS50;US81->CS49;US19->CS51;US68->CS4;US37->CS53;US49->CS25;US15->CS23;US103->CS63;US110->CS6;US63->CS47;US47->CS39;US1->CS1;US117->CS13;US9->CS9;US40->CS0,-,0
31,random,US44->CS12;US83->CS51;US123->CS59;US55->CS55;US62->CS62;US62->CS38;US97->CS1;US98->CS58;US27->CS19;US89->CS49;US99->CS19;US31->CS47;US119->CS39;US11->CS43;US22->CS30;US67->CS51;US35->CS43;US8->CS56;US84->CS12;US30->CS30;US93->CS61;US50->CS26;US68->CS44;US13->CS45;US72->CS8;US55->CS23;US29->CS29;US116->CS12;US32->CS16;US6->CS62;US17->CS1;US43->CS35;US44->CS60;US14->CS62;US94->CS6;US105->CS25;US110->CS38;US16->CS8;US121->CS33;US81->CS49;US112->CS40,-,0
32,random,US52->CS12;US30->CS54;US108->CS12;US56->CS8;US3->CS19;US65->CS9;US24->CS24;US8->CS40;US59->CS51;US39->CS39;US11->CS35;US118->CS38;US25->CS33;US29->CS45;US104->CS24;US28->CS60;US33->CS33;US12->CS52;US116->CS28;US98->CS18;US97->CS25;US47->CS39;US58->CS34;US22->CS30;US62->CS38;US2->CS18;US33->CS17;US21->CS53;US87->CS63;US86->CS54;US93->CS53;US55->CS31;US5->CS21;US81->CS9;US52->CS20;US118->CS22;US73->CS57;US125->CS37;US29->CS29;US53->CS45;US60->CS4,-,0
33,random,US22->CS46;US11->CS43;US67->CS27;US24->CS0;US23->CS55;US16->CS8;US53->CS61;US12->CS44;US64->CS24;US3->CS43;US83->CS43;US38->CS46;US66->CS34;US46->CS38;US39->CS23;US52->CS20;US83->CS35;US82->CS34;US83->CS27;US80->CS32;US124->CS60;US98->CS58;US117->CS21;US5->CS53;US23->CS63;US48->CS56;US67->CS19;US71->CS23;US115->CS35;US95->CS47;US18->CS26;US88->CS16;US0->CS40;US12->CS52;US28->CS52;US122->CS26;US117->CS13;US75->CS27;US46->CS14;US31->CS63;US84->CS20,-,0
34,random,US124->CS60;US98->CS18;US98->CS34;US101->CS21;US62->CS6;US82->CS26;US37->CS21;US30->CS38;US24->CS56;US31->CS47;US10->CS26;US23->CS55;US8->CS40;US12->CS52;US104->CS56;US126->CS38;US23->CS7;US3->CS11;US45->CS37;US45->CS29;US60->CS52;US15->CS55;US62->CS38;US102->CS54;US3->CS19;US102->CS6;US51->CS19;US122->CS26;US18->CS58;US118->CS46;US19->CS19;US69->CS13;US90->CS26;US121->CS41;US102->CS22;US117->CS37;US81->CS17;US35->CS51;US69->CS21;US87->CS39;US81->CS33,-,0
35,random,US72->CS48;US5->CS37;US112->CS16;US13->CS45;US49->CS41;US51->CS11;US104->CS48;US103->CS55;US38->CS30;US69->CS5;US120->CS8;US60->CS12;US79->CS31;US70->CS62;US46->CS22;US95->CS39;US18->CS34;US102->CS30;US78->CS54;US120->CS48;US61->CS29;US48->CS48;US108->CS36;US122->CS18;US72->CS0;US77->CS45;US28->CS44;US40->CS0;US98->CS58;US47->CS39;US88->CS0;US21->CS61;US55->CS7;US106->CS34;US54->CS62;US43->CS19;US7->CS47;US90->CS50;US19->CS43;US47->CS23;US62->CS38,-,0
