epoch,policy,chosen,verdict,correct
11,random,US42->CS2;US82->CS2;US105->CS9;US34->CS10;US106->CS50;US56->CS8;US73->CS1;US98->CS50;US114->CS18;US28->CS52;US33->CS9;US54->CS14;US96->CS32;US108->CS20;US113->CS33;US47->CS31;US44->CS4;US15->CS31;US95->CS39;US98->CS42;US25->CS9;US87->CS31;US86->CS62;US98->CS58;US44->CS52;US12->CS52;US31->CS31;US25->CS1;US3->CS19;US111->CS31;US54->CS62;US96->CS24;US43->CS43;US115->CS35;US110->CS22;US93->CS37;US36->CS44;US69->CS45;US48->CS16;US11->CS51;US26->CS18,-,0
12,random,US13->CS53;US34->CS50;US116->CS36;US109->CS53;US29->CS5;US4->CS52;US40->CS16;US114->CS50;US18->CS34;US104->CS24;US50->CS26;US84->CS20;US59->CS11;US90->CS58;US57->CS25;US4->CS12;US124->CS52;US28->CS44;US100->CS12;US10->CS42;US20->CS52;US91->CS27;US20->CS44;US25->CS33;US118->CS54;US24->CS48;US0->CS48;US43->CS19;US85->CS61;US49->CS25;US32->CS48;US12->CS12;US127->CS55;US41->CS49;US95->CS63;US90->CS10;US39->CS7;US34->CS2;US76->CS60;US35->CS35;US55->CS63,-,0
13,random,US80->CS56;US56->CS32;US115->CS27;US58->CS2;US86->CS54;US40->CS24;US56->CS24;US45->CS53;US94->CS38;US95->CS15;US22->CS6;US41->CS49;US108->CS4;US102->CS46;US98->CS2;US41->CS25;US47->CS23;US36->CS12;US110->CS54;US109->CS29;US11->CS51;US64->CS24;US105->CS41;US29->CS37;US115->CS59;US3->CS43;US30->CS38;US57->CS57;US60->CS4;US1->CS57;US3->CS3;US70->CS30;US24->CS32;US92->CS52;US124->CS60;US110->CS46;US77->CS37;US45->CS45;US113->CS49;US53->CS13;US69->CS21,-,0
14,random,US98->CS18;US82->CS42;US121->CS1;US14->CS38;US10->CS26;US62->CS46;US108->CS36;US89->CS57;US66->CS50;US75->CS43;US81->CS9;US124->CS36;US97->CS17;US97->CS1;US79->CS47;US75->CS3;US70->CS38;US74->CS58;US9->CS49;US77->CS29;US42->CS42;US30->CS6;US37->CS21;US37->CS13;US73->CS57;US90->CS10;US56->CS32;US115->CS35;US4->CS20;US83->CS27;US51->CS19;US116->CS52;US53->CS29;US76->CS60;US25->CS57;US72->CS32;US68->CS28;US47->CS63;US116->CS60;US97->CS49;US26->CS18,-,0
15,random,US58->CS26;US40->CS32;US82->CS10;US60->CS4;US3->CS51;US115->CS51;US90->CS34;US65->CS57;US6->CS38;US37->CS53;US125->CS29;US95->CS15;US68->CS60;US37->CS13;US50->CS10;US121->CS33;US38->CS54;US53->CS13;US63->CS7;US92->CS36;US0->CS8;US28->CS44;US108->CS44;US99->CS43;US119->CS63;US24->CS56;US65->CS25;US0->CS16;US59->CS35;US59->CS51;US82->CS26;US115->CS59;US7->CS31;US56->CS16;US67->CS51;US97->CS49;US60->CS28;US91->CS3;US38->CS6;US27->CS59;US127->CS39,-,0
16,random,US39->CS7;US70->CS14;US26->CS58;US79->CS55;US79->CS63;US14->CS54;US61->CS5;US54->CS30;US87->CS63;US112->CS8;US79->CS15;US13->CS21;US66->CS42;US75->CS59;US89->CS33;US55->CS47;US101->CS29;US85->CS37;US109->CS61;US120->CS0;US91->CS35;US94->CS62;US88->CS24;US102->CS30;US106->CS42;US112->CS16;US40->CS56;US87->CS47;US94->CS38;US54->CS38;US108->CS52;US115->CS51;US88->CS16;US78->CS54;US4->CS52;US111->CS31;US80->CS48;US76->CS36;US62->CS30;US34->CS2;US80->CS24,-,0
17,random,US38->CS62;US111->CS63;US31->CS7;US59->CS51;US79->CS23;US123->CS51;US87->CS47;US89->CS57;US66->CS10;US26->CS42;US8->CS48;US26->CS18;US14->CS22;US4->CS44;US2->CS10;US36->CS36;US118->CS46;US113->CS57;US127->CS23;US124->CS36;US28->CS60;US68->CS12;US61->CS5;US98->CS18;US9->CS25;US69->CS61;US76->CS12;US8->CS8;US13->CS5;US56->CS48;US55->CS55;US106->CS18;US19->CS43;US39->CS55;US91->CS11;US72->CS32;US75->CS3;US39->CS15;US57->CS1;US30->CS38;US32->CS24,-,0
18,random,US125->CS61;US90->CS26;US94->CS22;US97->CS25;US67->CS19;US102->CS46;US51->CS51;US92->CS12;US102->CS22;US72->CS16;US50->CS10;US90->CS34;US102->CS14;US20->CS4;US15->CS23;US90->CS18;US7->CS63;US88->CS8;US87->CS55;US31->CS15;US12->CS4;US118->CS46;US70->CS14;US103->CS31;US8->CS48;US35->CS43;US92->CS20;US48->CS56;US99->CS59;US97->CS57;US101->CS45;US5->CS21;US96->CS48;US87->CS47;US28->CS36;US44->CS60;US91->CS19;US117->CS13;US113->CS41;US86->CS38;US42->CS42,-,0
19,random,US36->CS44;US36->CS52;US58->CS18;US24->CS40;US116->CS20;US15->CS15;US127->CS47;US93->CS37;US27->CS3;US80->CS32;US57->CS9;US112->CS0;US77->CS37;US0->CS24;US108->CS52;US18->CS42;US42->CS18;US34->CS58;US47->CS55;US100->CS60;US80->CS16;US43->CS35;US76->CS60;US31->CS31;US35->CS51;US36->CS4;US123->CS11;US53->CS53;US122->CS10;US53->CS45;US23->CS23;US98->CS58;US42->CS10;US49->CS49;US25->CS25;US18->CS26;US84->CS28;US10->CS2;US113->CS25;US69->CS21;US12->CS60,-,0
20,random,US42->CS10;US124->CS36;US6->CS46;US5->CS45;US40->CS24;US40->CS56;US119->CS39;US51->CS43;US68->CS12;US5->CS21;US10->CS50;US123->CS19;US35->CS11;US21->CS13;US85->CS37;US93->CS61;US89->CS57;US13->CS5;US123->CS59;US100->CS28;US28->CS12;US118->CS38;US33->CS17;US116->CS28;US101->CS53;US65->CS1;US70->CS6;US126->CS62;US36->CS52;US98->CS42;US2->CS18;US61->CS5;US48->CS40;US74->CS58;US95->CS7;US112->CS16;US64->CS8;US52->CS12;US123->CS35;US36->CS20;US11->CS3,-,0
21,random,US11->CS43;US109->CS13;US86->CS38;US32->CS56;US125->CS5;US64->CS48;US89->CS25;US106->CS2;US83->CS27;US22->CS30;US68->CS36;US55->CS15;US82->CS58;US36->CS44;US113->CS41;US36->CS52;US72->CS32;US47->CS7;US35->CS27;US51->CS43;US121->CS33;US74->CS26;US27->CS19;US73->CS1;US70->CS46;US122->CS26;US4->CS12;US72->CS56;US114->CS10;US38->CS54;US54->CS22;US96->CS24;US23->CS15;US33->CS33;US66->CS50;US47->CS31;US127->CS39;US122->CS34;US98->CS10;US72->CS40;US87->CS39,-,0
22,random,US120->CS16;US117->CS29;US56->CS24;US12->CS28;US18->CS58;US81->CS57;US91->CS11;US113->CS17;US88->CS8;US92->CS28;US68->CS28;US116->CS28;US49->CS57;US77->CS5;US34->CS26;US92->CS12;US26->CS10;US58->CS10;US24->CS0;US48->CS56;US119->CS63;US65->CS49;US67->CS11;US118->CS14;US88->CS16;US88->CS0;US27->CS19;US100->CS20;US70->CS6;US99->CS35;US63->CS7;US104->CS0;US56->CS48;US38->CS38;US20->CS60;US6->CS22;US126->CS38;US89->CS17;US20->CS52;US35->CS11;US53->CS13,-,0
23,random,US50->CS42;US60->CS44;US68->CS36;US24->CS56;US107->CS43;US125->CS29;US76->CS52;US118->CS14;US104->CS32;US80->CS40;US59->CS43;US110->CS54;US71->CS31;US4->CS36;US33->CS17;US39->CS15;US9->CS57;US21->CS13;US11->CS35;US67->CS19;US120->CS8;US28->CS12;US117->CS45;US1->CS25;US102->CS38;US0->CS32;US111->CS55;US21->CS37;US97->CS57;US58->CS50;US83->CS3;US103->CS7;US79->CS63;US39->CS7;US26->CS18;US126->CS38;US96->CS56;US73->CS49;US112->CS32;US10->CS26;US50->CS2,-,0
24,random,US80->CS40;US25->CS57;US114->CS18;US109->CS37;US17->CS57;US112->CS0;US109->CS53;US124->CS28;US25->CS1;US39->CS39;US103->CS7;US91->CS11;US81->CS1;US59->CS19;US31->CS7;US3->CS19;US57->CS17;US43->CS59;US110->CS6;US107->CS27;US121->CS33;US45->CS13;US57->CS1;US52->CS60;US78->CS62;US49->CS9;US7->CS23;US88->CS32;US68->CS44;US103->CS23;US77->CS5;US9->CS57;US124->CS36;US73->CS9;US44->CS12;US77->CS21;US51->CS43;US79->CS55;US18->CS42;US33->CS25;US69->CS45,-,0
25,random,US109->CS29;US39->CS55;US115->CS59;US83->CS51;US117->CS37;US27->CS59;US24->CS32;US107->CS43;US57->CS1;US14->CS6;US92->CS44;US19->CS59;US125->CS29;US98->CS34;US36->CS36;US122->CS34;US29->CS29;US51->CS11;US74->CS34;US100->CS12;US111->CS55;US116->CS44;US9->CS33;US48->CS40;US81->CS33;US114->CS10;US60->CS28;US55->CS63;US74->CS26;US74->CS10;US83->CS43;US111->CS63;US91->CS19;US9->CS1;US99->CS3;US19->CS3;US89->CS17;US120->CS32;US15->CS63;US69->CS53;US22->CS22,-,0
26,random,US6->CS30;US56->CS16;US115->CS3;US47->CS15;US12->CS12;US45->CS5;US4->CS60;US9->CS41;US51->CS51;US63->CS23;US35->CS27;US10->CS34;US125->CS45;US55->CS23;US23->CS7;US53->CS61;US93->CS13;US55->CS47;US54->CS14;US24->CS40;US92->CS52;US77->CS45;US90->CS18;US77->CS53;US47->CS55;US98->CS2;US27->CS11;US27->CS27;US93->CS21;US41->CS1;US65->CS57;US0->CS40;US71->CS15;US19->CS3;US23->CS47;US120->CS8;US68->CS4;US62->CS54;US2->CS10;US13->CS21;US65->CS41,-,0
27,random,US51->CS35;US95->CS39;US61->CS29;US66->CS42;US1->CS25;US52->CS36;US12->CS28;US45->CS29;US18->CS2;US93->CS53;US127->CS15;US83->CS59;US123->CS3;US119->CS23;US8->CS16;US84->CS4;US14->CS38;US38->CS38;US102->CS30;US57->CS9;US84->CS28;US60->CS12;US107->CS51;US44->CS44;US45->CS61;US63->CS31;US88->CS16;US2->CS58;US40->CS40;US124->CS44;US94->CS22;US121->CS49;US97->CS41;US117->CS53;US101->CS29;US93->CS37;US115->CS51;US107->CS11;US51->CS51;US7->CS47;US69->CS37,-,0
28,random,US116->CS60;US53->CS61;US54->CS14;US18->CS42;US107->CS19;US78->CS62;US110->CS14;US12->CS60;US17->CS41;US51->CS27;US76->CS44;US88->CS32;US60->CS4;US15->CS31;US76->CS60;US104->CS32;US79->CS15;US116->CS36;US60->CS44;US49->CS49;US13->CS29;US41->CS57;US29->CS61;US100->CS52;US24->CS16;US14->CS54;US21->CS53;US52->CS20;US72->CS48;US83->CS3;US116->CS20;US51->CS51;US15->CS63;US38->CS62;US119->CS55;US42->CS42;US96->CS16;US125->CS21;US9->CS49;US118->CS38;US65->CS33,-,0
29,random,US66->CS42;US6->CS30;US116->CS52;US74->CS34;US43->CS43;US120->CS8;US79->CS31;US8->CS8;US127->CS47;US51->CS27;US88->CS56;US3->CS43;US26->CS10;US47->CS7;US126->CS6;US5->CS61;US63->CS39;US56->CS0;US32->CS40;US2->CS58;US96->CS32;US80->CS8;US117->CS61;US44->CS52;US45->CS21;US10->CS10;US88->CS16;US4->CS12;US23->CS63;US27->CS43;US54->CS38;US15->CS39;US41->CS33;US109->CS5;US67->CS51;US22->CS38;US30->CS38;US14->CS30;US110->CS62;US108->CS36;US31->CS23,-,0
30,random,US55->CS7;US118->CS14;US64->CS8;US27->CS43;US43->CS11;US62->CS54;US92->CS20;US120->CS56;US1->CS17;US41->CS25;US125->CS5;US38->CS38;US51->CS51;US89->CS57;US31->CS63;US52->CS12;US94->CS22;US93->CS53;US36->CS36;US73->CS17;US126->CS14;US72->CS16;US16->CS56;US72->CS48;US36->CS28;US53->CS21;US72->CS24;US88->CS48;US92->CS12;US121->CS33;US17->CS1;US87->CS15;US40->CS48;US118->CS22;US110->CS38;US55->CS39;US17->CS57;US90->CS18;US95->CS47;US45->CS21;US100->CS36,-,0
31,random,US109->CS61;US99->CS51;US4->CS36;US22->CS30;US55->CS63;US24->CS16;US51->CS35;US86->CS54;US116->CS52;US34->CS50;US35->CS59;US29->CS45;US75->CS59;US73->CS1;US32->CS32;US79->CS47;US107->CS43;US105->CS57;US39->CS47;US103->CS31;US6->CS38;US99->CS43;US57->CS1;US13->CS45;US68->CS52;US117->CS21;US50->CS58;US33->CS1;US4->CS52;US96->CS0;US71->CS63;US18->CS50;US100->CS44;US78->CS54;US6->CS6;US13->CS21;US77->CS53;US35->CS27;US3->CS3;US68->CS4;US47->CS39,-,0
32,random,US73->CS41;US65->CS17;US50->CS26;US56->CS16;US72->CS8;US14->CS22;US101->CS37;US19->CS3;US15->CS23;US29->CS29;US120->CS32;US44->CS52;US26->CS58;US105->CS17;US12->CS4;US45->CS45;US109->CS53;US73->CS25;US106->CS18;US23->CS63;US117->CS5;US122->CS26;US57->CS17;US70->CS62;US86->CS38;US60->CS52;US21->CS45;US27->CS43;US116->CS44;US80->CS40;US63->CS31;US111->CS7;US117->CS45;US16->CS32;US115->CS35;US41->CS17;US73->CS1;US19->CS51;US61->CS45;US80->CS16;US52->CS44,-,0
33,random,US110->CS22;US2->CS2;US65->CS41;US5->CS45;US118->CS54;US14->CS46;US126->CS6;US58->CS10;US35->CS27;US32->CS0;US108->CS20;US49->CS41;US9->CS57;US104->CS32;US45->CS29;US56->CS0;US114->CS26;US93->CS13;US17->CS1;US27->CS3;US44->CS60;US85->CS21;US50->CS10;US54->CS38;US9->CS33;US41->CS17;US101->CS13;US33->CS1;US76->CS36;US96->CS40;US63->CS47;US7->CS39;US119->CS7;US64->CS16;US62->CS22;US29->CS37;US108->CS60;US51->CS35;US22->CS38;US104->CS24;US34->CS26,-,0
34,random,US119->CS7;US33->CS49;US109->CS21;US24->CS16;US13->CS37;US110->CS46;US101->CS37;US10->CS2;US112->CS40;US51->CS59;US81->CS25;US62->CS46;US107->CS35;US30->CS62;US121->CS1;US65->CS1;US120->CS16;US22->CS54;US101->CS21;US108->CS28;US33->CS41;US75->CS59;US37->CS29;US109->CS13;US63->CS39;US38->CS6;US50->CS2;US118->CS14;US7->CS23;US47->CS39;US81->CS33;US97->CS57;US108->CS44;US106->CS58;US50->CS18;US63->CS47;US103->CS7;US74->CS34;US94->CS46;US99->CS43;US74->CS26,-,0
35,random,US27->CS59;US2->CS26;US111->CS15;US74->CS26;US126->CS46;US125->CS45;US24->CS32;US14->CS62;US109->CS21;US57->CS17;US104->CS48;US78->CS6;US28->CS12;US91->CS11;US103->CS15;US80->CS8;US88->CS8;US0->CS16;US48->CS32;US40->CS8;US13->CS61;US13->CS45;US63->CS23;US47->CS47;US54->CS6;US73->CS41;US86->CS14;US103->CS63;US8->CS24;US15->CS7;US106->CS42;US126->CS14;US61->CS13;US106->CS34;US54->CS54;US98->CS2;US40->CS24;US90->CS50;US92->CS4;US71->CS55;US16->CS0,-,0
