epoch,policy,chosen,verdict,correct
11,random,US77->CS45;US126->CS38;US123->CS43;US15->CS7;US56->CS0;US124->CS4;US30->CS54;US73->CS17;US62->CS6;US124->CS60;US90->CS34;US17->CS25;US98->CS18;US112->CS56;US106->CS2;US19->CS35;US2->CS34;US120->CS0;US83->CS35;US18->CS42;US120->CS8;US118->CS46;US32->CS8;US78->CS22;US46->CS46;US31->CS47;US84->CS36;US65->CS49;US52->CS20;US58->CS10;US49->CS41;US16->CS16;US113->CS17;US38->CS22;US92->CS60;US42->CS50;US105->CS17;US102->CS22;US59->CS59;US75->CS59;US28->CS20,-,0
12,random,US20->CS4;US50->CS18;US9->CS25;US93->CS21;US10->CS2;US77->CS21;US111->CS39;US69->CS29;US78->CS62;US116->CS4;US23->CS15;US36->CS36;US34->CS42;US75->CS3;US12->CS12;US67->CS35;US33->CS25;US73->CS9;US51->CS51;US107->CS11;US81->CS1;US0->CS40;US0->CS16;US64->CS24;US59->CS43;US42->CS42;US91->CS35;US15->CS23;US117->CS5;US51->CS27;US84->CS60;US117->CS13;US113->CS57;US81->CS49;US63->CS15;US68->CS60;US50->CS2;US63->CS47;US72->CS56;US27->CS27;US48->CS48,-,0
13,random,US7->CS47;US0->CS32;US45->CS61;US48->CS48;US77->CS13;US72->CS24;US118->CS30;US48->CS8;US87->CS55;US74->CS10;US110->CS46;US38->CS14;US81->CS9;US50->CS50;US46->CS54;US88->CS40;US44->CS60;US9->CS49;US34->CS18;US117->CS21;US68->CS44;US57->CS1;US59->CS43;US19->CS43;US78->CS22;US125->CS53;US122->CS50;US120->CS24;US35->CS27;US58->CS26;US35->CS19;US27->CS19;US80->CS56;US15->CS7;US15->CS63;US28->CS52;US93->CS53;US119->CS47;US43->CS19;US31->CS15;US96->CS24,-,0
14,random,US31->CS15;US65->CS25;US111->CS47;US123->CS19;US80->CS48;US96->CS56;US45->CS5;US46->CS54;US100->CS4;US99->CS51;US71->CS7;US51->CS43;US35->CS3;US83->CS59;US59->CS43;US44->CS52;US51->CS51;US117->CS5;US49->CS49;US114->CS42;US1->CS33;US37->CS29;US106->CS26;US107->CS59;US114->CS58;US11->CS3;US105->CS25;US87->CS39;US50->CS58;US57->CS25;US91->CS27;US111->CS7;US74->CS2;US94->CS54;US9->CS25;US71->CS39;US54->CS6;US73->CS25;US123->CS51;US103->CS63;US3->CS51,-,0
15,random,US0->CS40;US3->CS3;US90->CS10;US20->CS20;US70->CS46;US117->CS61;US89->CS33;US19->CS11;US8->CS8;US102->CS46;US18->CS10;US21->CS45;US61->CS21;US88->CS0;US63->CS31;US79->CS39;US86->CS6;US32->CS16;US41->CS57;US66->CS10;US26->CS10;US102->CS6;US117->CS21;US93->CS45;US79->CS7;US114->CS58;US71->CS7;US45->CS5;US51->CS27;US93->CS53;US43->CS59;US121->CS33;US15->CS23;US21->CS29;US64->CS48;US74->CS18;US104->CS8;US111->CS23;US70->CS22;US89->CS17;US109->CS13,-,0
16,random,US35->CS19;US57->CS33;US59->CS59;US115->CS59;US7->CS31;US66->CS26;US6->CS22;US55->CS15;US43->CS59;US71->CS55;US5->CS29;US81->CS33;US62->CS54;US88->CS32;US90->CS2;US108->CS28;US6->CS6;US86->CS14;US29->CS5;US100->CS28;US54->CS30;US74->CS34;US42->CS50;US117->CS13;US26->CS2;US34->CS34;US105->CS41;US54->CS22;US95->CS7;US27->CS19;US83->CS27;US122->CS10;US104->CS48;US2->CS34;US111->CS39;US39->CS23;US114->CS50;US117->CS37;US94->CS30;US74->CS26;US77->CS61,-,0
17,random,US1->CS17;US46->CS30;US65->CS33;US118->CS54;US116->CS36;US35->CS19;US100->CS52;US47->CS63;US101->CS21;US31->CS39;US25->CS41;US6->CS30;US5->CS13;US112->CS40;US59->CS43;US88->CS56;US84->CS12;US72->CS48;US5->CS61;US23->CS7;US117->CS5;US16->CS16;US19->CS35;US42->CS10;US43->CS19;US46->CS6;US54->CS62;US65->CS49;US9->CS57;US45->CS37;US26->CS26;US97->CS9;US84->CS36;US2->CS58;US38->CS46;US75->CS19;US45->CS21;US41->CS33;US97->CS17;US96->CS8;US120->CS16,-,0
18,random,US32->CS24;US10->CS50;US75->CS35;US41->CS17;US50->CS34;US0->CS48;US84->CS4;US110->CS14;US8->CS48;US32->CS8;US53->CS21;US1->CS1;US114->CS18;US97->CS25;US56->CS40;US111->CS55;US121->CS41;US62->CS46;US66->CS58;US29->CS29;US24->CS32;US16->CS16;US47->CS47;US119->CS47;US100->CS52;US58->CS34;US103->CS55;US99->CS19;US87->CS23;US119->CS31;US6->CS46;US5->CS29;US88->CS40;US79->CS47;US102->CS6;US50->CS18;US53->CS45;US97->CS33;US64->CS56;US101->CS29;US64->CS48,-,0
19,random,US17->CS25;US99->CS11;US89->CS33;US81->CS9;US1->CS25;US61->CS37;US114->CS34;US13->CS13;US115->CS35;US2->CS50;US30->CS46;US64->CS56;US33->CS1;US116->CS60;US13->CS5;US4->CS20;US109->CS37;US53->CS37;US100->CS28;US63->CS15;US35->CS59;US120->CS0;US35->CS51;US127->CS63;US70->CS38;US19->CS51;US122->CS26;US25->CS9;US69->CS37;US11->CS51;US92->CS28;US28->CS20;US118->CS6;US88->CS40;US13->CS53;US12->CS36;US110->CS14;US9->CS9;US97->CS9;US104->CS24;US43->CS35,-,0
20,random,US73->CS49;US117->CS29;US30->CS30;US25->CS25;US1->CS1;US65->CS41;US117->CS61;US72->CS8;US8->CS0;US43->CS51;US57->CS41;US37->CS13;US78->CS6;US49->CS57;US87->CS39;US62->CS46;US50->CS50;US71->CS47;US77->CS37;US12->CS12;US82->CS50;US127->CS23;US44->CS52;US36->CS52;US79->CS31;US34->CS26;US55->CS39;US22->CS30;US101->CS37;US3->CS43;US83->CS59;US45->CS5;US1->CS33;US25->CS57;US45->CS13;US67->CS43;US72->CS0;US33->CS41;US33->CS49;US119->CS15;US62->CS6,-,0
21,random,US71->CS63;US78->CS46;US19->CS19;US22->CS46;US127->CS39;US11->CS19;US24->CS56;US31->CS47;US111->CS47;US55->CS7;US122->CS58;US20->CS28;US60->CS20;US56->CS8;US55->CS31;US86->CS22;US23->CS47;US81->CS33;US104->CS16;US35->CS43;US43->CS19;US87->CS23;US67->CS3;US57->CS1;US77->CS45;US104->CS0;US105->CS25;US85->CS53;US104->CS24;US75->CS43;US9->CS25;US127->CS63;US93->CS53;US45->CS45;US7->CS23;US87->CS39;US117->CS29;US13->CS21;US46->CS54;US47->CS23;US21->CS37,-,0
22,random,US17->CS33;US60->CS4;US51->CS43;US79->CS63;US125->CS29;US66->CS18;US3->CS35;US101->CS21;US68->CS36;US81->CS33;US45->CS61;US124->CS60;US99->CS27;US31->CS31;US94->CS62;US34->CS42;US79->CS39;US86->CS30;US32->CS56;US49->CS57;US17->CS57;US74->CS10;US104->CS32;US87->CS47;US79->CS47;US78->CS46;US59->CS11;US110->CS6;US124->CS52;US112->CS24;US34->CS58;US45->CS53;US91->CS35;US25->CS1;US12->CS44;US69->CS29;US42->CS26;US62->CS46;US5->CS21;US5->CS45;US10->CS18,-,0
23,random,US70->CS30;US21->CS29;US64->CS24;US0->CS40;US27->CS27;US36->CS36;US19->CS59;US15->CS39;US67->CS19;US91->CS11;US103->CS7;US93->CS53;US97->CS9;US105->CS49;US58->CS58;US116->CS20;US119->CS55;US103->CS47;US119->CS23;US99->CS43;US108->CS52;US118->CS6;US20->CS4;US34->CS42;US44->CS4;US35->CS19;US73->CS1;US25->CS1;US54->CS54;US66->CS10;US10->CS58;US14->CS46;US25->CS41;US6->CS38;US26->CS18;US57->CS1;US17->CS9;US123->CS11;US14->CS54;US8->CS56;US115->CS19,-,0
24,random,US34->CS18;US54->CS6;US46->CS30;US94->CS22;US92->CS44;US42->CS10;US80->CS24;US111->CS63;US93->CS45;US36->CS20;US0->CS56;US57->CS1;US99->CS11;US127->CS7;US62->CS30;US24->CS32;US49->CS9;US114->CS18;US96->CS0;US68->CS44;US6->CS30;US120->CS24;US61->CS37;US125->CS61;US75->CS27;US73->CS17;US53->CS21;US60->CS36;US49->CS17;US1->CS17;US21->CS5;US0->CS32;US78->CS46;US44->CS28;US8->CS56;US63->CS15;US65->CS41;US104->CS24;US3->CS59;US88->CS8;US95->CS31,-,0
25,random,US99->CS27;US14->CS46;US72->CS0;US90->CS58;US25->CS9;US40->CS32;US3->CS43;US41->CS57;US68->CS28;US43->CS43;US100->CS44;US98->CS2;US126->CS62;US72->CS16;US6->CS38;US46->CS46;US40->CS8;US46->CS6;US30->CS22;US102->CS22;US64->CS56;US85->CS13;US82->CS58;US111->CS7;US104->CS48;US60->CS36;US86->CS6;US81->CS41;US101->CS29;US103->CS47;US97->CS17;US21->CS21;US122->CS42;US46->CS22;US30->CS6;US126->CS46;US86->CS14;US114->CS34;US115->CS51;US48->CS16;US79->CS7,-,0
26,random,US74->CS58;US7->CS39;US122->CS26;US48->CS48;US69->CS37;US24->CS0;US22->CS22;US94->CS62;US117->CS45;US61->CS37;US32->CS40;US82->CS58;US78->CS38;US65->CS49;US118->CS38;US25->CS1;US58->CS26;US59->CS19;US124->CS60;US55->CS47;US103->CS47;US2->CS26;US62->CS22;US23->CS63;US14->CS38;US100->CS4;US107->CS43;US89->CS57;US4->CS4;US107->CS27;US76->CS44;US51->CS3;US113->CS1;US102->CS6;US87->CS31;US86->CS6;US21->CS53;US19->CS3;US43->CS19;US30->CS54;US50->CS50,-,0
27,random,US113->CS33;US7->CS47;US13->CS21;US113->CS1;US70->CS54;US127->CS47;US105->CS57;US105->CS49;US68->CS4;US12->CS28;US76->CS60;US113->CS17;US23->CS47;US94->CS38;US51->CS59;US120->CS48;US38->CS6;US106->CS10;US79->CS47;US18->CS26;US29->CS37;US103->CS23;US18->CS2;US121->CS33;US123->CS27;US66->CS50;US64->CS56;US108->CS12;US50->CS42;US3->CS19;US81->CS25;US15->CS7;US121->CS57;US4->CS4;US95->CS39;US2->CS42;US97->CS41;US125->CS37;US122->CS50;US2->CS2;US8->CS8,-,0
28,random,US108->CS4;US25->CS25;US44->CS36;US7->CS15;US80->CS56;US1->CS33;US35->CS19;US69->CS5;US69->CS29;US13->CS61;US95->CS39;US51->CS3;US93->CS37;US79->CS63;US98->CS2;US57->CS41;US6->CS62;US87->CS55;US59->CS19;US58->CS58;US56->CS56;US10->CS2;US63->CS63;US121->CS41;US92->CS44;US84->CS36;US73->CS1;US85->CS53;US63->CS39;US67->CS51;US105->CS33;US15->CS31;US18->CS18;US74->CS18;US71->CS55;US112->CS40;US71->CS15;US45->CS13;US97->CS25;US99->CS3;US127->CS31,-,0
29,random,US93->CS13;US114->CS10;US89->CS9;US21->CS61;US18->CS2;US106->CS18;US105->CS17;US68->CS4;US14->CS6;US126->CS22;US93->CS45;US76->CS12;US89->CS1;US37->CS13;US104->CS56;US68->CS12;US77->CS53;US57->CS17;US40->CS8;US53->CS61;US96->CS8;US51->CS19;US60->CS4;US73->CS57;US52->CS52;US80->CS48;US127->CS55;US23->CS63;US124->CS12;US90->CS10;US61->CS61;US66->CS34;US63->CS55;US81->CS41;US56->CS32;US4->CS60;US47->CS23;US27->CS3;US87->CS15;US13->CS61;US39->CS39,-,0
30,random,US16->CS24;US40->CS40;US53->CS37;US96->CS40;US64->CS56;US25->CS49;US105->CS1;US21->CS5;US5->CS5;US67->CS51;US96->CS16;US82->CS26;US80->CS40;US2->CS50;US19->CS19;US122->CS18;US124->CS44;US98->CS10;US73->CS57;US91->CS59;US76->CS36;US66->CS58;US43->CS27;US116->CS4;US84->CS28;US106->CS50;US44->CS4;US85->CS37;US107->CS27;US28->CS20;US76->CS4;US30->CS46;US40->CS48;US29->CS21;US11->CS3;US85->CS61;US106->CS42;US124->CS4;US26->CS34;US102->CS14;US55->CS15,-,0
31,random,US113->CS57;US99->CS11;US79->CS7;US16->CS16;US53->CS29;US97->CS25;US94->CS38;US125->CS53;US64->CS0;US97->CS9;US112->CS40;US83->CS3;US121->CS33;US87->CS63;US73->CS57;US111->CS39;US6->CS46;US16->CS48;US28->CS36;US122->CS34;US18->CS26;US82->CS34;US46->CS14;US48->CS56;US48->CS48;US117->CS37;US7->CS23;US99->CS51;US97->CS57;US17->CS49;US53->CS37;US102->CS46;US39->CS15;US27->CS35;US21->CS13;US84->CS20;US110->CS46;US5->CS61;US65->CS9;US74->CS50;US26->CS18,-,0
32,random,US65->CS41;US36->CS44;US127->CS23;US80->CS0;US119->CS39;US60->CS20;US99->CS19;US38->CS38;US91->CS59;US98->CS58;US87->CS15;US68->CS52;US63->CS23;US42->CS2;US118->CS22;US47->CS31;US59->CS51;US76->CS12;US57->CS1;US93->CS61;US55->CS23;US33->CS57;US125->CS21;US103->CS63;US13->CS5;US53->CS13;US46->CS14;US121->CS1;US89->CS9;US15->CS7;US126->CS22;US11->CS11;US106->CS10;US72->CS56;US101->CS61;US72->CS0;US1->CS57;US37->CS61;US24->CS24;US111->CS55;US63->CS63,-,0
33,random,US31->CS23;US85->CS53;US19->CS11;US104->CS8;US14->CS6;US72->CS8;US119->CS63;US97->CS9;US17->CS41;US52->CS60;US121->CS41;US77->CS13;US7->CS47;US93->CS37;US19->CS35;US115->CS59;US70->CS54;US14->CS62;US84->CS20;US28->CS4;US36->CS20;US23->CS7;US11->CS19;US37->CS45;US95->CS55;US84->CS52;US37->CS61;US85->CS37;US97->CS41;US75->CS19;US45->CS37;US127->CS39;US13->CS61;US55->CS23;US24->CS40;US58->CS10;US77->CS61;US115->CS35;US34->CS34;US26->CS34;US36->CS60,-,0
34,random,US31->CS31;US116->CS4;US48->CS56;US30->CS22;US119->CS47;US62->CS6;US34->CS18;US27->CS43;US113->CS9;US118->CS54;US71->CS55;US108->CS12;US66->CS34;US53->CS37;US49->CS57;US84->CS52;US63->CS23;US101->CS37;US76->CS20;US59->CS59;US76->CS52;US7->CS47;US28->CS4;US120->CS48;US16->CS0;US46->CS46;US99->CS35;US48->CS16;US73->CS33;US107->CS19;US48->CS24;US42->CS2;US98->CS50;US120->CS56;US94->CS54;US56->CS48;US86->CS6;US107->CS27;US2->CS10;US68->CS12;US109->CS61,-,0
35,random,US62->CS62;US46->CS22;US121->CS1;US51->CS3;US83->CS11;US27->CS59;US18->CS26;US22->CS38;US116->CS20;US2->CS10;US66->CS58;US33->CS49;US16->CS0;US127->CS31;US63->CS31;US65->CS49;US41->CS41;US54->CS46;US19->CS3;US59->CS11;US102->CS54;US91->CS59;US51->CS19;US84->CS52;US67->CS19;US115->CS35;US48->CS0;US70->CS38;US45->CS29;US89->CS9;US87->CS55;US24->CS48;US58->CS50;US40->CS8;US72->CS16;US6->CS6;US107->CS59;US53->CS45;US102->CS22;US97->CS57;US116->CS44,-,0
