epoch,policy,chosen,verdict,correct
24,random,US97->CS25;US62->CS6;US89->CS1;US81->CS49;US4->CS60;US59->CS43;US102->CS22;US48->CS56;US110->CS62;US49->CS41;US79->CS39;US75->CS51;US78->CS46;US24->CS48;US95->CS23;US123->CS19;US33->CS17;US122->CS18;US65->CS33;US98->CS2;US6->CS62;US112->CS32;US7->CS47;US92->CS36;US75->CS3;US122->CS10;US36->CS52;US91->CS59;US20->CS20;US113->CS1;US126->CS46;US65->CS17;US41->CS33;US119->CS63;US9->CS1;US47->CS63;US5->CS61;US86->CS14;US107->CS11;US105->CS57;US62->CS22,-,0
25,random,US82->CS2;US96->CS56;US17->CS25;US29->CS29;US34->CS26;US66->CS50;US24->CS56;US65->CS33;US56->CS16;US88->CS32;US105->CS49;US102->CS14;US101->CS45;US33->CS17;US84->CS60;US109->CS45;US122->CS50;US106->CS18;US124->CS28;US120->CS56;US51->CS35;US110->CS38;US73->CS17;US121->CS57;US35->CS11;US89->CS25;US107->CS51;US14->CS46;US57->CS41;US62->CS30;US126->CS30;US53->CS29;US123->CS51;US18->CS42;US83->CS35;US9->CS41;US108->CS36;US47->CS31;US112->CS32;US90->CS2;US54->CS62,-,0
26,random,US12->CS28;US58->CS10;US35->CS35;US91->CS19;US89->CS57;US5->CS37;US122->CS42;US113->CS33;US37->CS21;US127->CS15;US97->CS25;US96->CS16;US9->CS41;US23->CS47;US41->CS1;US14->CS54;US23->CS55;US95->CS15;US83->CS3;US80->CS8;US46->CS46;US31->CS23;US99->CS59;US76->CS20;US2->CS2;US9->CS49;US71->CS63;US36->CS60;US90->CS26;US104->CS24;US44->CS4;US50->CS18;US99->CS19;US115->CS59;US61->CS29;US84->CS60;US118->CS46;US69->CS53;US98->CS2;US48->CS16;US85->CS37,-,0
27,random,US93->CS61;US120->CS8;US77->CS53;US84->CS60;US63->CS63;US4->CS28;US108->CS52;US45->CS5;US94->CS22;US13->CS5;US72->CS32;US2->CS42;US42->CS18;US74->CS34;US13->CS37;US78->CS62;US48->CS16;US106->CS58;US122->CS58;US34->CS18;US9->CS1;US87->CS15;US86->CS6;US91->CS35;US0->CS24;US125->CS61;US65->CS17;US0->CS40;US19->CS3;US90->CS18;US21->CS45;US100->CS36;US61->CS37;US70->CS22;US6->CS54;US101->CS53;US17->CS1;US76->CS4;US116->CS36;US93->CS21;US83->CS3,-,0
28,random,US91->CS19;US59->CS19;US110->CS62;US59->CS43;US96->CS32;US15->CS23;US75->CS11;US11->CS3;US12->CS36;US100->CS28;US25->CS9;US67->CS51;US13->CS5;US73->CS9;US68->CS60;US29->CS21;US52->CS20;US40->CS24;US32->CS40;US20->CS20;US66->CS10;US18->CS10;US81->CS17;US116->CS60;US102->CS22;US63->CS7;US69->CS37;US87->CS47;US23->CS23;US123->CS19;US111->CS31;US106->CS58;US54->CS54;US31->CS63;US73->CS33;US48->CS32;US3->CS3;US100->CS4;US3->CS11;US10->CS50;US48->CS56,-,0
29,random,US36->CS52;US102->CS22;US109->CS5;US107->CS27;US1->CS57;US71->CS39;US69->CS29;US41->CS17;US46->CS30;US118->CS30;US8->CS24;US89->CS33;US18->CS34;US103->CS63;US33->CS25;US53->CS37;US21->CS29;US14->CS30;US97->CS1;US78->CS30;US75->CS59;US66->CS26;US115->CS51;US46->CS54;US46->CS62;US83->CS59;US15->CS23;US94->CS54;US107->CS19;US7->CS23;US91->CS43;US10->CS42;US19->CS3;US36->CS28;US101->CS53;US15->CS63;US68->CS44;US99->CS43;US27->CS59;US47->CS7;US78->CS6,-,0
30,random,US52->CS52;US8->CS56;US12->CS52;US23->CS15;US68->CS60;US102->CS22;US22->CS14;US15->CS55;US56->CS24;US73->CS25;US53->CS37;US82->CS26;US79->CS23;US56->CS16;US39->CS39;US110->CS14;US12->CS44;US79->CS31;US60->CS12;US114->CS58;US77->CS37;US50->CS42;US107->CS3;US42->CS58;US38->CS38;US92->CS60;US114->CS2;US42->CS26;US48->CS16;US35->CS51;US39->CS47;US72->CS32;US114->CS26;US32->CS32;US75->CS3;US34->CS42;US109->CS45;US114->CS50;US77->CS5;US119->CS7;US55->CS23,-,0
31,random,US93->CS45;US85->CS21;US44->CS4;US120->CS0;US120->CS16;US126->CS38;US81->CS49;US97->CS17;US27->CS43;US1->CS41;US29->CS13;US77->CS45;US35->CS11;US10->CS18;US4->CS52;US9->CS57;US30->CS22;US31->CS23;US117->CS53;US17->CS49;US55->CS63;US86->CS38;US80->CS56;US123->CS43;US3->CS19;US68->CS28;US15->CS23;US43->CS27;US21->CS45;US109->CS5;US26->CS26;US80->CS24;US65->CS1;US118->CS38;US85->CS13;US33->CS25;US104->CS0;US116->CS36;US24->CS40;US116->CS44;US21->CS13,-,0
32,random,US38->CS6;US45->CS61;US42->CS34;US61->CS5;US95->CS15;US41->CS57;US120->CS24;US14->CS38;US79->CS55;US123->CS51;US74->CS42;US99->CS51;US45->CS37;US47->CS31;US67->CS3;US95->CS7;US76->CS4;US62->CS30;US122->CS10;US102->CS30;US44->CS12;US65->CS9;US35->CS43;US26->CS26;US2->CS2;US81->CS57;US81->CS25;US63->CS15;US43->CS27;US90->CS18;US4->CS36;US24->CS16;US11->CS59;US49->CS9;US39->CS31;US63->CS55;US86->CS30;US91->CS35;US20->CS4;US51->CS27;US44->CS20,-,0
33,random,US19->CS43;US107->CS11;US13->CS5;US81->CS17;US20->CS44;US83->CS3;US115->CS59;US57->CS1;US11->CS59;US85->CS29;US1->CS33;US82->CS58;US73->CS17;US2->CS26;US32->CS8;US91->CS43;US115->CS51;US79->CS55;US119->CS55;US33->CS57;US41->CS1;US77->CS5;US3->CS3;US4->CS60;US117->CS5;US50->CS26;US14->CS62;US21->CS13;US78->CS38;US55->CS39;US18->CS58;US100->CS20;US52->CS12;US76->CS4;US64->CS32;US120->CS24;US78->CS62;US70->CS62;US89->CS1;US25->CS9;US30->CS38,-,0
34,random,US42->CS42;US115->CS59;US62->CS14;US105->CS57;US8->CS16;US26->CS50;US5->CS5;US73->CS1;US58->CS34;US49->CS1;US14->CS6;US77->CS21;US58->CS58;US116->CS44;US87->CS15;US55->CS7;US3->CS35;US59->CS43;US76->CS28;US107->CS3;US79->CS55;US78->CS54;US51->CS51;US94->CS62;US62->CS62;US112->CS40;US104->CS16;US104->CS32;US78->CS62;US39->CS15;US83->CS43;US15->CS55;US70->CS62;US15->CS31;US63->CS39;US81->CS17;US15->CS63;US35->CS35;US56->CS40;US32->CS32;US87->CS31,-,0
35,random,US19->CS27;US93->CS21;US37->CS61;US25->CS25;US62->CS38;US37->CS53;US42->CS34;US123->CS27;US21->CS45;US26->CS2;US70->CS6;US13->CS45;US109->CS61;US113->CS41;US34->CS34;US103->CS15;US43->CS19;US18->CS2;US68->CS44;US115->CS35;US16->CS56;US45->CS61;US81->CS49;US73->CS33;US58->CS58;US74->CS2;US57->CS17;US110->CS46;US35->CS19;US106->CS18;US95->CS39;US121->CS1;US92->CS28;US96->CS0;US118->CS14;US65->CS17;US108->CS36;US112->CS56;US112->CS8;US3->CS59;US79->CS47,-,0
