epoch,policy,chosen,verdict,correct
11,random,US122->CS26;US8->CS16;US49->CS17;US42->CS50;US15->CS47;US34->CS18;US74->CS2;US62->CS22;US42->CS42;US33->CS1;US3->CS51;US52->CS52;US38->CS38;US3->CS35;US11->CS27;US63->CS39;US106->CS34;US85->CS29;US103->CS39;US42->CS18;US71->CS47;US30->CS22;US56->CS48;US72->CS0;US41->CS41;US68->CS4;US84->CS44;US46->CS6;US113->CS25;US103->CS23;US99->CS59;US8->CS0;US127->CS63;US33->CS49;US10->CS34;US24->CS8;US101->CS61;US75->CS3;US56->CS16;US116->CS28;US118->CS22,-,0
12,random,US117->CS13;US24->CS24;US102->CS22;US96->CS40;US114->CS50;US119->CS23;US12->CS12;US5->CS5;US51->CS35;US6->CS22;US55->CS7;US40->CS8;US105->CS57;US127->CS7;US10->CS34;US50->CS18;US56->CS56;US86->CS46;US112->CS0;US23->CS23;US4->CS52;US97->CS57;US46->CS14;US56->CS24;US24->CS0;US55->CS63;US67->CS27;US105->CS17;US95->CS31;US42->CS58;US94->CS54;US65->CS57;US68->CS44;US87->CS23;US35->CS59;US62->CS54;US101->CS61;US15->CS47;US113->CS49;US32->CS24;US15->CS55,-,0
13,random,US30->CS62;US107->CS43;US64->CS48;US1->CS33;US28->CS44;US116->CS20;US88->CS16;US81->CS57;US15->CS47;US84->CS4;US9->CS9;US22->CS62;US16->CS8;US90->CS26;US92->CS52;US94->CS38;US45->CS53;US54->CS62;US10->CS34;US3->CS3;US16->CS0;US67->CS27;US92->CS20;US77->CS5;US94->CS22;US55->CS31;US16->CS56;US110->CS46;US39->CS47;US96->CS16;US58->CS58;US62->CS46;US30->CS30;US87->CS63;US12->CS44;US51->CS35;US41->CS57;US59->CS35;US119->CS47;US85->CS53;US107->CS19,-,0
14,random,US102->CS22;US29->CS13;US39->CS55;US19->CS43;US71->CS15;US13->CS53;US41->CS49;US53->CS37;US17->CS25;US4->CS44;US90->CS42;US100->CS20;US5->CS45;US100->CS44;US21->CS21;US43->CS35;US43->CS19;US72->CS48;US82->CS42;US95->CS47;US108->CS4;US62->CS22;US38->CS22;US34->CS34;US56->CS24;US118->CS54;US41->CS57;US12->CS36;US126->CS22;US111->CS23;US56->CS32;US116->CS28;US72->CS56;US56->CS16;US126->CS62;US98->CS42;US77->CS61;US45->CS13;US98->CS10;US47->CS39;US116->CS44,-,0
15,random,US36->CS4;US30->CS14;US0->CS8;US126->CS14;US59->CS27;US49->CS49;US103->CS63;US76->CS28;US83->CS3;US26->CS50;US116->CS60;US120->CS40;US85->CS45;US84->CS44;US11->CS35;US127->CS15;US19->CS19;US18->CS58;US52->CS4;US73->CS1;US106->CS18;US57->CS41;US91->CS11;US80->CS24;US63->CS47;US74->CS50;US117->CS21;US110->CS62;US98->CS18;US4->CS60;US28->CS36;US39->CS7;US101->CS21;US61->CS45;US67->CS51;US113->CS17;US112->CS0;US10->CS18;US93->CS5;US78->CS30;US25->CS9,-,0
16,random,US52->CS52;US114->CS2;US57->CS17;US39->CS23;US124->CS28;US63->CS47;US63->CS55;US16->CS40;US2->CS10;US87->CS31;US17->CS17;US67->CS11;US80->CS8;US82->CS50;US84->CS4;US92->CS12;US3->CS19;US119->CS23;US93->CS13;US62->CS14;US58->CS26;US105->CS1;US35->CS59;US29->CS45;US52->CS44;US31->CS55;US90->CS34;US88->CS40;US104->CS8;US88->CS48;US114->CS58;US23->CS31;US18->CS34;US80->CS56;US92->CS36;US50->CS42;US66->CS2;US125->CS53;US78->CS62;US9->CS9;US122->CS10,-,0
17,random,US51->CS59;US88->CS56;US14->CS62;US112->CS24;US4->CS4;US18->CS10;US73->CS9;US34->CS26;US4->CS36;US109->CS29;US89->CS25;US41->CS33;US36->CS28;US111->CS31;US16->CS0;US2->CS2;US106->CS26;US5->CS5;US113->CS25;US114->CS26;US37->CS45;US45->CS53;US99->CS35;US122->CS50;US52->CS44;US101->CS37;US102->CS22;US100->CS12;US24->CS40;US118->CS46;US50->CS42;US86->CS54;US9->CS49;US84->CS4;US32->CS56;US60->CS44;US78->CS22;US6->CS62;US116->CS60;US104->CS32;US20->CS12,-,0
18,random,US49->CS49;US102->CS38;US3->CS27;US14->CS46;US33->CS33;US23->CS55;US7->CS55;US79->CS31;US47->CS7;US7->CS15;US15->CS23;US21->CS5;US122->CS26;US103->CS23;US43->CS11;US32->CS32;US78->CS54;US30->CS14;US73->CS1;US51->CS51;US124->CS60;US105->CS17;US47->CS15;US36->CS28;US56->CS40;US82->CS34;US58->CS10;US106->CS2;US46->CS14;US89->CS1;US112->CS56;US108->CS28;US21->CS21;US27->CS3;US85->CS29;US90->CS2;US82->CS50;US93->CS37;US125->CS37;US50->CS18;US67->CS59,-,0
19,random,US111->CS7;US85->CS61;US83->CS59;US27->CS59;US30->CS54;US12->CS36;US30->CS30;US14->CS30;US46->CS22;US107->CS27;US98->CS42;US72->CS48;US22->CS22;US72->CS0;US84->CS12;US107->CS11;US62->CS6;US93->CS5;US97->CS41;US80->CS32;US74->CS58;US26->CS18;US17->CS25;US122->CS58;US21->CS61;US106->CS26;US66->CS42;US6->CS46;US51->CS59;US73->CS17;US58->CS34;US50->CS42;US74->CS18;US87->CS63;US24->CS32;US114->CS10;US49->CS1;US40->CS32;US77->CS21;US99->CS27;US9->CS1,-,0
20,random,US76->CS44;US30->CS30;US68->CS4;US122->CS26;US8->CS8;US92->CS52;US2->CS34;US124->CS44;US126->CS30;US83->CS11;US58->CS10;US73->CS33;US127->CS47;US7->CS63;US1->CS17;US70->CS30;US117->CS29;US94->CS14;US82->CS18;US35->CS35;US62->CS6;US85->CS45;US3->CS51;US20->CS28;US41->CS17;US12->CS28;US52->CS44;US97->CS57;US83->CS3;US85->CS61;US46->CS30;US30->CS54;US5->CS37;US22->CS46;US94->CS22;US85->CS29;US3->CS27;US63->CS15;US55->CS15;US31->CS55;US43->CS59,-,0
21,random,US52->CS36;US108->CS12;US64->CS24;US103->CS39;US111->CS15;US32->CS0;US16->CS48;US87->CS39;US105->CS25;US89->CS57;US62->CS38;US35->CS35;US38->CS38;US62->CS54;US68->CS20;US58->CS42;US6->CS54;US43->CS43;US49->CS57;US67->CS11;US43->CS59;US101->CS13;US103->CS23;US42->CS10;US71->CS63;US108->CS20;US50->CS34;US103->CS31;US35->CS11;US67->CS51;US20->CS60;US98->CS26;US117->CS21;US91->CS11;US96->CS32;US81->CS49;US122->CS26;US34->CS34;US99->CS59;US33->CS9;US110->CS46,-,0
22,random,US102->CS22;US61->CS5;US97->CS25;US57->CS41;US55->CS63;US69->CS29;US71->CS23;US56->CS8;US12->CS44;US61->CS61;US63->CS47;US117->CS21;US78->CS22;US27->CS3;US93->CS37;US30->CS30;US40->CS8;US58->CS10;US48->CS56;US107->CS3;US84->CS52;US10->CS18;US108->CS60;US23->CS63;US17->CS17;US68->CS4;US86->CS54;US68->CS12;US123->CS11;US105->CS1;US53->CS37;US15->CS63;US27->CS59;US103->CS15;US118->CS30;US31->CS15;US9->CS9;US122->CS42;US40->CS56;US92->CS52;US86->CS46,-,0
23,random,US115->CS59;US106->CS50;US10->CS18;US15->CS63;US103->CS39;US97->CS17;US64->CS8;US109->CS5;US80->CS0;US55->CS63;US54->CS22;US105->CS1;US6->CS46;US37->CS21;US60->CS12;US104->CS16;US40->CS8;US87->CS39;US112->CS0;US20->CS36;US120->CS8;US115->CS11;US112->CS16;US2->CS58;US20->CS20;US1->CS33;US89->CS17;US13->CS61;US75->CS59;US3->CS35;US90->CS10;US103->CS23;US68->CS52;US101->CS61;US37->CS29;US24->CS0;US96->CS48;US111->CS63;US97->CS57;US4->CS52;US6->CS6,-,0
24,random,US60->CS60;US88->CS16;US104->CS40;US67->CS35;US120->CS8;US25->CS17;US125->CS5;US64->CS32;US31->CS15;US87->CS55;US18->CS58;US28->CS36;US4->CS44;US15->CS7;US8->CS56;US56->CS40;US118->CS54;US84->CS4;US90->CS58;US106->CS18;US105->CS33;US9->CS17;US15->CS39;US37->CS45;US45->CS21;US2->CS42;US95->CS15;US32->CS24;US86->CS46;US115->CS27;US42->CS26;US47->CS39;US69->CS37;US30->CS46;US82->CS10;US119->CS39;US75->CS19;US102->CS22;US14->CS22;US11->CS3;US97->CS33,-,0
25,random,US14->CS62;US65->CS57;US114->CS58;US52->CS4;US12->CS20;US22->CS38;US96->CS40;US18->CS50;US27->CS43;US122->CS50;US60->CS36;US35->CS51;US97->CS1;US124->CS20;US80->CS16;US94->CS6;US122->CS18;US114->CS26;US45->CS21;US37->CS13;US101->CS45;US113->CS9;US23->CS63;US7->CS15;US92->CS4;US74->CS2;US61->CS45;US22->CS6;US42->CS2;US8->CS0;US49->CS25;US58->CS34;US126->CS46;US65->CS33;US27->CS3;US94->CS38;US68->CS52;US1->CS41;US7->CS7;US62->CS30;US45->CS61,-,0
26,random,US79->CS7;US20->CS20;US98->CS42;US114->CS42;US61->CS5;US87->CS23;US103->CS39;US117->CS45;US71->CS47;US117->CS29;US75->CS35;US84->CS28;US63->CS47;US45->CS13;US106->CS50;US29->CS61;US110->CS30;US87->CS47;US124->CS20;US121->CS49;US66->CS34;US18->CS34;US66->CS10;US78->CS14;US124->CS52;US84->CS52;US106->CS26;US37->CS29;US14->CS6;US94->CS6;US11->CS59;US43->CS43;US17->CS1;US102->CS14;US113->CS1;US93->CS21;US123->CS11;US57->CS25;US51->CS11;US39->CS31;US49->CS17,-,0
27,random,US83->CS59;US47->CS63;US77->CS37;US37->CS45;US59->CS35;US2->CS26;US28->CS60;US43->CS3;US63->CS15;US8->CS32;US121->CS9;US112->CS16;US94->CS6;US13->CS13;US96->CS40;US88->CS0;US56->CS16;US104->CS32;US107->CS27;US123->CS27;US75->CS3;US9->CS17;US0->CS24;US6->CS14;US66->CS10;US30->CS62;US89->CS57;US94->CS46;US30->CS22;US94->CS22;US47->CS7;US103->CS55;US30->CS38;US37->CS53;US62->CS30;US13->CS5;US24->CS48;US11->CS27;US125->CS29;US1->CS1;US120->CS16,-,0
28,random,US103->CS47;US1->CS25;US72->CS48;US63->CS55;US6->CS30;US113->CS17;US48->CS0;US49->CS1;US22->CS6;US34->CS26;US101->CS53;US60->CS20;US110->CS62;US101->CS13;US21->CS5;US11->CS3;US50->CS18;US76->CS28;US58->CS50;US0->CS24;US21->CS37;US45->CS45;US8->CS0;US97->CS9;US34->CS34;US109->CS21;US50->CS10;US69->CS37;US64->CS48;US110->CS22;US23->CS23;US112->CS16;US69->CS5;US22->CS62;US96->CS8;US110->CS46;US6->CS22;US33->CS25;US82->CS2;US53->CS53;US9->CS25,-,0
29,random,US25->CS1;US45->CS53;US11->CS19;US101->CS37;US4->CS28;US7->CS39;US115->CS27;US42->CS18;US24->CS16;US27->CS35;US118->CS38;US110->CS46;US35->CS51;US60->CS20;US0->CS0;US119->CS47;US120->CS48;US114->CS42;US21->CS61;US43->CS43;US74->CS2;US85->CS5;US119->CS39;US99->CS27;US115->CS35;US4->CS4;US16->CS48;US45->CS21;US34->CS10;US97->CS33;US71->CS55;US7->CS63;US46->CS46;US95->CS31;US20->CS44;US89->CS17;US23->CS63;US121->CS41;US93->CS21;US74->CS18;US95->CS39,-,0
30,random,US16->CS16;US93->CS29;US4->CS60;US48->CS0;US35->CS59;US65->CS33;US44->CS4;US127->CS47;US75->CS11;US33->CS9;US95->CS39;US113->CS1;US122->CS58;US124->CS44;US83->CS51;US123->CS35;US69->CS29;US73->CS57;US112->CS16;US12->CS44;US86->CS46;US17->CS25;US88->CS40;US20->CS52;US54->CS30;US77->CS5;US14->CS38;US70->CS22;US8->CS8;US124->CS12;US61->CS21;US125->CS21;US120->CS24;US47->CS47;US89->CS41;US17->CS57;US46->CS54;US69->CS21;US20->CS4;US87->CS47;US119->CS7,-,0
31,random,US11->CS19;US105->CS49;US94->CS30;US97->CS49;US114->CS2;US100->CS28;US47->CS63;US93->CS37;US5->CS13;US40->CS24;US18->CS50;US24->CS24;US36->CS20;US84->CS60;US80->CS40;US2->CS58;US114->CS10;US93->CS45;US18->CS10;US20->CS52;US117->CS45;US1->CS57;US95->CS15;US99->CS35;US83->CS35;US123->CS43;US57->CS49;US87->CS23;US31->CS23;US55->CS15;US4->CS28;US53->CS45;US73->CS1;US125->CS21;US57->CS57;US86->CS46;US113->CS17;US107->CS11;US108->CS60;US20->CS20;US120->CS40,-,0
32,random,US34->CS42;US36->CS4;US34->CS50;US127->CS39;US59->CS27;US91->CS51;US75->CS59;US22->CS6;US54->CS14;US12->CS60;US104->CS24;US91->CS3;US88->CS40;US82->CS10;US20->CS20;US90->CS50;US23->CS15;US115->CS35;US8->CS48;US88->CS48;US87->CS7;US28->CS60;US111->CS55;US50->CS34;US123->CS11;US0->CS56;US51->CS3;US97->CS57;US29->CS45;US89->CS57;US10->CS2;US45->CS61;US35->CS35;US105->CS25;US31->CS23;US97->CS49;US55->CS55;US44->CS28;US23->CS39;US103->CS39;US44->CS44,-,0
33,random,US31->CS31;US46->CS54;US124->CS44;US48->CS24;US31->CS15;US30->CS46;US77->CS37;US66->CS18;US82->CS50;US77->CS5;US22->CS30;US21->CS61;US117->CS5;US102->CS14;US86->CS30;US67->CS27;US59->CS51;US126->CS54;US18->CS50;US81->CS9;US25->CS17;US28->CS4;US100->CS4;US67->CS3;US33->CS33;US18->CS26;US57->CS33;US95->CS7;US50->CS18;US44->CS20;US124->CS52;US33->CS25;US61->CS5;US95->CS31;US54->CS38;US79->CS47;US17->CS57;US98->CS50;US98->CS26;US27->CS51;US62->CS30,-,0
34,random,US77->CS61;US14->CS14;US86->CS46;US111->CS55;US6->CS62;US78->CS14;US122->CS34;US42->CS42;US42->CS34;US125->CS21;US28->CS52;US37->CS5;US17->CS49;US91->CS43;US85->CS5;US42->CS2;US25->CS9;US85->CS61;US39->CS31;US41->CS9;US93->CS13;US68->CS60;US43->CS51;US30->CS30;US112->CS56;US109->CS37;US17->CS1;US102->CS62;US108->CS20;US9->CS33;US109->CS5;US76->CS4;US55->CS47;US69->CS5;US72->CS24;US93->CS29;US79->CS55;US109->CS61;US59->CS27;US70->CS14;US101->CS21,-,0
35,random,US68->CS44;US69->CS61;US25->CS41;US85->CS53;US120->CS32;US93->CS5;US38->CS14;US7->CS63;US19->CS27;US117->CS21;US106->CS50;US35->CS43;US76->CS36;US99->CS19;US46->CS62;US1->CS41;US3->CS27;US37->CS5;US62->CS22;US7->CS31;US62->CS30;US46->CS22;US108->CS4;US6->CS30;US87->CS39;US45->CS37;US73->CS17;US55->CS15;US110->CS38;US79->CS47;US63->CS63;US1->CS1;US47->CS39;US99->CS27;US127->CS63;US74->CS2;US21->CS53;US121->CS49;US91->CS43;US78->CS38;US24->CS0,-,0
