epoch,policy,chosen,verdict,correct
1,random,US6->CS14;US67->CS3;US124->CS44;US28->CS44;US65->CS9;US59->CS27;US38->CS14;US61->CS37;US50->CS18;US42->CS50;US68->CS44;US22->CS14;US104->CS56;US124->CS36;US3->CS35;US98->CS58;US112->CS24;US95->CS15;US52->CS20;US2->CS50;US58->CS26;US50->CS42;US10->CS42;US96->CS40;US66->CS34;US94->CS38;US106->CS50;US43->CS11;US101->CS61;US102->CS22;US82->CS42;US124->CS4;US40->CS40;US40->CS48;US60->CS28;US91->CS51;US103->CS7;US87->CS47;US5->CS45;US110->CS22;US26->CS26,-,0
12,random,US86->CS62;US55->CS39;US26->CS34;US26->CS26;US110->CS30;US56->CS0;US16->CS32;US26->CS18;US69->CS5;US104->CS48;US68->CS20;US72->CS48;US78->CS6;US35->CS19;US101->CS61;US64->CS56;US21->CS37;US52->CS20;US46->CS46;US32->CS56;US117->CS13;US56->CS32;US96->CS48;US42->CS26;US20->CS20;US42->CS2;US122->CS34;US53->CS45;US51->CS27;US41->CS17;US112->CS8;US49->CS33;US10->CS50;US114->CS42;US82->CS2;US89->CS9;US106->CS2;US89->CS33;US12->CS4;US8->CS16;US7->CS55,-,0
13,random,US33->CS25;US114->CS2;US47->CS23;US1->CS33;US117->CS29;US14->CS30;US82->CS50;US100->CS4;US90->CS26;US92->CS44;US27->CS35;US41->CS9;US104->CS8;US17->CS9;US82->CS58;US53->CS13;US117->CS37;US107->CS27;US57->CS1;US86->CS14;US88->CS16;US5->CS45;US100->CS44;US78->CS54;US28->CS60;US8->CS32;US61->CS13;US40->CS56;US58->CS26;US18->CS58;US50->CS18;US99->CS19;US127->CS31;US13->CS5;US72->CS8;US55->CS55;US102->CS22;US110->CS6;US78->CS38;US86->CS62;US35->CS51,-,0
14,random,US65->CS57;US83->CS3;US74->CS26;US1->CS9;US16->CS8;US42->CS34;US16->CS24;US59->CS43;US17->CS41;US100->CS28;US121->CS1;US20->CS52;US33->CS49;US58->CS26;US32->CS48;US122->CS50;US84->CS28;US101->CS5;US76->CS60;US91->CS27;US63->CS55;US70->CS46;US109->CS45;US86->CS46;US69->CS61;US9->CS41;US72->CS48;US64->CS16;US124->CS12;US21->CS21;US26->CS2;US48->CS32;US90->CS42;US15->CS23;US14->CS6;US21->CS45;US57->CS17;US127->CS31;US69->CS13;US109->CS5;US42->CS18,-,0
15,random,US40->CS8;US105->CS17;US45->CS21;US96->CS16;US80->CS16;US101->CS37;US79->CS55;US117->CS45;US84->CS60;US71->CS39;US110->CS54;US88->CS40;US123->CS27;US104->CS8;US21->CS5;US62->CS46;US51->CS51;US24->CS24;US82->CS18;US24->CS48;US116->CS36;US45->CS45;US70->CS46;US11->CS43;US67->CS59;US112->CS8;US78->CS22;US53->CS45;US85->CS61;US99->CS51;US68->CS60;US21->CS21;US2->CS42;US97->CS33;US37->CS61;US122->CS18;US126->CS22;US109->CS61;US18->CS34;US52->CS4;US87->CS7,-,0
16,random,US98->CS50;US7->CS23;US111->CS55;US38->CS54;US125->CS61;US65->CS49;US16->CS8;US51->CS59;US54->CS22;US66->CS26;US75->CS51;US69->CS21;US17->CS1;US32->CS32;US57->CS9;US44->CS52;US61->CS61;US90->CS50;US100->CS20;US44->CS20;US127->CS15;US18->CS42;US21->CS21;US91->CS11;US118->CS62;US51->CS3;US112->CS8;US81->CS9;US118->CS30;US9->CS57;US58->CS58;US45->CS13;US84->CS36;US21->CS45;US86->CS30;US51->CS27;US116->CS20;US19->CS43;US12->CS36;US116->CS52;US89->CS1,-,0
17,random,US36->CS36;US82->CS42;US19->CS11;US82->CS2;US48->CS24;US45->CS5;US47->CS23;US78->CS62;US11->CS27;US118->CS14;US116->CS36;US90->CS2;US8->CS0;US57->CS41;US123->CS43;US113->CS49;US21->CS53;US49->CS17;US47->CS39;US122->CS10;US67->CS19;US88->CS56;US41->CS25;US75->CS43;US43->CS3;US127->CS47;US26->CS26;US80->CS24;US126->CS6;US60->CS28;US33->CS33;US96->CS24;US118->CS6;US39->CS63;US42->CS2;US96->CS16;US53->CS61;US32->CS56;US97->CS25;US6->CS38;US97->CS57,-,0
18,random,US100->CS60;US105->CS57;US10->CS50;US103->CS39;US44->CS12;US3->CS51;US1->CS33;US123->CS3;US50->CS58;US108->CS20;US66->CS34;US31->CS31;US15->CS23;US60->CS52;US5->CS37;US47->CS39;US71->CS23;US109->CS61;US71->CS7;US12->CS36;US79->CS31;US101->CS45;US73->CS49;US67->CS51;US98->CS10;US122->CS50;US82->CS26;US36->CS12;US124->CS44;US16->CS16;US47->CS47;US35->CS3;US80->CS0;US26->CS2;US77->CS13;US32->CS24;US81->CS9;US8->CS48;US31->CS55;US94->CS14;US72->CS0,-,0
19,random,US34->CS34;US27->CS11;US127->CS31;US54->CS6;US11->CS27;US44->CS60;US34->CS10;US44->CS4;US101->CS5;US22->CS38;US36->CS20;US1->CS41;US56->CS48;US115->CS11;US96->CS40;US27->CS43;US66->CS26;US117->CS21;US79->CS47;US82->CS2;US9->CS9;US87->CS63;US100->CS28;US0->CS48;US123->CS59;US55->CS47;US37->CS13;US64->CS0;US16->CS56;US18->CS42;US57->CS49;US34->CS2;US16->CS40;US64->CS8;US8->CS8;US104->CS16;US96->CS8;US5->CS13;US92->CS36;US119->CS55;US74->CS2,-,0
20,random,US99->CS19;US22->CS46;US51->CS43;US42->CS58;US73->CS9;US103->CS15;US50->CS26;US101->CS29;US104->CS16;US94->CS54;US91->CS27;US66->CS34;US32->CS56;US60->CS12;US75->CS27;US31->CS23;US106->CS26;US118->CS38;US52->CS36;US45->CS37;US31->CS31;US7->CS31;US108->CS44;US31->CS47;US51->CS3;US72->CS0;US30->CS6;US15->CS47;US26->CS34;US57->CS17;US20->CS44;US64->CS56;US81->CS57;US43->CS35;US40->CS16;US0->CS48;US93->CS53;US90->CS18;US109->CS21;US95->CS39;US21->CS37,-,0
21,random,US33->CS25;US110->CS46;US61->CS13;US31->CS15;US59->CS27;US14->CS54;US91->CS3;US123->CS19;US32->CS48;US93->CS5;US19->CS11;US60->CS52;US93->CS13;US85->CS29;US18->CS2;US41->CS57;US118->CS54;US25->CS25;US22->CS54;US95->CS7;US29->CS37;US101->CS21;US127->CS15;US54->CS6;US113->CS41;US46->CS14;US19->CS35;US36->CS36;US92->CS20;US83->CS27;US53->CS61;US46->CS22;US13->CS21;US85->CS53;US7->CS15;US97->CS1;US65->CS49;US76->CS44;US127->CS31;US120->CS8;US58->CS58,-,0
22,random,US47->CS7;US94->CS46;US44->CS36;US16->CS8;US104->CS40;US103->CS23;US42->CS26;US69->CS45;US24->CS32;US74->CS58;US71->CS47;US1->CS9;US61->CS21;US38->CS38;US35->CS51;US82->CS34;US29->CS21;US92->CS44;US18->CS10;US39->CS23;US12->CS44;US62->CS6;US84->CS44;US55->CS63;US15->CS7;US117->CS21;US62->CS38;US43->CS27;US91->CS35;US74->CS2;US11->CS11;US119->CS39;US116->CS4;US22->CS30;US122->CS26;US76->CS52;US86->CS62;US0->CS40;US86->CS6;US60->CS44;US104->CS16,-,0
23,random,US59->CS59;US91->CS59;US72->CS48;US127->CS47;US36->CS28;US80->CS16;US109->CS45;US71->CS7;US94->CS6;US16->CS48;US62->CS46;US4->CS52;US90->CS50;US64->CS16;US47->CS39;US10->CS34;US108->CS20;US82->CS10;US65->CS41;US113->CS33;US122->CS26;US13->CS53;US44->CS4;US116->CS44;US98->CS58;US69->CS5;US74->CS26;US124->CS12;US76->CS28;US106->CS58;US65->CS1;US123->CS19;US69->CS13;US14->CS22;US68->CS20;US19->CS11;US76->CS60;US12->CS28;US16->CS24;US81->CS9;US32->CS0,-,0
24,random,US127->CS31;US85->CS5;US73->CS25;US71->CS7;US56->CS32;US127->CS15;US93->CS37;US24->CS24;US118->CS46;US48->CS48;US21->CS45;US64->CS8;US8->CS24;US69->CS13;US127->CS63;US23->CS15;US60->CS36;US36->CS44;US57->CS49;US87->CS31;US114->CS50;US111->CS47;US58->CS10;US125->CS21;US0->CS24;US29->CS53;US77->CS5;US81->CS25;US25->CS57;US76->CS4;US123->CS11;US65->CS17;US63->CS63;US90->CS50;US108->CS20;US59->CS19;US13->CS13;US82->CS18;US109->CS61;US102->CS62;US2->CS2,-,0
25,random,US30->CS62;US64->CS16;US41->CS9;US63->CS23;US43->CS11;US86->CS54;US6->CS6;US102->CS30;US84->CS20;US114->CS10;US93->CS21;US23->CS55;US38->CS30;US54->CS46;US35->CS11;US65->CS17;US125->CS13;US61->CS13;US38->CS62;US49->CS1;US126->CS46;US10->CS18;US97->CS33;US17->CS25;US41->CS1;US24->CS48;US0->CS16;US15->CS55;US42->CS18;US41->CS41;US43->CS3;US98->CS26;US59->CS11;US72->CS0;US100->CS20;US54->CS6;US123->CS3;US125->CS5;US8->CS48;US127->CS23;US68->CS36,US42->CS18,1
26,random,US76->CS28;US110->CS62;US106->CS58;US77->CS21;US25->CS1;US4->CS60;US4->CS20;US3->CS19;US117->CS37;US60->CS60;US9->CS25;US5->CS61;US127->CS23;US72->CS16;US54->CS62;US86->CS62;US110->CS6;US40->CS16;US59->CS27;US122->CS26;US83->CS59;US28->CS4;US77->CS45;US4->CS44;US122->CS58;US60->CS20;US64->CS48;US109->CS29;US80->CS24;US67->CS51;US2->CS34;US30->CS6;US124->CS36;US45->CS37;US65->CS25;US26->CS50;US12->CS4;US8->CS16;US114->CS50;US99->CS51;US7->CS39,-,0
27,random,US17->CS17;US18->CS42;US34->CS18;US78->CS14;US54->CS22;US71->CS39;US24->CS8;US91->CS35;US113->CS41;US81->CS25;US94->CS6;US64->CS8;US3->CS11;US81->CS41;US35->CS59;US41->CS41;US53->CS5;US4->CS4;US37->CS29;US50->CS10;US57->CS17;US12->CS4;US122->CS26;US7->CS7;US127->CS31;US11->CS19;US47->CS39;US27->CS35;US73->CS25;US2->CS2;US10->CS10;US82->CS34;US7->CS63;US121->CS9;US5->CS21;US74->CS26;US27->CS19;US39->CS15;US29->CS53;US94->CS46;US78->CS30,-,0
28,random,US52->CS28;US33->CS57;US94->CS46;US50->CS26;US45->CS29;US81->CS9;US38->CS54;US71->CS15;US63->CS31;US11->CS59;US47->CS23;US56->CS24;US30->CS14;US86->CS14;US14->CS30;US121->CS57;US51->CS35;US21->CS45;US27->CS43;US20->CS4;US97->CS9;US63->CS7;US104->CS48;US121->CS1;US22->CS38;US102->CS62;US14->CS38;US80->CS8;US49->CS9;US57->CS41;US6->CS62;US43->CS27;US100->CS60;US8->CS32;US113->CS17;US107->CS3;US22->CS46;US26->CS10;US90->CS50;US36->CS20;US39->CS47,-,0
29,random,US85->CS5;US85->CS29;US19->CS19;US124->CS28;US98->CS58;US125->CS53;US91->CS43;US126->CS6;US90->CS58;US94->CS62;US48->CS8;US38->CS14;US41->CS17;US5->CS61;US56->CS0;US80->CS16;US92->CS36;US53->CS37;US102->CS14;US4->CS20;US62->CS54;US99->CS51;US95->CS31;US40->CS16;US67->CS27;US61->CS21;US74->CS10;US94->CS54;US29->CS21;US125->CS13;US22->CS54;US82->CS50;US22->CS14;US40->CS0;US111->CS47;US113->CS41;US88->CS24;US103->CS39;US59->CS11;US32->CS40;US35->CS43,-,0
30,random,US98->CS26;US35->CS3;US80->CS40;US92->CS36;US23->CS47;US48->CS8;US81->CS33;US20->CS20;US18->CS10;US21->CS53;US94->CS22;US30->CS30;US127->CS15;US96->CS0;US45->CS5;US34->CS58;US0->CS32;US89->CS25;US65->CS49;US32->CS24;US113->CS57;US121->CS41;US8->CS40;US113->CS41;US110->CS22;US9->CS9;US64->CS0;US72->CS40;US39->CS7;US105->CS25;US25->CS57;US65->CS1;US43->CS19;US48->CS32;US12->CS60;US119->CS15;US11->CS35;US94->CS6;US98->CS50;US57->CS41;US62->CS54,-,0
31,random,US121->CS41;US118->CS46;US26->CS58;US83->CS35;US8->CS24;US112->CS32;US37->CS13;US68->CS44;US10->CS42;US74->CS42;US53->CS37;US55->CS39;US81->CS57;US116->CS52;US22->CS38;US80->CS0;US109->CS53;US70->CS6;US6->CS14;US98->CS10;US69->CS21;US11->CS3;US48->CS48;US52->CS36;US125->CS29;US82->CS2;US93->CS5;US19->CS27;US19->CS59;US111->CS39;US120->CS24;US9->CS41;US1->CS33;US4->CS60;US34->CS2;US83->CS27;US127->CS47;US29->CS45;US3->CS35;US35->CS43;US116->CS36,-,0
32,random,US122->CS58;US104->CS24;US45->CS29;US7->CS31;US87->CS55;US113->CS9;US13->CS45;US83->CS51;US69->CS61;US95->CS63;US76->CS4;US63->CS63;US20->CS4;US109->CS13;US3->CS19;US114->CS18;US127->CS63;US59->CS19;US32->CS32;US57->CS57;US75->CS3;US54->CS46;US39->CS7;US98->CS50;US3->CS51;US74->CS42;US80->CS56;US124->CS60;US120->CS32;US88->CS48;US117->CS5;US67->CS27;US28->CS28;US62->CS6;US124->CS52;US78->CS14;US61->CS5;US110->CS62;US46->CS22;US120->CS8;US4->CS12,-,0
33,random,US19->CS27;US46->CS22;US47->CS39;US82->CS34;US5->CS29;US11->CS51;US115->CS27;US84->CS52;US84->CS4;US18->CS18;US65->CS17;US126->CS46;US99->CS11;US29->CS5;US120->CS32;US71->CS31;US8->CS16;US111->CS15;US120->CS0;US51->CS43;US84->CS44;US80->CS0;US89->CS33;US39->CS23;US26->CS34;US74->CS2;US79->CS31;US26->CS42;US28->CS20;US110->CS46;US20->CS4;US41->CS9;US9->CS57;US68->CS36;US23->CS55;US35->CS59;US3->CS43;US117->CS5;US8->CS24;US70->CS30;US79->CS47,-,0
34,random,US5->CS21;US99->CS3;US71->CS47;US60->CS44;US68->CS28;US27->CS3;US108->CS28;US55->CS63;US38->CS62;US18->CS26;US25->CS1;US32->CS32;US32->CS48;US45->CS5;US62->CS22;US99->CS51;US45->CS13;US61->CS5;US91->CS19;US105->CS49;US47->CS63;US58->CS10;US12->CS36;US35->CS11;US96->CS32;US39->CS31;US77->CS13;US70->CS14;US25->CS41;US9->CS49;US18->CS50;US100->CS4;US31->CS31;US10->CS34;US36->CS36;US71->CS15;US114->CS34;US92->CS28;US113->CS17;US104->CS24;US45->CS61,-,0
35,random,US7->CS23;US7->CS47;US113->CS57;US17->CS33;US27->CS51;US51->CS11;US64->CS0;US109->CS45;US21->CS5;US95->CS7;US47->CS31;US2->CS58;US93->CS21;US27->CS27;US115->CS3;US104->CS32;US89->CS25;US34->CS42;US10->CS26;US57->CS49;US115->CS51;US18->CS50;US51->CS43;US28->CS60;US88->CS32;US48->CS56;US45->CS45;US120->CS32;US94->CS14;US11->CS27;US58->CS2;US54->CS38;US62->CS6;US15->CS55;US70->CS62;US120->CS48;US57->CS57;US87->CS7;US95->CS47;US36->CS20;US11->CS59,-,0
