epoch,policy,chosen,verdict,correct
14,random,US116->CS28;US24->CS40;US18->CS2;US9->CS33;US119->CS39;US112->CS8;US57->CS9;US64->CS56;US108->CS20;US101->CS5;US80->CS0;US23->CS7;US65->CS49;US99->CS35;US101->CS53;US122->CS18;US20->CS4;US44->CS12;US79->CS23;US50->CS50;US114->CS34;US2->CS18;US7->CS23;US18->CS18;US93->CS53;US87->CS55;US1->CS25;US27->CS59;US37->CS21;US20->CS28;US119->CS15;US67->CS51;US17->CS9;US56->CS24;US113->CS9;US86->CS54;US90->CS50;US87->CS47;US111->CS31;US54->CS6;US75->CS11,-,0
15,random,US84->CS52;US123->CS35;US18->CS26;US28->CS28;US58->CS42;US97->CS33;US42->CS34;US87->CS15;US94->CS30;US75->CS35;US110->CS30;US96->CS0;US16->CS56;US79->CS15;US90->CS10;US83->CS19;US40->CS32;US123->CS11;US77->CS53;US66->CS18;US33->CS41;US10->CS42;US38->CS6;US20->CS12;US64->CS32;US61->CS5;US98->CS58;US125->CS53;US127->CS15;US48->CS0;US39->CS63;US68->CS36;US95->CS39;US119->CS31;US3->CS11;US19->CS59;US76->CS28;US11->CS43;US95->CS31;US0->CS48;US40->CS48,-,0
16,random,US125->CS13;US105->CS49;US70->CS46;US99->CS51;US49->CS49;US57->CS17;US53->CS53;US63->CS31;US59->CS43;US0->CS32;US101->CS5;US101->CS61;US2->CS10;US55->CS39;US121->CS57;US88->CS48;US50->CS34;US125->CS61;US120->CS0;US60->CS36;US9->CS49;US105->CS57;US58->CS2;US114->CS26;US65->CS57;US5->CS5;US46->CS46;US25->CS41;US75->CS59;US98->CS26;US12->CS52;US107->CS51;US97->CS57;US71->CS55;US106->CS42;US11->CS3;US49->CS9;US115->CS27;US37->CS45;US16->CS56;US23->CS47,-,0
17,random,US61->CS45;US29->CS37;US106->CS2;US94->CS54;US126->CS22;US56->CS40;US9->CS49;US103->CS55;US55->CS47;US102->CS14;US42->CS42;US85->CS5;US93->CS61;US2->CS58;US121->CS33;US126->CS14;US53->CS45;US82->CS18;US21->CS5;US99->CS43;US73->CS17;US82->CS58;US28->CS28;US65->CS1;US114->CS42;US42->CS18;US53->CS61;US35->CS11;US49->CS1;US29->CS21;US102->CS54;US73->CS57;US12->CS20;US112->CS56;US13->CS21;US68->CS28;US57->CS9;US74->CS10;US99->CS35;US46->CS14;US61->CS21,-,0
18,random,US27->CS59;US71->CS39;US13->CS5;US46->CS14;US34->CS26;US23->CS15;US15->CS15;US104->CS56;US60->CS52;US79->CS7;US57->CS9;US73->CS57;US26->CS26;US106->CS42;US83->CS27;US33->CS1;US11->CS59;US69->CS37;US35->CS43;US66->CS26;US37->CS53;US119->CS15;US8->CS32;US107->CS43;US114->CS50;US9->CS49;US22->CS30;US53->CS53;US69->CS61;US47->CS31;US30->CS38;US48->CS24;US63->CS39;US32->CS32;US82->CS42;US73->CS9;US123->CS59;US43->CS35;US55->CS15;US119->CS39;US109->CS21,-,0
19,random,US103->CS31;US104->CS40;US74->CS34;US26->CS34;US40->CS8;US61->CS37;US106->CS26;US65->CS33;US42->CS58;US59->CS27;US115->CS35;US17->CS41;US74->CS58;US85->CS29;US93->CS21;US44->CS12;US26->CS10;US32->CS56;US41->CS17;US103->CS23;US54->CS6;US78->CS54;US112->CS24;US62->CS22;US98->CS2;US62->CS46;US23->CS39;US65->CS9;US125->CS5;US77->CS53;US71->CS15;US73->CS41;US52->CS44;US52->CS12;US95->CS15;US105->CS25;US102->CS6;US0->CS8;US121->CS41;US107->CS43;US82->CS42,-,0
20,random,US7->CS55;US34->CS50;US49->CS1;US92->CS44;US5->CS29;US90->CS42;US98->CS58;US79->CS15;US74->CS18;US98->CS50;US4->CS60;US81->CS25;US115->CS27;US43->CS51;US47->CS23;US97->CS9;US81->CS17;US10->CS42;US48->CS56;US30->CS14;US67->CS19;US20->CS12;US7->CS15;US127->CS47;US96->CS16;US50->CS50;US123->CS27;US2->CS10;US22->CS46;US86->CS38;US98->CS18;US94->CS30;US6->CS6;US40->CS8;US21->CS13;US125->CS5;US74->CS34;US22->CS14;US31->CS31;US22->CS30;US79->CS39,-,0
21,random,US126->CS30;US8->CS56;US60->CS20;US93->CS5;US45->CS37;US72->CS40;US0->CS48;US105->CS1;US106->CS42;US110->CS62;US53->CS29;US115->CS3;US109->CS5;US1->CS25;US115->CS51;US95->CS23;US58->CS50;US18->CS58;US55->CS55;US46->CS22;US72->CS0;US101->CS21;US121->CS25;US17->CS41;US114->CS2;US124->CS44;US36->CS20;US105->CS33;US95->CS63;US67->CS59;US124->CS28;US26->CS58;US113->CS9;US46->CS6;US30->CS54;US97->CS17;US110->CS54;US114->CS10;US62->CS46;US88->CS8;US38->CS62,-,0
22,random,US79->CS63;US80->CS8;US93->CS61;US33->CS49;US99->CS27;US92->CS52;US110->CS6;US91->CS35;US24->CS48;US52->CS28;US84->CS52;US72->CS48;US16->CS8;US20->CS12;US3->CS51;US16->CS24;US28->CS60;US12->CS36;US49->CS41;US108->CS4;US34->CS26;US98->CS42;US92->CS28;US61->CS13;US45->CS45;US57->CS41;US17->CS33;US87->CS15;US111->CS47;US70->CS14;US74->CS26;US105->CS41;US54->CS6;US62->CS6;US23->CS47;US61->CS21;US99->CS43;US14->CS30;US2->CS50;US113->CS9;US7->CS23,-,0
23,random,US17->CS9;US78->CS6;US29->CS61;US9->CS25;US44->CS52;US88->CS56;US38->CS22;US101->CS53;US29->CS29;US108->CS12;US59->CS3;US7->CS31;US54->CS22;US43->CS43;US62->CS14;US2->CS10;US30->CS62;US125->CS13;US97->CS41;US26->CS42;US86->CS46;US115->CS11;US58->CS2;US28->CS28;US107->CS59;US104->CS40;US57->CS57;US87->CS55;US81->CS33;US105->CS33;US76->CS44;US95->CS47;US77->CS5;US114->CS34;US86->CS14;US107->CS51;US59->CS27;US8->CS24;US111->CS63;US91->CS3;US62->CS38,-,0
24,random,US37->CS5;US76->CS60;US123->CS3;US33->CS9;US87->CS47;US9->CS25;US28->CS28;US96->CS0;US56->CS0;US109->CS13;US53->CS5;US67->CS11;US43->CS3;US77->CS45;US116->CS4;US118->CS30;US127->CS47;US47->CS39;US45->CS45;US0->CS8;US38->CS54;US60->CS36;US106->CS34;US29->CS5;US87->CS39;US99->CS43;US98->CS50;US124->CS12;US120->CS40;US60->CS12;US37->CS21;US51->CS19;US65->CS41;US81->CS49;US66->CS10;US86->CS46;US80->CS24;US49->CS49;US13->CS13;US112->CS40;US90->CS34,-,0
25,random,US41->CS57;US103->CS39;US0->CS16;US57->CS57;US28->CS20;US38->CS62;US96->CS40;US115->CS35;US114->CS42;US71->CS23;US84->CS36;US26->CS34;US26->CS10;US120->CS0;US19->CS11;US113->CS25;US22->CS38;US13->CS37;US102->CS46;US117->CS29;US98->CS50;US96->CS0;US77->CS61;US17->CS9;US100->CS4;US94->CS22;US107->CS27;US0->CS48;US75->CS51;US50->CS58;US66->CS42;US112->CS0;US96->CS24;US17->CS1;US75->CS3;US43->CS59;US115->CS43;US62->CS6;US15->CS7;US36->CS4;US127->CS15,-,0
26,random,US55->CS7;US32->CS0;US72->CS32;US44->CS36;US25->CS49;US90->CS50;US33->CS57;US33->CS25;US124->CS36;US73->CS1;US4->CS20;US42->CS34;US26->CS42;US29->CS37;US21->CS5;US72->CS48;US46->CS62;US22->CS54;US104->CS8;US112->CS56;US75->CS27;US74->CS2;US82->CS58;US94->CS22;US117->CS53;US39->CS39;US91->CS43;US21->CS53;US78->CS30;US119->CS39;US103->CS31;US27->CS11;US100->CS20;US113->CS41;US95->CS7;US101->CS5;US82->CS26;US51->CS19;US123->CS11;US29->CS21;US40->CS40,-,0
27,random,US54->CS22;US37->CS29;US68->CS52;US123->CS59;US103->CS39;US98->CS58;US35->CS35;US3->CS43;US95->CS63;US121->CS57;US49->CS25;US42->CS50;US75->CS19;US103->CS15;US117->CS13;US99->CS27;US33->CS41;US52->CS52;US111->CS15;US86->CS46;US93->CS53;US108->CS44;US47->CS39;US73->CS9;US79->CS23;US94->CS6;US105->CS49;US24->CS16;US69->CS37;US67->CS51;US115->CS3;US11->CS11;US39->CS7;US108->CS28;US32->CS0;US19->CS43;US89->CS33;US38->CS62;US58->CS26;US6->CS54;US67->CS59,-,0
28,random,US47->CS23;US65->CS33;US55->CS23;US64->CS48;US20->CS28;US73->CS41;US53->CS53;US68->CS4;US126->CS22;US56->CS48;US19->CS35;US70->CS38;US4->CS52;US49->CS17;US23->CS63;US63->CS39;US104->CS56;US90->CS26;US37->CS45;US79->CS7;US126->CS30;US91->CS43;US100->CS4;US50->CS42;US65->CS17;US109->CS45;US98->CS10;US115->CS43;US101->CS21;US61->CS37;US24->CS0;US30->CS46;US104->CS0;US90->CS58;US5->CS53;US20->CS12;US124->CS20;US46->CS6;US50->CS26;US120->CS48;US37->CS5,-,0
29,random,US47->CS23;US108->CS12;US32->CS56;US20->CS12;US42->CS42;US16->CS40;US17->CS57;US46->CS14;US127->CS63;US44->CS4;US79->CS55;US77->CS29;US105->CS17;US105->CS25;US27->CS3;US56->CS32;US26->CS18;US38->CS30;US83->CS27;US0->CS40;US79->CS39;US6->CS6;US88->CS0;US36->CS28;US85->CS37;US12->CS28;US31->CS7;US52->CS4;US58->CS26;US110->CS6;US15->CS47;US79->CS15;US48->CS56;US111->CS39;US78->CS54;US13->CS45;US109->CS21;US14->CS14;US26->CS2;US68->CS52;US15->CS31,-,0
30,random,US87->CS23;US114->CS26;US21->CS21;US35->CS11;US108->CS52;US34->CS58;US107->CS43;US59->CS3;US48->CS40;US22->CS38;US115->CS43;US77->CS21;US11->CS3;US61->CS13;US88->CS8;US33->CS25;US74->CS10;US96->CS48;US7->CS23;US60->CS52;US123->CS11;US50->CS2;US16->CS0;US75->CS35;US50->CS42;US121->CS57;US71->CS7;US36->CS12;US85->CS29;US103->CS63;US80->CS56;US75->CS11;US112->CS8;US48->CS48;US74->CS2;US52->CS28;US13->CS45;US17->CS49;US54->CS54;US85->CS5;US21->CS5,-,0
31,random,US2->CS58;US72->CS0;US17->CS49;US73->CS25;US31->CS47;US81->CS57;US92->CS52;US125->CS37;US104->CS24;US123->CS43;US37->CS13;US123->CS19;US74->CS58;US101->CS13;US83->CS59;US15->CS39;US76->CS60;US49->CS25;US26->CS10;US97->CS33;US40->CS24;US44->CS36;US20->CS28;US72->CS32;US96->CS56;US53->CS21;US79->CS31;US7->CS55;US18->CS18;US7->CS31;US77->CS5;US29->CS5;US59->CS11;US121->CS17;US117->CS5;US125->CS29;US100->CS60;US122->CS50;US25->CS25;US108->CS12;US41->CS49,-,0
32,random,US15->CS31;US43->CS59;US74->CS2;US16->CS40;US60->CS28;US86->CS54;US109->CS5;US102->CS14;US49->CS9;US42->CS50;US57->CS1;US20->CS28;US99->CS27;US109->CS37;US55->CS31;US56->CS24;US5->CS45;US30->CS30;US78->CS30;US84->CS20;US66->CS26;US108->CS4;US26->CS34;US111->CS7;US33->CS41;US69->CS45;US59->CS19;US23->CS31;US20->CS12;US41->CS25;US85->CS53;US117->CS53;US92->CS28;US36->CS44;US39->CS23;US98->CS26;US50->CS26;US38->CS62;US118->CS30;US34->CS18;US1->CS25,-,0
33,random,US101->CS37;US11->CS51;US63->CS31;US55->CS15;US54->CS6;US57->CS25;US26->CS50;US38->CS38;US100->CS28;US11->CS43;US111->CS39;US30->CS62;US121->CS9;US2->CS18;US61->CS13;US66->CS26;US98->CS34;US40->CS32;US80->CS32;US41->CS1;US22->CS30;US127->CS39;US100->CS36;US38->CS6;US2->CS26;US90->CS26;US93->CS5;US48->CS40;US74->CS58;US80->CS56;US119->CS15;US75->CS3;US4->CS4;US24->CS16;US100->CS44;US107->CS27;US79->CS39;US23->CS63;US91->CS43;US116->CS60;US46->CS22,-,0
34,random,US25->CS1;US16->CS0;US42->CS26;US76->CS20;US111->CS7;US87->CS63;US96->CS40;US22->CS62;US95->CS47;US73->CS25;US98->CS18;US41->CS25;US6->CS54;US44->CS12;US52->CS44;US32->CS0;US44->CS20;US49->CS17;US59->CS35;US70->CS14;US61->CS29;US96->CS56;US38->CS30;US62->CS6;US40->CS40;US49->CS57;US28->CS52;US3->CS35;US26->CS26;US86->CS46;US3->CS11;US119->CS15;US89->CS17;US45->CS61;US105->CS49;US38->CS22;US0->CS40;US54->CS46;US76->CS60;US83->CS19;US36->CS20,-,0
35,random,US101->CS13;US9->CS57;US75->CS35;US101->CS37;US2->CS42;US50->CS18;US120->CS0;US68->CS20;US58->CS50;US85->CS37;US45->CS5;US81->CS25;US119->CS47;US78->CS62;US27->CS59;US117->CS61;US81->CS17;US127->CS31;US38->CS30;US77->CS37;US116->CS20;US105->CS33;US15->CS15;US52->CS36;US48->CS40;US104->CS8;US18->CS10;US65->CS57;US93->CS21;US18->CS26;US117->CS37;US26->CS58;US98->CS2;US6->CS46;US48->CS8;US115->CS43;US6->CS14;US123->CS35;US90->CS34;US15->CS23;US51->CS19,-,0
