epoch,policy,chosen,verdict,correct
11,random,US116->CS36;US30->CS22;US86->CS46;US4->CS4;US22->CS38;US97->CS25;US108->CS44;US4->CS36;US78->CS38;US113->CS41;US39->CS23;US72->CS56;US65->CS1;US15->CS7;US79->CS39;US20->CS20;US15->CS31;US103->CS63;US112->CS32;US58->CS34;US84->CS28;US97->CS41;US99->CS51;US127->CS47;US86->CS22;US127->CS39;US3->CS35;US90->CS58;US87->CS15;US119->CS31;US28->CS36;US30->CS30;US119->CS39;US127->CS23;US28->CS28;US55->CS23;US7->CS31;US61->CS29;US103->CS47;US86->CS38;US79->CS7,-,0
12,random,US27->CS11;US44->CS52;US94->CS14;US106->CS10;US57->CS9;US53->CS5;US42->CS18;US2->CS2;US50->CS2;US3->CS27;US105->CS17;US95->CS55;US81->CS9;US46->CS30;US31->CS7;US49->CS41;US79->CS39;US105->CS49;US43->CS11;US53->CS13;US66->CS10;US56->CS56;US63->CS23;US77->CS29;US117->CS21;US36->CS60;US87->CS63;US86->CS38;US74->CS34;US94->CS30;US70->CS62;US24->CS56;US97->CS25;US35->CS51;US93->CS29;US56->CS24;US18->CS2;US68->CS4;US30->CS22;US14->CS46;US44->CS44,-,0
13,random,US60->CS12;US21->CS29;US2->CS26;US18->CS26;US88->CS16;US51->CS3;US44->CS28;US62->CS14;US78->CS62;US113->CS33;US47->CS7;US80->CS56;US50->CS2;US14->CS30;US20->CS44;US30->CS14;US25->CS1;US5->CS37;US29->CS21;US107->CS27;US5->CS29;US120->CS32;US22->CS22;US3->CS27;US57->CS1;US64->CS24;US115->CS27;US32->CS8;US75->CS3;US66->CS42;US100->CS28;US56->CS40;US3->CS11;US11->CS51;US27->CS11;US72->CS8;US109->CS13;US64->CS56;US12->CS60;US68->CS20;US113->CS17,-,0
14,random,US87->CS7;US63->CS39;US57->CS33;US73->CS25;US123->CS27;US103->CS15;US34->CS58;US113->CS41;US117->CS5;US88->CS56;US45->CS29;US38->CS22;US1->CS1;US65->CS9;US105->CS25;US53->CS45;US121->CS57;US99->CS35;US109->CS61;US16->CS48;US13->CS5;US93->CS53;US11->CS35;US85->CS45;US43->CS51;US111->CS47;US48->CS0;US30->CS22;US55->CS15;US82->CS58;US57->CS9;US85->CS61;US126->CS62;US104->CS8;US67->CS27;US89->CS57;US119->CS31;US109->CS5;US64->CS40;US26->CS58;US107->CS35,-,0
15,random,US96->CS48;US120->CS16;US20->CS4;US111->CS39;US13->CS5;US25->CS9;US113->CS17;US87->CS47;US109->CS5;US64->CS48;US108->CS60;US119->CS7;US81->CS41;US18->CS26;US71->CS63;US61->CS61;US123->CS51;US126->CS6;US111->CS47;US42->CS50;US21->CS13;US88->CS56;US74->CS34;US45->CS53;US107->CS59;US31->CS23;US2->CS18;US27->CS11;US108->CS4;US14->CS30;US41->CS33;US70->CS22;US19->CS3;US73->CS17;US19->CS51;US37->CS61;US2->CS34;US36->CS52;US87->CS31;US105->CS49;US127->CS47,-,0
16,random,US37->CS61;US75->CS43;US80->CS48;US59->CS51;US75->CS3;US125->CS37;US65->CS9;US33->CS1;US74->CS50;US48->CS48;US19->CS27;US89->CS33;US73->CS25;US111->CS39;US94->CS54;US94->CS22;US25->CS25;US97->CS57;US26->CS2;US28->CS36;US56->CS48;US112->CS32;US36->CS36;US0->CS48;US110->CS62;US23->CS63;US57->CS9;US12->CS36;US69->CS5;US117->CS21;US127->CS15;US77->CS37;US77->CS53;US83->CS19;US90->CS18;US108->CS52;US36->CS44;US61->CS13;US80->CS32;US47->CS7;US53->CS61,-,0
17,random,US58->CS2;US5->CS13;US78->CS6;US27->CS27;US3->CS51;US65->CS1;US5->CS45;US84->CS4;US58->CS26;US4->CS4;US87->CS63;US45->CS45;US99->CS35;US28->CS12;US99->CS3;US15->CS39;US45->CS29;US121->CS49;US38->CS46;US45->CS61;US111->CS15;US23->CS23;US92->CS44;US18->CS34;US37->CS61;US87->CS7;US120->CS32;US8->CS40;US106->CS10;US100->CS44;US6->CS6;US59->CS19;US3->CS3;US126->CS30;US40->CS40;US21->CS5;US81->CS1;US32->CS0;US73->CS57;US13->CS29;US82->CS10,-,0
18,random,US11->CS19;US75->CS51;US116->CS20;US111->CS63;US123->CS19;US116->CS44;US79->CS47;US113->CS49;US97->CS41;US68->CS12;US20->CS12;US99->CS3;US70->CS54;US112->CS16;US121->CS17;US40->CS48;US34->CS34;US92->CS36;US62->CS62;US108->CS44;US42->CS26;US87->CS7;US29->CS45;US120->CS32;US50->CS18;US95->CS23;US22->CS62;US124->CS52;US21->CS45;US121->CS9;US61->CS29;US113->CS25;US52->CS36;US60->CS52;US100->CS12;US67->CS3;US118->CS22;US97->CS9;US40->CS0;US39->CS39;US22->CS54,-,0
19,random,US15->CS15;US69->CS45;US14->CS46;US68->CS60;US67->CS3;US52->CS4;US50->CS18;US36->CS36;US120->CS40;US113->CS25;US116->CS20;US120->CS16;US22->CS46;US79->CS63;US11->CS3;US119->CS63;US70->CS54;US17->CS41;US93->CS13;US65->CS41;US44->CS20;US105->CS57;US125->CS53;US109->CS45;US58->CS58;US65->CS17;US27->CS27;US44->CS12;US120->CS8;US58->CS50;US1->CS49;US82->CS50;US50->CS2;US34->CS34;US38->CS62;US15->CS63;US20->CS52;US1->CS9;US28->CS52;US1->CS33;US77->CS61,-,0
20,random,US37->CS53;US36->CS4;US44->CS20;US12->CS36;US35->CS59;US116->CS20;US78->CS62;US83->CS51;US41->CS41;US53->CS21;US28->CS60;US10->CS58;US49->CS9;US59->CS19;US56->CS48;US116->CS28;US63->CS55;US101->CS5;US124->CS4;US65->CS17;US23->CS47;US52->CS52;US8->CS16;US101->CS61;US62->CS30;US51->CS35;US62->CS14;US44->CS12;US96->CS40;US109->CS5;US53->CS37;US52->CS4;US10->CS18;US96->CS0;US1->CS25;US49->CS1;US57->CS41;US50->CS50;US114->CS26;US43->CS35;US82->CS26,-,0
21,random,US9->CS57;US50->CS50;US101->CS21;US8->CS0;US4->CS28;US82->CS18;US23->CS55;US75->CS43;US65->CS25;US59->CS35;US25->CS33;US127->CS7;US66->CS42;US42->CS18;US92->CS12;US110->CS14;US125->CS37;US100->CS12;US4->CS60;US35->CS27;US91->CS43;US23->CS31;US42->CS58;US23->CS7;US64->CS32;US7->CS39;US102->CS38;US6->CS62;US56->CS40;US81->CS49;US69->CS37;US32->CS48;US107->CS59;US125->CS53;US48->CS32;US8->CS40;US0->CS40;US8->CS8;US34->CS26;US69->CS61;US52->CS28,-,0
22,random,US111->CS31;US5->CS45;US27->CS43;US102->CS6;US113->CS1;US35->CS11;US60->CS60;US101->CS5;US94->CS6;US48->CS56;US104->CS32;US54->CS14;US76->CS4;US85->CS29;US36->CS44;US1->CS25;US6->CS22;US41->CS1;US71->CS47;US87->CS47;US66->CS10;US56->CS56;US76->CS20;US106->CS10;US62->CS54;US11->CS27;US111->CS63;US28->CS12;US84->CS4;US46->CS6;US96->CS8;US107->CS19;US111->CS47;US71->CS7;US28->CS60;US55->CS39;US89->CS57;US0->CS40;US84->CS36;US34->CS50;US28->CS20,-,0
23,random,US111->CS31;US36->CS36;US4->CS44;US41->CS9;US26->CS10;US16->CS40;US127->CS63;US109->CS45;US42->CS2;US85->CS29;US77->CS45;US96->CS40;US48->CS0;US20->CS4;US16->CS32;US24->CS40;US8->CS32;US64->CS8;US119->CS7;US53->CS29;US100->CS52;US122->CS26;US68->CS44;US37->CS45;US47->CS31;US90->CS58;US71->CS15;US54->CS22;US52->CS44;US38->CS30;US73->CS41;US39->CS55;US125->CS37;US118->CS46;US6->CS62;US63->CS15;US115->CS51;US94->CS38;US67->CS19;US31->CS47;US99->CS3,-,0
24,random,US59->CS51;US9->CS9;US56->CS24;US87->CS47;US100->CS60;US25->CS49;US70->CS62;US95->CS55;US46->CS30;US6->CS14;US43->CS59;US25->CS25;US36->CS36;US32->CS56;US57->CS9;US118->CS6;US108->CS4;US26->CS34;US60->CS4;US93->CS21;US34->CS26;US41->CS1;US19->CS27;US68->CS28;US12->CS52;US45->CS29;US60->CS44;US5->CS5;US97->CS9;US121->CS25;US22->CS38;US101->CS37;US90->CS2;US8->CS32;US24->CS32;US3->CS43;US32->CS8;US103->CS23;US11->CS11;US2->CS10;US22->CS46,-,0
25,random,US92->CS12;US0->CS24;US81->CS17;US92->CS36;US23->CS15;US86->CS46;US13->CS53;US103->CS55;US51->CS35;US11->CS51;US30->CS38;US106->CS58;US127->CS23;US21->CS13;US4->CS60;US2->CS42;US11->CS19;US111->CS47;US126->CS6;US3->CS27;US4->CS52;US80->CS32;US56->CS0;US72->CS16;US48->CS16;US89->CS17;US24->CS32;US107->CS51;US108->CS44;US40->CS16;US123->CS19;US87->CS31;US77->CS37;US88->CS56;US70->CS22;US125->CS45;US65->CS25;US63->CS31;US101->CS53;US28->CS36;US59->CS51,-,0
26,random,US32->CS16;US66->CS18;US64->CS8;US6->CS22;US46->CS46;US126->CS54;US17->CS33;US40->CS8;US2->CS58;US11->CS27;US19->CS11;US36->CS52;US55->CS15;US64->CS32;US60->CS36;US93->CS13;US65->CS33;US62->CS38;US113->CS25;US55->CS7;US126->CS14;US27->CS3;US33->CS33;US1->CS9;US80->CS8;US106->CS10;US112->CS24;US39->CS15;US79->CS47;US75->CS11;US6->CS62;US92->CS12;US46->CS22;US43->CS51;US104->CS48;US16->CS32;US27->CS11;US36->CS60;US119->CS7;US30->CS46;US102->CS54,-,0
27,random,US113->CS57;US70->CS62;US73->CS1;US10->CS58;US74->CS42;US96->CS16;US86->CS14;US92->CS4;US4->CS60;US47->CS31;US64->CS8;US84->CS60;US72->CS56;US64->CS32;US61->CS53;US41->CS41;US114->CS2;US33->CS25;US50->CS34;US16->CS24;US34->CS34;US1->CS49;US102->CS14;US30->CS14;US69->CS45;US107->CS19;US62->CS6;US25->CS33;US32->CS0;US37->CS45;US94->CS54;US108->CS20;US46->CS14;US118->CS54;US14->CS6;US95->CS7;US117->CS61;US116->CS4;US52->CS52;US118->CS46;US11->CS59,-,0
28,random,US31->CS63;US110->CS22;US124->CS60;US92->CS60;US27->CS27;US5->CS45;US116->CS12;US35->CS11;US127->CS39;US88->CS48;US42->CS18;US64->CS0;US112->CS56;US45->CS45;US105->CS57;US88->CS32;US70->CS54;US95->CS31;US87->CS7;US74->CS42;US65->CS1;US94->CS38;US34->CS58;US103->CS15;US115->CS43;US77->CS61;US90->CS26;US99->CS27;US15->CS47;US32->CS16;US41->CS25;US15->CS63;US27->CS59;US1->CS17;US84->CS60;US80->CS40;US18->CS50;US88->CS40;US28->CS44;US56->CS48;US112->CS48,-,0
29,random,US80->CS16;US2->CS42;US72->CS16;US123->CS19;US75->CS51;US21->CS45;US52->CS4;US100->CS52;US15->CS63;US88->CS48;US82->CS10;US53->CS53;US112->CS56;US65->CS49;US95->CS63;US127->CS63;US21->CS21;US63->CS39;US81->CS33;US125->CS5;US43->CS43;US25->CS57;US117->CS37;US117->CS21;US42->CS26;US117->CS61;US93->CS5;US49->CS17;US61->CS13;US36->CS60;US27->CS19;US34->CS42;US12->CS4;US53->CS37;US61->CS37;US82->CS18;US70->CS38;US47->CS23;US75->CS3;US36->CS52;US83->CS11,US93->CS5,1
30,random,US51->CS3;US36->CS36;US116->CS44;US15->CS39;US65->CS33;US28->CS44;US57->CS25;US126->CS46;US29->CS37;US25->CS17;US52->CS20;US122->CS2;US112->CS40;US84->CS36;US25->CS33;US72->CS24;US13->CS37;US5->CS37;US13->CS29;US55->CS31;US49->CS9;US30->CS22;US99->CS35;US92->CS44;US92->CS4;US74->CS18;US95->CS23;US19->CS51;US12->CS4;US58->CS42;US2->CS58;US80->CS8;US95->CS7;US79->CS39;US108->CS44;US41->CS1;US114->CS50;US106->CS58;US83->CS51;US2->CS34;US50->CS50,-,0
31,random,US112->CS40;US47->CS39;US69->CS29;US46->CS22;US119->CS15;US108->CS4;US39->CS7;US39->CS55;US123->CS19;US90->CS58;US81->CS9;US17->CS25;US24->CS56;US62->CS46;US53->CS5;US116->CS44;US28->CS20;US125->CS13;US116->CS60;US36->CS20;US18->CS50;US76->CS36;US116->CS28;US58->CS2;US69->CS45;US40->CS48;US22->CS62;US39->CS31;US14->CS22;US117->CS37;US92->CS4;US86->CS54;US50->CS50;US39->CS23;US104->CS40;US76->CS60;US7->CS63;US47->CS23;US76->CS4;US73->CS57;US41->CS33,-,0
32,random,US115->CS11;US99->CS3;US62->CS38;US104->CS24;US61->CS5;US37->CS29;US56->CS24;US102->CS6;US101->CS13;US58->CS50;US36->CS36;US44->CS20;US44->CS12;US69->CS45;US77->CS5;US49->CS57;US77->CS13;US92->CS28;US102->CS14;US81->CS17;US109->CS13;US84->CS44;US111->CS47;US67->CS11;US121->CS49;US8->CS24;US66->CS50;US13->CS37;US118->CS6;US35->CS11;US107->CS19;US59->CS51;US10->CS42;US70->CS30;US29->CS13;US78->CS54;US101->CS45;US40->CS8;US12->CS28;US127->CS31;US100->CS20,-,0
33,random,US106->CS26;US101->CS13;US53->CS37;US103->CS15;US2->CS10;US91->CS27;US3->CS11;US95->CS55;US97->CS1;US110->CS54;US31->CS15;US15->CS23;US41->CS57;US57->CS1;US66->CS2;US59->CS51;US21->CS5;US86->CS46;US67->CS43;US55->CS31;US65->CS57;US94->CS38;US50->CS34;US56->CS16;US8->CS8;US102->CS22;US116->CS44;US109->CS21;US75->CS3;US40->CS8;US49->CS49;US57->CS41;US125->CS5;US43->CS43;US66->CS34;US65->CS41;US60->CS52;US7->CS15;US27->CS59;US102->CS46;US26->CS18,-,0
34,random,US89->CS9;US6->CS54;US18->CS58;US6->CS38;US121->CS17;US29->CS45;US35->CS11;US110->CS6;US111->CS63;US48->CS8;US11->CS59;US55->CS23;US68->CS36;US109->CS29;US90->CS2;US28->CS60;US14->CS54;US96->CS16;US75->CS43;US77->CS61;US50->CS42;US80->CS40;US37->CS53;US38->CS30;US19->CS35;US107->CS27;US92->CS20;US23->CS47;US24->CS32;US53->CS13;US33->CS57;US8->CS32;US65->CS49;US30->CS62;US57->CS9;US44->CS20;US71->CS7;US103->CS47;US64->CS16;US15->CS7;US5->CS29,-,0
35,random,US47->CS7;US101->CS45;US9->CS33;US82->CS26;US40->CS8;US105->CS57;US80->CS56;US104->CS24;US16->CS16;US44->CS44;US23->CS47;US86->CS14;US39->CS55;US106->CS34;US116->CS44;US45->CS13;US12->CS60;US100->CS28;US58->CS18;US69->CS21;US61->CS5;US11->CS27;US119->CS55;US9->CS1;US33->CS17;US119->CS23;US30->CS62;US1->CS49;US126->CS6;US3->CS19;US28->CS28;US52->CS44;US9->CS49;US87->CS15;US71->CS55;US102->CS46;US71->CS15;US73->CS17;US44->CS4;US77->CS5;US13->CS61,-,0
