epoch,policy,chosen,verdict,correct
61,random,US18->CS2;US6->CS2;US21->CS5;US30->CS14,-,0
62,random,US1->CS9;US26->CS2;US2->CS10;US19->CS11,-,0
63,random,US6->CS2;US27->CS15;US22->CS10;US10->CS10,-,0
64,random,US12->CS0;US12->CS4;US1->CS9;US26->CS2,-,0
65,random,US2->CS10;US19->CS11;US27->CS3;US7->CS11,-,0
66,random,US18->CS14;US3->CS7;US18->CS10;US15->CS15,-,0
67,random,US12->CS0;US12->CS12;US31->CS11;US0->CS4,-,0
68,random,US8->CS12;US2->CS6;US24->CS8;US17->CS1,-,0
69,random,US14->CS14;US10->CS14;US13->CS9;US20->CS4,-,0
70,random,US24->CS12;US0->CS0;US27->CS7;US2->CS10,-,0
71,random,US8->CS4;US16->CS4;US28->CS12;US17->CS13,-,0
72,random,US25->CS9;US3->CS15;US29->CS1;US16->CS8,-,0
73,random,US30->CS6;US21->CS13;US12->CS4;US12->CS12,-,0
74,random,US6->CS14;US7->CS7;US14->CS10;US0->CS4,-,0
75,random,US0->CS12;US0->CS0;US4->CS0;US0->CS4,-,0
76,random,US5->CS1;US16->CS4;US29->CS13;US23->CS3,-,0
77,random,US8->CS0;US8->CS12;US22->CS6;US21->CS1,-,0
78,random,US5->CS5;US7->CS15;US14->CS2;US27->CS11,-,0
79,random,US1->CS9;US27->CS15;US23->CS11;US1->CS13,-,0
80,random,US7->CS3;US11->CS7;US18->CS14;US5->CS5,-,0
81,random,US13->CS1;US27->CS7;US30->CS14;US11->CS11,-,0
82,random,US29->CS9;US19->CS15;US20->CS0;US12->CS8,-,0
83,random,US17->CS13;US12->CS8;US2->CS2;US16->CS4,-,0
84,random,US9->CS9;US11->CS11;US9->CS5;US21->CS1,-,0
85,random,US22->CS2;US16->CS12;US29->CS1;US16->CS4,-,0
86,random,US21->CS5;US26->CS14;US5->CS13;US7->CS11,-,0
87,random,US17->CS13;US19->CS7;US3->CS15;US10->CS6,-,0
88,random,US1->CS5;US21->CS1;US16->CS8;US5->CS9,-,0
89,random,US7->CS15;US12->CS0;US20->CS12;US22->CS2,-,0
90,random,US1->CS13;US21->CS1;US18->CS14;US16->CS8,-,0
91,random,US8->CS4;US31->CS7;US24->CS12;US12->CS8,-,0
92,random,US22->CS6;US5->CS1;US20->CS8;US6->CS14,-,0
93,random,US8->CS8;US22->CS6;US0->CS0;US10->CS10,-,0
94,random,US5->CS13;US28->CS12;US6->CS2;US24->CS4,-,0
95,random,US21->CS9;US6->CS10;US12->CS12;US6->CS6,-,0
96,random,US14->CS2;US8->CS8;US20->CS12;US10->CS14,-,0
97,random,US11->CS7;US0->CS0;US14->CS6;US19->CS15,-,0
98,random,US26->CS14;US17->CS13;US8->CS0;US21->CS9,-,0
99,random,US3->CS15;US2->CS6;US7->CS11;US16->CS0,-,0
100,random,US19->CS3;US30->CS6;US20->CS12;US30->CS14,-,0
101,random,US18->CS6;US28->CS8;US21->CS1;US31->CS15,-,0
102,random,US13->CS5;US14->CS10;US27->CS3;US2->CS6,-,0
103,random,US23->CS3;US3->CS3;US17->CS1;US8->CS12,-,0
104,random,US19->CS3;US12->CS4;US4->CS4;US10->CS14,-,0
105,random,US8->CS0;US0->CS8;US16->CS12;US26->CS10,-,0
106,random,US23->CS15;US15->CS3;US31->CS3;US1->CS9,-,0
107,random,US12->CS4;US18->CS10;US27->CS7;US24->CS4,-,0
108,random,US10->CS10;US12->CS0;US20->CS12;US0->CS8,-,0
109,random,US14->CS10;US2->CS2;US13->CS1;US22->CS2,-,0
110,random,US5->CS1;US10->CS2;US27->CS11;US3->CS15,-,0
111,random,US1->CS5;US2->CS6;US25->CS5;US28->CS4,-,0
112,random,US31->CS7;US26->CS14;US27->CS15;US22->CS2,-,0
113,random,US29->CS1;US0->CS8;US20->CS4;US11->CS3,-,0
114,random,US2->CS6;US8->CS8;US20->CS12;US7->CS11,-,0
115,random,US19->CS15;US22->CS2;US28->CS4;US18->CS2,-,0
116,random,US5->CS1;US6->CS10;US5->CS13;US3->CS11,-,0
117,random,US5->CS9;US7->CS7;US2->CS2;US8->CS12,-,0
118,random,US14->CS14;US0->CS4;US15->CS11;US24->CS12,-,0
119,random,US16->CS8;US20->CS4;US9->CS13;US3->CS11,-,0
120,random,US16->CS0;US13->CS1;US31->CS3;US9->CS5,-,0
121,random,US8->CS8;US20->CS8;US27->CS15;US4->CS0,-,0
122,random,US15->CS11;US4->CS12;US7->CS7;US25->CS1,-,0
123,random,US22->CS10;US25->CS9;US30->CS6;US10->CS10,-,0
124,random,US23->CS15;US29->CS13;US18->CS10;US7->CS11,-,0
125,random,US13->CS5;US31->CS15;US1->CS9;US29->CS13,-,0
126,random,US15->CS3;US5->CS9;US13->CS13;US16->CS12,-,0
127,random,US19->CS15;US19->CS11;US14->CS2;US8->CS4,-,0
128,random,US12->CS12;US27->CS7;US31->CS15;US3->CS7,-,0
129,random,US13->CS9;US18->CS10;US12->CS4;US9->CS5,-,0
130,random,US20->CS0;US13->CS13;US22->CS6;US13->CS1,-,0
131,random,US24->CS12;US14->CS10;US30->CS6;US2->CS6,-,0
132,random,US17->CS13;US23->CS15;US28->CS0;US30->CS6,-,0
